subset_id,n_points,distribution,trial_index,model,spread_score,hull_coverage,mean_pairwise_distance_mm,valid,failure_reason,validation_rmse_mm,validation_mae_mm,validation_median_mm,validation_max_mm,calibration_xy_rmse_mm,pnp_calibration_reprojection_rmse_px
N16_spread_T062,16,spread,62,PnP,0.7450337023645973,1.0,105.39298045639892,1,,0.559731627434157,0.47380720557796563,0.49289061032487846,0.9054049870335538,,0.2608756851887199
N16_spread_T063,16,spread,63,Affine,0.7449946188842353,1.0,105.3761700158668,1,,5.436316576615927,5.323162014700696,5.159871136565664,7.312920049377963,6.068087780975603,
N16_spread_T063,16,spread,63,Homography,0.7449946188842353,1.0,105.3761700158668,1,,0.5585959381902076,0.48138363993160077,0.5128848659559662,0.9745240136459952,0.5963826946923574,
N16_spread_T063,16,spread,63,PnP,0.7449946188842353,1.0,105.3761700158668,1,,0.5726021123863227,0.4706202749760022,0.5627715216322627,0.9000128862219262,,0.27621418599929987
N16_spread_T064,16,spread,64,Affine,0.7449903440471469,1.0,105.37433133891192,1,,5.405648582433108,5.226551717646198,5.241505344502922,7.881112066082887,6.153352790552106,
N16_spread_T064,16,spread,64,Homography,0.7449903440471469,1.0,105.37433133891192,1,,0.6299012773118297,0.5529725123141782,0.5612247565835329,1.2330266130512137,0.5442181776088832,
N16_spread_T064,16,spread,64,PnP,0.7449903440471469,1.0,105.37433133891192,1,,0.6434018015915444,0.5534703552540233,0.5682010499245789,1.1490239267294224,,0.2596211056449355
N16_spread_T065,16,spread,65,Affine,0.7449284932724825,1.0,105.34772831482782,1,,5.384874350099078,5.074803146422062,4.8092239660028575,9.031906689392818,6.147882530745089,
N16_spread_T065,16,spread,65,Homography,0.7449284932724825,1.0,105.34772831482782,1,,0.5716004470884096,0.4982915193916538,0.4887382551049069,1.0526280264305918,0.5992489322083224,
N16_spread_T065,16,spread,65,PnP,0.7449284932724825,1.0,105.34772831482782,1,,0.6005472977095254,0.5150377016543938,0.6026475226324566,0.968578593557205,,0.2780428048174178
N16_spread_T066,16,spread,66,Affine,0.7448174933305174,1.0,105.29998543455746,1,,5.416447714073066,5.254578231105225,5.375360855986083,7.7845076956791255,6.184087335221854,
N16_spread_T066,16,spread,66,Homography,0.7448174933305174,1.0,105.29998543455746,1,,0.5761635976881746,0.4962762730686234,0.5700803863342276,1.0230343289950123,0.6119299978705645,
N16_spread_T066,16,spread,66,PnP,0.7448174933305174,1.0,105.29998543455746,1,,0.5968778343037903,0.48740224839256235,0.5841505292375727,0.9541502893629982,,0.2873823714105897
N16_spread_T067,16,spread,67,Affine,0.7448052734579557,1.0,105.29472946863258,1,,5.4541567710450645,5.256850741950752,5.0496321594381355,7.582601199004319,5.912846342767525,
N16_spread_T067,16,spread,67,Homography,0.7448052734579557,1.0,105.29472946863258,1,,0.546748100413872,0.47444564016422436,0.5171422261976567,0.9830625995365908,0.6558873136023171,
N16_spread_T067,16,spread,67,PnP,0.7448052734579557,1.0,105.29472946863258,1,,0.5642923325545941,0.46531262115957045,0.5276433045673187,0.886912468699352,,0.3138685105855633
N16_spread_T068,16,spread,68,Affine,0.7447266650495321,1.0,105.2609187137334,1,,5.942396722472231,5.795517783742952,5.227789493825079,9.012938277067803,6.133985825452329,
N16_spread_T068,16,spread,68,Homography,0.7447266650495321,1.0,105.2609187137334,1,,0.5375646424758339,0.46241770729405984,0.4843359925254037,0.9020789567787016,0.5726440309035474,
N16_spread_T068,16,spread,68,PnP,0.7447266650495321,1.0,105.2609187137334,1,,0.5508559834594677,0.4620716227857334,0.4520233989636662,0.914716514037952,,0.2653230980117863
N16_spread_T069,16,spread,69,Affine,0.7446946146514447,1.0,105.24713331626909,1,,5.449376906908414,5.149657745251574,4.8972254759221165,9.860867358641755,5.8989006667063615,
N16_spread_T069,16,spread,69,Homography,0.7446946146514447,1.0,105.24713331626909,1,,0.5869982195699341,0.5031250331471038,0.3877887554382558,1.0023212316012438,0.6010596713946172,
N16_spread_T069,16,spread,69,PnP,0.7446946146514447,1.0,105.24713331626909,1,,0.6179617793043787,0.5099265174205528,0.49248972555400905,1.033489893386475,,0.281501982798226
N16_spread_T070,16,spread,70,Affine,0.744656908172153,1.0,105.23091514629196,1,,5.5859885579459485,5.455964031831112,5.380751419405375,7.48856913181281,6.318845396432324,
N16_spread_T070,16,spread,70,Homography,0.744656908172153,1.0,105.23091514629196,1,,0.6086840575896661,0.531766845787326,0.4124322222834866,1.0304084192021612,0.6329269369952153,
N16_spread_T070,16,spread,70,PnP,0.744656908172153,1.0,105.23091514629196,1,,0.6164055462002483,0.5165639440801041,0.4822984391868666,0.9906298999797253,,0.28950332544301244
N16_spread_T071,16,spread,71,Affine,0.7446325945413725,1.0,105.22045745827214,1,,5.511376709903627,5.330869637427652,5.348915937197871,7.877962259171972,6.344693450450004,
N16_spread_T071,16,spread,71,Homography,0.7446325945413725,1.0,105.22045745827214,1,,0.5289733008043331,0.4572417273028539,0.45167441277033743,0.9477878919924246,0.519379422143542,
