run_id,camera_id,height_gt_mm,frame_index,image_relpath,native_detected_markers,native_complete,median_center_difference_from_clean_csv_px,max_center_difference_from_clean_csv_px,qc_excluded,exclusion_reason
20260808_141232,ihawk2,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\frames\ihawk2\h_p050p000mm\frame_0001_color.png,5,1,7.552116384015241e-06,0.0019474156374258203,0,
20260808_141232,ihawk2,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\frames\ihawk2\h_p050p000mm\frame_0002_color.png,5,1,3.5369530811650517e-07,0.001117459317002255,0,
20260808_141232,ihawk2,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_141232\raw\frames\ihawk2\h_p050p000mm\frame_0003_color.png,5,1,1.6085746829848234e-05,0.0005715757757578326,0,
20260808_145501,ihawk1,0.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p000p000mm\frame_0001_color.png,5,1,5.358886213807751e-07,8.005256835674107e-06,0,
20260808_145501,ihawk1,0.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p000p000mm\frame_0002_color.png,5,1,4.140950431436416e-07,6.170658466583053e-07,0,
20260808_145501,ihawk1,0.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p000p000mm\frame_0003_color.png,5,1,4.581642112795719e-07,0.00018046129753549787,0,
20260808_145501,ihawk1,5.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p005p000mm\frame_0001_color.png,5,1,5.694359920637328e-07,8.088457042809895e-06,0,
20260808_145501,ihawk1,5.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p005p000mm\frame_0002_color.png,5,1,4.458058336053047e-07,0.0002813916149209007,0,
20260808_145501,ihawk1,5.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p005p000mm\frame_0003_color.png,5,1,5.48721488465261e-07,0.0007928383054863426,0,
20260808_145501,ihawk1,10.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p010p000mm\frame_0001_color.png,5,1,3.780152379388349e-07,4.139820240849747e-06,0,
20260808_145501,ihawk1,10.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p010p000mm\frame_0002_color.png,5,1,4.920491910765323e-07,0.0016368912986374207,0,
20260808_145501,ihawk1,10.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p010p000mm\frame_0003_color.png,5,1,5.036318285799867e-07,0.0017606447713132904,0,
20260808_145501,ihawk1,15.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p015p000mm\frame_0001_color.png,5,1,4.814094675656142e-07,7.769934446559088e-06,0,
20260808_145501,ihawk1,15.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p015p000mm\frame_0002_color.png,5,1,5.103239926892342e-07,4.142926187968501e-06,0,
20260808_145501,ihawk1,15.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p015p000mm\frame_0003_color.png,5,1,3.13919657669766e-07,3.617436621021728e-06,0,
20260808_145501,ihawk1,20.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p020p000mm\frame_0001_color.png,5,1,7.437327736579389e-06,0.000645035224662034,0,
20260808_145501,ihawk1,20.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p020p000mm\frame_0002_color.png,5,1,5.153440133872073e-07,8.455114073930833e-06,0,
20260808_145501,ihawk1,20.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p020p000mm\frame_0003_color.png,5,1,6.171956154902586e-07,0.0005406639276044256,0,
20260808_145501,ihawk1,25.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p025p000mm\frame_0001_color.png,5,1,4.455097613627882e-07,6.140901040092183e-07,0,
20260808_145501,ihawk1,25.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p025p000mm\frame_0002_color.png,5,1,5.214259769372443e-07,7.725612787627827e-06,0,
20260808_145501,ihawk1,25.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p025p000mm\frame_0003_color.png,5,1,3.3349190676300906e-07,4.248024274948303e-06,0,
20260808_145501,ihawk1,30.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p030p000mm\frame_0001_color.png,5,1,4.330440780371174e-07,3.569682573987609e-06,0,
20260808_145501,ihawk1,30.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p030p000mm\frame_0002_color.png,5,1,3.946584228298953e-07,5.59712284919014e-07,0,
20260808_145501,ihawk1,30.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p030p000mm\frame_0003_color.png,5,1,2.1662799748728663e-07,1.4954397730497555e-05,0,
20260808_145501,ihawk1,35.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p035p000mm\frame_0001_color.png,5,1,4.6722291389915957e-07,0.0032546024767741676,0,
20260808_145501,ihawk1,35.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p035p000mm\frame_0002_color.png,5,1,3.876463002150333e-06,0.0033425471821474273,0,
20260808_145501,ihawk1,35.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p035p000mm\frame_0003_color.png,5,1,2.995875245915784e-07,0.004430590961958672,0,
20260808_145501,ihawk1,40.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p040p000mm\frame_0001_color.png,5,1,3.9492158595441917e-07,0.2487400515570339,0,
20260808_145501,ihawk1,40.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p040p000mm\frame_0002_color.png,5,1,3.285611279816583e-07,0.24978877384196477,0,
20260808_145501,ihawk1,40.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p040p000mm\frame_0003_color.png,5,1,4.417164458364109e-07,0.24984190734383113,0,
20260808_145501,ihawk1,45.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p045p000mm\frame_0001_color.png,5,1,5.315446211952365e-07,4.14373930005792e-06,0,
20260808_145501,ihawk1,45.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p045p000mm\frame_0002_color.png,5,1,4.009429028304398e-07,0.004462601192496246,0,
20260808_145501,ihawk1,45.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p045p000mm\frame_0003_color.png,5,1,5.434835837230584e-07,8.499859760312771e-06,0,
20260808_145501,ihawk1,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p050p000mm\frame_0001_color.png,5,1,4.5732251203393365e-07,3.5191941572958805e-06,0,
20260808_145501,ihawk1,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p050p000mm\frame_0002_color.png,5,1,6.015327718611414e-07,3.515552985087233e-06,0,
20260808_145501,ihawk1,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk1\h_p050p000mm\frame_0003_color.png,5,1,3.840397060340035e-07,8.020789451353301e-06,0,
20260808_145501,ihawk2,0.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p000p000mm\frame_0001_color.png,5,1,4.743845364411021e-07,7.950325367623052e-06,0,
20260808_145501,ihawk2,0.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p000p000mm\frame_0002_color.png,5,1,2.7770500591012716e-07,6.828882252893576e-07,0,
20260808_145501,ihawk2,0.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p000p000mm\frame_0003_color.png,5,1,4.983666079230087e-07,8.276125031781613e-06,0,
20260808_145501,ihawk2,5.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p005p000mm\frame_0001_color.png,5,1,5.695244142791869e-07,0.0008655738898340465,0,
20260808_145501,ihawk2,5.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p005p000mm\frame_0002_color.png,5,1,4.7069122652290524e-07,0.0003616493122830693,0,
20260808_145501,ihawk2,5.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p005p000mm\frame_0003_color.png,5,1,4.034766297977965e-07,0.0004597688919967602,0,
20260808_145501,ihawk2,10.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p010p000mm\frame_0001_color.png,5,1,5.731267933991458e-07,7.643436287398063e-06,0,
20260808_145501,ihawk2,10.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p010p000mm\frame_0002_color.png,5,1,5.36971072984585e-07,0.00029877354321175076,0,
20260808_145501,ihawk2,10.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p010p000mm\frame_0003_color.png,5,1,7.43294973770266e-06,0.00036471503253027377,0,
20260808_145501,ihawk2,15.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p015p000mm\frame_0001_color.png,5,1,3.015590504491102e-07,0.0003521681878030792,0,
20260808_145501,ihawk2,15.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p015p000mm\frame_0002_color.png,5,1,3.154312022006356e-07,0.0006744786432137999,0,
20260808_145501,ihawk2,15.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p015p000mm\frame_0003_color.png,5,1,6.291880989593139e-07,0.0006285536862398793,0,
20260808_145501,ihawk2,20.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p020p000mm\frame_0001_color.png,5,1,4.967815902482019e-07,1.7328958895577305e-05,0,
20260808_145501,ihawk2,20.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p020p000mm\frame_0002_color.png,5,1,5.053053100203602e-07,8.846627451642172e-06,0,
20260808_145501,ihawk2,20.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p020p000mm\frame_0003_color.png,5,1,6.155470940092546e-07,7.870438739079016e-06,0,
20260808_145501,ihawk2,25.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p025p000mm\frame_0001_color.png,5,1,5.566459996217445e-07,7.708584649139148e-06,0,
20260808_145501,ihawk2,25.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p025p000mm\frame_0002_color.png,5,1,3.5286286644419384e-07,3.973241767060382e-06,0,
20260808_145501,ihawk2,25.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p025p000mm\frame_0003_color.png,5,1,4.994742306495983e-07,0.00013761774124837665,0,
20260808_145501,ihawk2,30.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p030p000mm\frame_0001_color.png,5,1,2.918811182194353e-07,0.00015052092849234905,0,
20260808_145501,ihawk2,30.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p030p000mm\frame_0002_color.png,5,1,5.724976424995786e-07,0.00013215044963420187,0,
20260808_145501,ihawk2,30.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p030p000mm\frame_0003_color.png,5,1,5.386547583510467e-07,0.00014955387003614753,0,
20260808_145501,ihawk2,35.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p035p000mm\frame_0001_color.png,5,1,7.735449147980152e-06,0.00019046342432157731,0,
20260808_145501,ihawk2,35.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p035p000mm\frame_0002_color.png,5,1,4.4433191639548537e-07,0.0003590880795573162,0,
20260808_145501,ihawk2,35.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p035p000mm\frame_0003_color.png,5,1,5.529112220004787e-05,0.00042974017543262157,0,
20260808_145501,ihawk2,40.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p040p000mm\frame_0001_color.png,5,1,4.7107373783607414e-07,5.984085903861884e-07,0,
20260808_145501,ihawk2,40.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p040p000mm\frame_0002_color.png,5,1,5.615839258913234e-07,4.0468074102161506e-05,0,
20260808_145501,ihawk2,40.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p040p000mm\frame_0003_color.png,5,1,4.3185846238416055e-07,3.42448650048211e-06,0,
20260808_145501,ihawk2,45.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p045p000mm\frame_0001_color.png,5,1,3.7803753562681387e-06,0.0002239924770593384,0,
20260808_145501,ihawk2,45.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p045p000mm\frame_0002_color.png,5,1,7.787434992550691e-06,0.0008123223762087705,0,
20260808_145501,ihawk2,45.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p045p000mm\frame_0003_color.png,5,1,3.597563539644863e-07,7.79870064137344e-06,0,
20260808_145501,ihawk2,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p050p000mm\frame_0001_color.png,5,1,4.311332650955522e-07,6.083732182989971e-07,0,
20260808_145501,ihawk2,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p050p000mm\frame_0002_color.png,5,1,3.989499700540167e-07,5.295851398935002e-07,0,
20260808_145501,ihawk2,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_145501\raw\frames\ihawk2\h_p050p000mm\frame_0003_color.png,5,1,3.701368563059109e-07,4.417528700452607e-07,0,
20260808_151001,ihawk1,0.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p000p000mm\frame_0001_color.png,5,1,4.1627747095273747e-07,4.924041217445938e-06,0,
20260808_151001,ihawk1,0.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p000p000mm\frame_0002_color.png,5,1,3.2593368763404756e-07,5.00713310035868e-07,0,
20260808_151001,ihawk1,0.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p000p000mm\frame_0003_color.png,5,1,4.3485688153721856e-07,7.588494769644258e-06,0,
20260808_151001,ihawk1,5.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p005p000mm\frame_0001_color.png,5,1,4.975720505616323e-07,3.579334370566185e-06,0,
20260808_151001,ihawk1,5.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p005p000mm\frame_0002_color.png,5,1,4.4215748087301394e-07,6.581106003585009e-07,0,
20260808_151001,ihawk1,5.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p005p000mm\frame_0003_color.png,5,1,5.817798749742378e-07,7.160057725075346e-06,0,
20260808_151001,ihawk1,10.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p010p000mm\frame_0001_color.png,5,1,7.495284964727661e-06,7.965407520546516e-06,0,
20260808_151001,ihawk1,10.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p010p000mm\frame_0002_color.png,5,1,5.177684391519772e-07,7.990361677572592e-06,0,
20260808_151001,ihawk1,10.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p010p000mm\frame_0003_color.png,5,1,4.669980721780921e-07,5.8334379789724915e-06,0,
20260808_151001,ihawk1,15.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p015p000mm\frame_0001_color.png,5,1,4.5542043703375456e-07,5.955470297487007e-07,0,
20260808_151001,ihawk1,15.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p015p000mm\frame_0002_color.png,5,1,3.068933161155037e-07,7.582915764572636e-06,0,
20260808_151001,ihawk1,15.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p015p000mm\frame_0003_color.png,5,1,4.24822672207687e-07,8.827941516617207e-06,0,
20260808_151001,ihawk1,20.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p020p000mm\frame_0001_color.png,5,1,6.652082331488844e-07,0.0006338987189899956,0,
20260808_151001,ihawk1,20.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p020p000mm\frame_0002_color.png,5,1,5.678079784436679e-07,0.0011102239779273593,0,
20260808_151001,ihawk1,20.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p020p000mm\frame_0003_color.png,5,1,4.456346754245267e-07,0.0008951653182338611,0,
20260808_151001,ihawk1,25.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p025p000mm\frame_0001_color.png,5,1,3.9474996465467006e-07,0.00046390279826898556,0,
20260808_151001,ihawk1,25.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p025p000mm\frame_0002_color.png,5,1,4.3831912030106426e-07,0.00047974825886390156,0,
20260808_151001,ihawk1,25.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p025p000mm\frame_0003_color.png,5,1,3.4463575683779105e-06,4.058280360133219e-06,0,
20260808_151001,ihawk1,30.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p030p000mm\frame_0001_color.png,5,1,4.978436734671187e-07,1.6775838023083203e-05,0,
20260808_151001,ihawk1,30.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p030p000mm\frame_0002_color.png,5,1,3.8981583940243655e-07,1.0944983477452909e-05,0,
20260808_151001,ihawk1,30.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p030p000mm\frame_0003_color.png,5,1,5.261144250084527e-07,3.4885223624872304e-06,0,
20260808_151001,ihawk1,35.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p035p000mm\frame_0001_color.png,5,1,3.701338883711736e-06,8.08573444729346e-06,0,
20260808_151001,ihawk1,35.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p035p000mm\frame_0002_color.png,5,1,4.2524027516327567e-07,4.997420775943655e-07,0,
20260808_151001,ihawk1,35.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p035p000mm\frame_0003_color.png,5,1,2.700552831370461e-07,8.37639097660558e-06,0,
20260808_151001,ihawk1,40.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p040p000mm\frame_0001_color.png,5,1,5.107795480830728e-07,0.4617405655200263,0,
20260808_151001,ihawk1,40.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p040p000mm\frame_0002_color.png,5,1,5.414288094975825e-07,0.46196596749485574,0,
20260808_151001,ihawk1,40.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p040p000mm\frame_0003_color.png,5,1,3.7201716278527615e-06,0.4617167647788554,0,
20260808_151001,ihawk1,45.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p045p000mm\frame_0001_color.png,5,1,4.4350252096004065e-07,0.0001206209729241849,0,
20260808_151001,ihawk1,45.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p045p000mm\frame_0002_color.png,5,1,5.24422712726815e-07,0.0013862157632809308,0,
20260808_151001,ihawk1,45.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p045p000mm\frame_0003_color.png,5,1,3.7628254951504433e-06,0.00015058022322324234,0,
20260808_151001,ihawk1,50.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p050p000mm\frame_0001_color.png,5,1,5.358136307994614e-07,0.001060583698109922,0,
20260808_151001,ihawk1,50.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p050p000mm\frame_0002_color.png,5,1,3.7060674633448263e-07,6.562309740605889e-07,0,
20260808_151001,ihawk1,50.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk1\h_p050p000mm\frame_0003_color.png,5,1,3.8363374515350686e-07,0.001123709144639021,0,
20260808_151001,ihawk2,0.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p000p000mm\frame_0001_color.png,5,1,5.776022762243099e-07,0.003246373362410438,0,
20260808_151001,ihawk2,0.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p000p000mm\frame_0002_color.png,5,1,5.690446013448831e-07,0.003843495208664874,0,
20260808_151001,ihawk2,0.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p000p000mm\frame_0003_color.png,5,1,4.841352343561324e-07,0.0029152809904153198,0,
20260808_151001,ihawk2,5.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p005p000mm\frame_0001_color.png,5,1,5.236255881145136e-07,0.002741767480112007,0,
20260808_151001,ihawk2,5.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p005p000mm\frame_0002_color.png,5,1,4.892581133209822e-07,0.0017409215408024034,0,
20260808_151001,ihawk2,5.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p005p000mm\frame_0003_color.png,5,1,4.1233664830221973e-07,0.0026882483719913213,0,
20260808_151001,ihawk2,10.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p010p000mm\frame_0001_color.png,5,1,4.1224384362648114e-07,7.157322337537735e-06,0,
20260808_151001,ihawk2,10.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p010p000mm\frame_0002_color.png,5,1,4.271867234166826e-07,6.500294995382961e-07,0,
20260808_151001,ihawk2,10.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p010p000mm\frame_0003_color.png,5,1,4.157504948906485e-06,0.0003351230844254284,0,
20260808_151001,ihawk2,15.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p015p000mm\frame_0001_color.png,5,1,4.890007659009683e-07,0.001122069226159974,0,
20260808_151001,ihawk2,15.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p015p000mm\frame_0002_color.png,5,1,7.613556133099084e-06,0.0008087518297783328,0,
20260808_151001,ihawk2,15.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p015p000mm\frame_0003_color.png,5,1,4.938008661511503e-07,0.0011236052002184635,0,
20260808_151001,ihawk2,20.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p020p000mm\frame_0001_color.png,5,1,2.254574735519691e-07,7.697199427380667e-06,0,
20260808_151001,ihawk2,20.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p020p000mm\frame_0002_color.png,5,1,7.247106636752178e-06,0.00014215676743666679,0,
20260808_151001,ihawk2,20.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p020p000mm\frame_0003_color.png,5,1,4.591158218719901e-07,8.006119545974128e-05,0,
20260808_151001,ihawk2,25.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p025p000mm\frame_0001_color.png,5,1,3.724767319039122e-06,7.783797132854597e-06,0,
20260808_151001,ihawk2,25.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p025p000mm\frame_0002_color.png,5,1,7.591312121223169e-06,1.0471395573021378e-05,0,
20260808_151001,ihawk2,25.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p025p000mm\frame_0003_color.png,5,1,4.627469409686293e-07,7.355686406582912e-06,0,
20260808_151001,ihawk2,30.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p030p000mm\frame_0001_color.png,5,1,4.3935899428873896e-07,0.0004933204862744333,0,
20260808_151001,ihawk2,30.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p030p000mm\frame_0002_color.png,5,1,4.257186384897972e-06,0.00036930368343878665,0,
20260808_151001,ihawk2,30.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p030p000mm\frame_0003_color.png,5,1,4.898850858662882e-07,0.000157393653842467,0,
20260808_151001,ihawk2,35.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p035p000mm\frame_0001_color.png,5,1,3.945323407594399e-06,5.4594860076825175e-05,0,
20260808_151001,ihawk2,35.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p035p000mm\frame_0002_color.png,5,1,5.608044266450476e-07,5.521242532794907e-05,0,
20260808_151001,ihawk2,35.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p035p000mm\frame_0003_color.png,5,1,4.226050725821968e-06,6.774206575510766e-05,0,
20260808_151001,ihawk2,40.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p040p000mm\frame_0001_color.png,5,1,3.148172366828788e-07,7.335441310957655e-06,0,
20260808_151001,ihawk2,40.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p040p000mm\frame_0002_color.png,5,1,2.397356404618566e-07,4.4966458711849756e-07,0,
20260808_151001,ihawk2,40.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p040p000mm\frame_0003_color.png,5,1,6.736798375512892e-07,0.000373727635531036,0,
20260808_151001,ihawk2,45.0,1,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p045p000mm\frame_0001_color.png,5,1,4.041331464825343e-06,0.0002679536148022371,0,
20260808_151001,ihawk2,45.0,2,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p045p000mm\frame_0002_color.png,5,1,2.993199756424079e-07,0.0002831066854644487,0,
20260808_151001,ihawk2,45.0,3,E2\E2_dual_camera_height_scan\run_20260808_151001\raw\frames\ihawk2\h_p045p000mm\frame_0003_color.png,5,1,4.6229816949776593e-07,0.0004340903277533676,0,
