resolution_id,width_px,height_px,run_id,camera_id,height_gt_mm,frame_index,model,markers_per_frame,mapping_latency_median_ms,mapping_timing_outer_repeats,mapping_timing_inner_repeats,detection_latency_median_ms,pipeline_latency_ms
r640x400,640,400,20260808_145501,ihawk2,30.0,3,Homography,5,0.01595,5,50,4.4618,4.47775
r640x400,640,400,20260808_145501,ihawk2,30.0,3,PnP,5,1.22247,5,50,4.4618,5.68427
r640x400,640,400,20260808_145501,ihawk2,35.0,1,Affine,5,0.016884,5,50,4.3455,4.3623840000000005
r640x400,640,400,20260808_145501,ihawk2,35.0,1,Homography,5,0.01764,5,50,4.3455,4.3631400000000005
r640x400,640,400,20260808_145501,ihawk2,35.0,1,PnP,5,1.176686,5,50,4.3455,5.5221860000000005
r640x400,640,400,20260808_145501,ihawk2,35.0,2,Affine,5,0.01676,5,50,4.355,4.37176
r640x400,640,400,20260808_145501,ihawk2,35.0,2,Homography,5,0.016078,5,50,4.355,4.371078000000001
r640x400,640,400,20260808_145501,ihawk2,35.0,2,PnP,5,1.27072,5,50,4.355,5.62572
r640x400,640,400,20260808_145501,ihawk2,35.0,3,Affine,5,0.016806,5,50,4.6408,4.6576059999999995
r640x400,640,400,20260808_145501,ihawk2,35.0,3,Homography,5,0.015952,5,50,4.6408,4.656752
r640x400,640,400,20260808_145501,ihawk2,35.0,3,PnP,5,1.400156,5,50,4.6408,6.0409559999999995
r640x400,640,400,20260808_145501,ihawk2,40.0,1,Affine,5,0.016722,5,50,4.278,4.294721999999999
r640x400,640,400,20260808_145501,ihawk2,40.0,1,Homography,5,0.016096,5,50,4.278,4.294096
r640x400,640,400,20260808_145501,ihawk2,40.0,1,PnP,5,1.4251019999999999,5,50,4.278,5.7031019999999994
r640x400,640,400,20260808_145501,ihawk2,40.0,2,Affine,5,0.01914,5,50,4.5201,4.53924
r640x400,640,400,20260808_145501,ihawk2,40.0,2,Homography,5,0.016038,5,50,4.5201,4.536138
r640x400,640,400,20260808_145501,ihawk2,40.0,2,PnP,5,1.1628660000000002,5,50,4.5201,5.682966
r640x400,640,400,20260808_145501,ihawk2,40.0,3,Affine,5,0.016788,5,50,4.2883,4.305088
r640x400,640,400,20260808_145501,ihawk2,40.0,3,Homography,5,0.017658,5,50,4.2883,4.3059579999999995
r640x400,640,400,20260808_145501,ihawk2,40.0,3,PnP,5,1.18364,5,50,4.2883,5.47194
r640x400,640,400,20260808_145501,ihawk2,45.0,1,Affine,5,0.016898,5,50,4.3504,4.367298
r640x400,640,400,20260808_145501,ihawk2,45.0,1,Homography,5,0.016116,5,50,4.3504,4.366516
r640x400,640,400,20260808_145501,ihawk2,45.0,1,PnP,5,1.136786,5,50,4.3504,5.4871859999999995
r640x400,640,400,20260808_145501,ihawk2,45.0,2,Affine,5,0.017798,5,50,4.5127,4.530498
r640x400,640,400,20260808_145501,ihawk2,45.0,2,Homography,5,0.017286,5,50,4.5127,4.529986
r640x400,640,400,20260808_145501,ihawk2,45.0,2,PnP,5,1.305566,5,50,4.5127,5.8182659999999995
r640x400,640,400,20260808_145501,ihawk2,45.0,3,Affine,5,0.017396000000000002,5,50,4.5264,4.5437959999999995
r640x400,640,400,20260808_145501,ihawk2,45.0,3,Homography,5,0.01973,5,50,4.5264,4.54613
r640x400,640,400,20260808_145501,ihawk2,45.0,3,PnP,5,1.314802,5,50,4.5264,5.841202
r640x400,640,400,20260808_145501,ihawk2,50.0,1,Affine,5,0.020552,5,50,4.5034,4.523952
r640x400,640,400,20260808_145501,ihawk2,50.0,1,Homography,5,0.01847,5,50,4.5034,4.52187
r640x400,640,400,20260808_145501,ihawk2,50.0,1,PnP,5,1.3198079999999999,5,50,4.5034,5.823208
r640x400,640,400,20260808_145501,ihawk2,50.0,2,Affine,5,0.01778,5,50,4.2292,4.24698
r640x400,640,400,20260808_145501,ihawk2,50.0,2,Homography,5,0.020224000000000002,5,50,4.2292,4.249423999999999
r640x400,640,400,20260808_145501,ihawk2,50.0,2,PnP,5,1.3323660000000002,5,50,4.2292,5.561566
r640x400,640,400,20260808_145501,ihawk2,50.0,3,Affine,5,0.017348,5,50,4.1333,4.150648
r640x400,640,400,20260808_145501,ihawk2,50.0,3,Homography,5,0.021616,5,50,4.1333,4.154916
r640x400,640,400,20260808_145501,ihawk2,50.0,3,PnP,5,1.3091739999999998,5,50,4.1333,5.442474
r640x400,640,400,20260808_151001,ihawk1,0.0,1,Affine,5,0.025066,5,50,4.5583,4.583366
r640x400,640,400,20260808_151001,ihawk1,0.0,1,Homography,5,0.017686,5,50,4.5583,4.575986
r640x400,640,400,20260808_151001,ihawk1,0.0,1,PnP,5,2.10079,5,50,4.5583,6.65909
r640x400,640,400,20260808_151001,ihawk1,0.0,2,Affine,5,0.021183999999999998,5,50,4.8129,4.834084
r640x400,640,400,20260808_151001,ihawk1,0.0,2,Homography,5,0.017484,5,50,4.8129,4.830384
r640x400,640,400,20260808_151001,ihawk1,0.0,2,PnP,5,1.3358160000000001,5,50,4.8129,6.148716
r640x400,640,400,20260808_151001,ihawk1,0.0,3,Affine,5,0.017234,5,50,4.6898,4.707034
r640x400,640,400,20260808_151001,ihawk1,0.0,3,Homography,5,0.016218,5,50,4.6898,4.706018
r640x400,640,400,20260808_151001,ihawk1,0.0,3,PnP,5,1.324154,5,50,4.6898,6.013954
r640x400,640,400,20260808_151001,ihawk1,5.0,1,Affine,5,0.017818,5,50,4.5968,4.614618
r640x400,640,400,20260808_151001,ihawk1,5.0,1,Homography,5,0.016188,5,50,4.5968,4.612988
r640x400,640,400,20260808_151001,ihawk1,5.0,1,PnP,5,2.188762,5,50,4.5968,6.7855620000000005
r640x400,640,400,20260808_151001,ihawk1,5.0,2,Affine,5,0.016881999999999998,5,50,4.7562,4.773082
r640x400,640,400,20260808_151001,ihawk1,5.0,2,Homography,5,0.017114,5,50,4.7562,4.773314
r640x400,640,400,20260808_151001,ihawk1,5.0,2,PnP,5,1.5131860000000001,5,50,4.7562,6.269386
r640x400,640,400,20260808_151001,ihawk1,5.0,3,Affine,5,0.018033999999999998,5,50,4.7755,4.793534
r640x400,640,400,20260808_151001,ihawk1,5.0,3,Homography,5,0.016096,5,50,4.7755,4.791596
r640x400,640,400,20260808_151001,ihawk1,5.0,3,PnP,5,1.642784,5,50,4.7755,6.418284
r640x400,640,400,20260808_151001,ihawk1,10.0,1,Affine,5,0.016912,5,50,4.8045,4.821412
r640x400,640,400,20260808_151001,ihawk1,10.0,1,Homography,5,0.016144000000000002,5,50,4.8045,4.820644
r640x400,640,400,20260808_151001,ihawk1,10.0,1,PnP,5,1.4815379999999998,5,50,4.8045,6.286038
r640x400,640,400,20260808_151001,ihawk1,10.0,2,Affine,5,0.018948,5,50,4.809,4.827948
r640x400,640,400,20260808_151001,ihawk1,10.0,2,Homography,5,0.017032000000000002,5,50,4.809,4.8260320000000005
r640x400,640,400,20260808_151001,ihawk1,10.0,2,PnP,5,1.304926,5,50,4.809,6.113926
r640x400,640,400,20260808_151001,ihawk1,10.0,3,Affine,5,0.016854,5,50,4.4822,4.499054
r640x400,640,400,20260808_151001,ihawk1,10.0,3,Homography,5,0.01665,5,50,4.4822,4.49885
r640x400,640,400,20260808_151001,ihawk1,10.0,3,PnP,5,1.2280200000000001,5,50,4.4822,5.71022
r640x400,640,400,20260808_151001,ihawk1,15.0,1,Affine,5,0.019577999999999998,5,50,5.4949,5.514478
r640x400,640,400,20260808_151001,ihawk1,15.0,1,Homography,5,0.015993999999999998,5,50,5.4949,5.510894
r640x400,640,400,20260808_151001,ihawk1,15.0,1,PnP,5,1.1679760000000001,5,50,5.4949,6.662876000000001
r640x400,640,400,20260808_151001,ihawk1,15.0,2,Affine,5,0.016704,5,50,5.4631,5.479804
r640x400,640,400,20260808_151001,ihawk1,15.0,2,Homography,5,0.025008,5,50,5.4631,5.4881079999999995
r640x400,640,400,20260808_151001,ihawk1,15.0,2,PnP,5,1.2354859999999999,5,50,5.4631,6.698586
r640x400,640,400,20260808_151001,ihawk1,15.0,3,Affine,5,0.018042,5,50,4.8804,4.898442
r640x400,640,400,20260808_151001,ihawk1,15.0,3,Homography,5,0.01756,5,50,4.8804,4.897959999999999
r640x400,640,400,20260808_151001,ihawk1,15.0,3,PnP,5,1.567866,5,50,4.8804,6.448266
r640x400,640,400,20260808_151001,ihawk1,20.0,1,Affine,5,0.018456,5,50,4.7099,4.728356
r640x400,640,400,20260808_151001,ihawk1,20.0,1,Homography,5,0.016066,5,50,4.7099,4.7259660000000006
r640x400,640,400,20260808_151001,ihawk1,20.0,1,PnP,5,1.251872,5,50,4.7099,5.961772
r640x400,640,400,20260808_151001,ihawk1,20.0,2,Affine,5,0.016788,5,50,5.2338,5.250588
r640x400,640,400,20260808_151001,ihawk1,20.0,2,Homography,5,0.01615,5,50,5.2338,5.249949999999999
r640x400,640,400,20260808_151001,ihawk1,20.0,2,PnP,5,1.585222,5,50,5.2338,6.8190219999999995
r640x400,640,400,20260808_151001,ihawk1,20.0,3,Affine,5,0.016836,5,50,5.639,5.655836
r640x400,640,400,20260808_151001,ihawk1,20.0,3,Homography,5,0.022233999999999997,5,50,5.639,5.661234
r640x400,640,400,20260808_151001,ihawk1,20.0,3,PnP,5,1.33471,5,50,5.639,6.9737100000000005
r640x400,640,400,20260808_151001,ihawk1,25.0,1,Affine,5,0.016948,5,50,4.6992,4.7161480000000005
r640x400,640,400,20260808_151001,ihawk1,25.0,1,Homography,5,0.016108,5,50,4.6992,4.715308
r640x400,640,400,20260808_151001,ihawk1,25.0,1,PnP,5,1.528358,5,50,4.6992,6.227558
r640x400,640,400,20260808_151001,ihawk1,25.0,2,Affine,5,0.01684,5,50,4.9805,4.99734
r640x400,640,400,20260808_151001,ihawk1,25.0,2,Homography,5,0.016040000000000002,5,50,4.9805,4.99654
r640x400,640,400,20260808_151001,ihawk1,25.0,2,PnP,5,1.171788,5,50,4.9805,6.152288
r640x400,640,400,20260808_151001,ihawk1,25.0,3,Affine,5,0.016857999999999998,5,50,5.6484,5.665258
r640x400,640,400,20260808_151001,ihawk1,25.0,3,Homography,5,0.016132,5,50,5.6484,5.6645319999999995
r640x400,640,400,20260808_151001,ihawk1,25.0,3,PnP,5,1.26288,5,50,5.6484,6.91128
r640x400,640,400,20260808_151001,ihawk1,30.0,1,Affine,5,0.018126,5,50,6.0277,6.045826
r640x400,640,400,20260808_151001,ihawk1,30.0,1,Homography,5,0.016082,5,50,6.0277,6.043782
r640x400,640,400,20260808_151001,ihawk1,30.0,1,PnP,5,1.173842,5,50,6.0277,7.201542
r640x400,640,400,20260808_151001,ihawk1,30.0,2,Affine,5,0.017328,5,50,5.602,5.619328
r640x400,640,400,20260808_151001,ihawk1,30.0,2,Homography,5,0.016152,5,50,5.602,5.618152
r640x400,640,400,20260808_151001,ihawk1,30.0,2,PnP,5,1.866892,5,50,5.602,7.468892
r640x400,640,400,20260808_151001,ihawk1,30.0,3,Affine,5,0.01685,5,50,5.427,5.443849999999999
r640x400,640,400,20260808_151001,ihawk1,30.0,3,Homography,5,0.016096,5,50,5.427,5.443096
r640x400,640,400,20260808_151001,ihawk1,30.0,3,PnP,5,1.175288,5,50,5.427,6.602288
r640x400,640,400,20260808_151001,ihawk1,35.0,1,Affine,5,0.016752,5,50,7.0406,7.057352000000001
r640x400,640,400,20260808_151001,ihawk1,35.0,1,Homography,5,0.015993999999999998,5,50,7.0406,7.0565940000000005
r640x400,640,400,20260808_151001,ihawk1,35.0,1,PnP,5,1.177342,5,50,7.0406,8.217942
r640x400,640,400,20260808_151001,ihawk1,35.0,2,Affine,5,0.017782,5,50,6.597,6.614782000000001
r640x400,640,400,20260808_151001,ihawk1,35.0,2,Homography,5,0.016097999999999998,5,50,6.597,6.613098000000001
r640x400,640,400,20260808_151001,ihawk1,35.0,2,PnP,5,1.5526,5,50,6.597,8.1496
r640x400,640,400,20260808_151001,ihawk1,35.0,3,Affine,5,0.017122,5,50,6.7317,6.748822
r640x400,640,400,20260808_151001,ihawk1,35.0,3,Homography,5,0.016988,5,50,6.7317,6.748688
r640x400,640,400,20260808_151001,ihawk1,35.0,3,PnP,5,1.257958,5,50,6.7317,7.989658
r640x400,640,400,20260808_151001,ihawk1,40.0,1,Affine,5,0.023064,5,50,5.72,5.7430639999999995
r640x400,640,400,20260808_151001,ihawk1,40.0,1,Homography,5,0.018792,5,50,5.72,5.738792
r640x400,640,400,20260808_151001,ihawk1,40.0,1,PnP,5,1.403988,5,50,5.72,7.123988
r640x400,640,400,20260808_151001,ihawk1,40.0,2,Affine,5,0.017,5,50,6.9683,6.9853000000000005
r640x400,640,400,20260808_151001,ihawk1,40.0,2,Homography,5,0.016954,5,50,6.9683,6.985254
r640x400,640,400,20260808_151001,ihawk1,40.0,2,PnP,5,1.3044419999999999,5,50,6.9683,8.272742000000001
r640x400,640,400,20260808_151001,ihawk1,40.0,3,Affine,5,0.016982,5,50,5.2775,5.2944819999999995
r640x400,640,400,20260808_151001,ihawk1,40.0,3,Homography,5,0.016196,5,50,5.2775,5.293696
r640x400,640,400,20260808_151001,ihawk1,40.0,3,PnP,5,1.4496619999999998,5,50,5.2775,6.727162
r640x400,640,400,20260808_151001,ihawk1,45.0,1,Affine,5,0.01677,5,50,5.2935,5.31027
r640x400,640,400,20260808_151001,ihawk1,45.0,1,Homography,5,0.016152,5,50,5.2935,5.309652
r640x400,640,400,20260808_151001,ihawk1,45.0,1,PnP,5,1.363448,5,50,5.2935,6.656948
r640x400,640,400,20260808_151001,ihawk1,45.0,2,Affine,5,0.019348,5,50,5.1283,5.147648
r640x400,640,400,20260808_151001,ihawk1,45.0,2,Homography,5,0.01601,5,50,5.1283,5.14431
r640x400,640,400,20260808_151001,ihawk1,45.0,2,PnP,5,1.239556,5,50,5.1283,6.367856000000001
r640x400,640,400,20260808_151001,ihawk1,45.0,3,Affine,5,0.017194,5,50,4.809,4.826194
r640x400,640,400,20260808_151001,ihawk1,45.0,3,Homography,5,0.021234000000000003,5,50,4.809,4.830234
r640x400,640,400,20260808_151001,ihawk1,45.0,3,PnP,5,1.4206,5,50,4.809,6.2296000000000005
r640x400,640,400,20260808_151001,ihawk1,50.0,1,Affine,5,0.016923999999999998,5,50,6.5468,6.563724000000001
r640x400,640,400,20260808_151001,ihawk1,50.0,1,Homography,5,0.016908,5,50,6.5468,6.563708
r640x400,640,400,20260808_151001,ihawk1,50.0,1,PnP,5,1.770812,5,50,6.5468,8.317612
r640x400,640,400,20260808_151001,ihawk1,50.0,2,Affine,5,0.01684,5,50,6.2578,6.27464
r640x400,640,400,20260808_151001,ihawk1,50.0,2,Homography,5,0.016,5,50,6.2578,6.2738
r640x400,640,400,20260808_151001,ihawk1,50.0,2,PnP,5,1.7023400000000002,5,50,6.2578,7.96014
r640x400,640,400,20260808_151001,ihawk1,50.0,3,Affine,5,0.016746,5,50,7.3232,7.339946
r640x400,640,400,20260808_151001,ihawk1,50.0,3,Homography,5,0.016144000000000002,5,50,7.3232,7.339344
r640x400,640,400,20260808_151001,ihawk1,50.0,3,PnP,5,1.484604,5,50,7.3232,8.807804
r640x400,640,400,20260808_151001,ihawk2,0.0,1,Affine,5,0.016766,5,50,5.0131,5.029865999999999
r640x400,640,400,20260808_151001,ihawk2,0.0,1,Homography,5,0.015976,5,50,5.0131,5.029076
r640x400,640,400,20260808_151001,ihawk2,0.0,1,PnP,5,1.192366,5,50,5.0131,6.2054659999999995
r640x400,640,400,20260808_151001,ihawk2,0.0,2,Affine,5,0.018422,5,50,5.4324,5.4508220000000005
r640x400,640,400,20260808_151001,ihawk2,0.0,2,Homography,5,0.016064000000000002,5,50,5.4324,5.448464
r640x400,640,400,20260808_151001,ihawk2,0.0,2,PnP,5,1.184382,5,50,5.4324,6.616782000000001
r640x400,640,400,20260808_151001,ihawk2,0.0,3,Affine,5,0.016706000000000002,5,50,4.7357,4.752406
r640x400,640,400,20260808_151001,ihawk2,0.0,3,Homography,5,0.016248,5,50,4.7357,4.751948
r640x400,640,400,20260808_151001,ihawk2,0.0,3,PnP,5,1.154212,5,50,4.7357,5.889912
r640x400,640,400,20260808_151001,ihawk2,5.0,1,Affine,5,0.017206,5,50,4.252,4.269206
r640x400,640,400,20260808_151001,ihawk2,5.0,1,Homography,5,0.016662,5,50,4.252,4.268662
r640x400,640,400,20260808_151001,ihawk2,5.0,1,PnP,5,1.2039199999999999,5,50,4.252,5.45592
r640x400,640,400,20260808_151001,ihawk2,5.0,2,Affine,5,0.016768,5,50,6.4598,6.476568
r640x400,640,400,20260808_151001,ihawk2,5.0,2,Homography,5,0.020876000000000002,5,50,6.4598,6.480676000000001
r640x400,640,400,20260808_151001,ihawk2,5.0,2,PnP,5,1.2619259999999999,5,50,6.4598,7.721726
r640x400,640,400,20260808_151001,ihawk2,5.0,3,Affine,5,0.017956,5,50,6.31,6.3279559999999995
r640x400,640,400,20260808_151001,ihawk2,5.0,3,Homography,5,0.016176,5,50,6.31,6.326175999999999
r640x400,640,400,20260808_151001,ihawk2,5.0,3,PnP,5,1.11775,5,50,6.31,7.42775
r640x400,640,400,20260808_151001,ihawk2,10.0,1,Affine,5,0.016726,5,50,5.2115,5.228226
r640x400,640,400,20260808_151001,ihawk2,10.0,1,Homography,5,0.015992,5,50,5.2115,5.227492
r640x400,640,400,20260808_151001,ihawk2,10.0,1,PnP,5,1.194596,5,50,5.2115,6.406096
r640x400,640,400,20260808_151001,ihawk2,10.0,2,Affine,5,0.016756,5,50,4.3994,4.416156
r640x400,640,400,20260808_151001,ihawk2,10.0,2,Homography,5,0.016038,5,50,4.3994,4.415438
r640x400,640,400,20260808_151001,ihawk2,10.0,2,PnP,5,1.132174,5,50,4.3994,5.531574
r640x400,640,400,20260808_151001,ihawk2,10.0,3,Affine,5,0.017954,5,50,5.4814,5.499353999999999
r640x400,640,400,20260808_151001,ihawk2,10.0,3,Homography,5,0.016502,5,50,5.4814,5.497902
r640x400,640,400,20260808_151001,ihawk2,10.0,3,PnP,5,1.1666759999999998,5,50,5.4814,6.648076
r640x400,640,400,20260808_151001,ihawk2,15.0,1,Affine,5,0.022597999999999997,5,50,6.0209,6.0434980000000005
r640x400,640,400,20260808_151001,ihawk2,15.0,1,Homography,5,0.018526,5,50,6.0209,6.039426
r640x400,640,400,20260808_151001,ihawk2,15.0,1,PnP,5,1.14798,5,50,6.0209,7.16888
r640x400,640,400,20260808_151001,ihawk2,15.0,2,Affine,5,0.016816,5,50,4.7171,4.733916000000001
r640x400,640,400,20260808_151001,ihawk2,15.0,2,Homography,5,0.016048,5,50,4.7171,4.733148
r640x400,640,400,20260808_151001,ihawk2,15.0,2,PnP,5,1.229886,5,50,4.7171,5.946986000000001
r640x400,640,400,20260808_151001,ihawk2,15.0,3,Affine,5,0.02741,5,50,4.8277,4.85511
r640x400,640,400,20260808_151001,ihawk2,15.0,3,Homography,5,0.027488000000000002,5,50,4.8277,4.855188
r640x400,640,400,20260808_151001,ihawk2,15.0,3,PnP,5,1.24136,5,50,4.8277,6.06906
r640x400,640,400,20260808_151001,ihawk2,20.0,1,Affine,5,0.017626,5,50,5.0686,5.086226
r640x400,640,400,20260808_151001,ihawk2,20.0,1,Homography,5,0.016024,5,50,5.0686,5.084624
r640x400,640,400,20260808_151001,ihawk2,20.0,1,PnP,5,1.569632,5,50,5.0686,6.638232
r640x400,640,400,20260808_151001,ihawk2,20.0,2,Affine,5,0.01678,5,50,4.5181,4.534879999999999
r640x400,640,400,20260808_151001,ihawk2,20.0,2,Homography,5,0.016052,5,50,4.5181,4.534152
r640x400,640,400,20260808_151001,ihawk2,20.0,2,PnP,5,1.144166,5,50,4.5181,5.662266
r640x400,640,400,20260808_151001,ihawk2,20.0,3,Affine,5,0.017196,5,50,4.6845,4.701696
r640x400,640,400,20260808_151001,ihawk2,20.0,3,Homography,5,0.016118,5,50,4.6845,4.7006179999999995
r640x400,640,400,20260808_151001,ihawk2,20.0,3,PnP,5,1.1711239999999998,5,50,4.6845,5.855624
r640x400,640,400,20260808_151001,ihawk2,25.0,1,Affine,5,0.016728,5,50,5.007,5.023727999999999
r640x400,640,400,20260808_151001,ihawk2,25.0,1,Homography,5,0.016022,5,50,5.007,5.023022
r640x400,640,400,20260808_151001,ihawk2,25.0,1,PnP,5,1.14167,5,50,5.007,6.148669999999999
r640x400,640,400,20260808_151001,ihawk2,25.0,2,Affine,5,0.016786000000000002,5,50,4.9996,5.016386
r640x400,640,400,20260808_151001,ihawk2,25.0,2,Homography,5,0.016026,5,50,4.9996,5.015626
r640x400,640,400,20260808_151001,ihawk2,25.0,2,PnP,5,1.5716720000000002,5,50,4.9996,6.5712720000000004
r640x400,640,400,20260808_151001,ihawk2,25.0,3,Affine,5,0.016906,5,50,4.9976,5.014506
r640x400,640,400,20260808_151001,ihawk2,25.0,3,Homography,5,0.016118,5,50,4.9976,5.013718
r640x400,640,400,20260808_151001,ihawk2,25.0,3,PnP,5,1.4672980000000002,5,50,4.9976,6.464898000000001
r640x400,640,400,20260808_151001,ihawk2,30.0,1,Affine,5,0.016715999999999998,5,50,5.486,5.5027159999999995
r640x400,640,400,20260808_151001,ihawk2,30.0,1,Homography,5,0.016198,5,50,5.486,5.502198
r640x400,640,400,20260808_151001,ihawk2,30.0,1,PnP,5,1.146876,5,50,5.486,6.6328759999999996
r640x400,640,400,20260808_151001,ihawk2,30.0,2,Affine,5,0.016782,5,50,4.3384,4.355182
r640x400,640,400,20260808_151001,ihawk2,30.0,2,Homography,5,0.016156,5,50,4.3384,4.354556
r640x400,640,400,20260808_151001,ihawk2,30.0,2,PnP,5,1.116854,5,50,4.3384,5.455254
r640x400,640,400,20260808_151001,ihawk2,30.0,3,Affine,5,0.023664,5,50,5.763,5.786664
r640x400,640,400,20260808_151001,ihawk2,30.0,3,Homography,5,0.016124,5,50,5.763,5.7791239999999995
r640x400,640,400,20260808_151001,ihawk2,30.0,3,PnP,5,1.28072,5,50,5.763,7.04372
r640x400,640,400,20260808_151001,ihawk2,35.0,1,Affine,5,0.016739999999999998,5,50,5.0015,5.0182400000000005
r640x400,640,400,20260808_151001,ihawk2,35.0,1,Homography,5,0.016017999999999998,5,50,5.0015,5.017518
r640x400,640,400,20260808_151001,ihawk2,35.0,1,PnP,5,1.1209879999999999,5,50,5.0015,6.122488
r640x400,640,400,20260808_151001,ihawk2,35.0,2,Affine,5,0.017046,5,50,6.6178,6.634846
r640x400,640,400,20260808_151001,ihawk2,35.0,2,Homography,5,0.016106,5,50,6.6178,6.633906
r640x400,640,400,20260808_151001,ihawk2,35.0,2,PnP,5,1.10376,5,50,6.6178,7.72156
r640x400,640,400,20260808_151001,ihawk2,35.0,3,Affine,5,0.016763999999999998,5,50,6.9528,6.969564
r640x400,640,400,20260808_151001,ihawk2,35.0,3,Homography,5,0.016146,5,50,6.9528,6.968946
r640x400,640,400,20260808_151001,ihawk2,35.0,3,PnP,5,1.169252,5,50,6.9528,8.122052
r640x400,640,400,20260808_151001,ihawk2,40.0,1,Affine,5,0.016778,5,50,6.7794,6.796178
r640x400,640,400,20260808_151001,ihawk2,40.0,1,Homography,5,0.016022,5,50,6.7794,6.795422
r640x400,640,400,20260808_151001,ihawk2,40.0,1,PnP,5,1.148198,5,50,6.7794,7.927598
r640x400,640,400,20260808_151001,ihawk2,40.0,2,Affine,5,0.016746,5,50,6.7217,6.738446000000001
r640x400,640,400,20260808_151001,ihawk2,40.0,2,Homography,5,0.015992,5,50,6.7217,6.737692
r640x400,640,400,20260808_151001,ihawk2,40.0,2,PnP,5,1.141928,5,50,6.7217,7.863628
r640x400,640,400,20260808_151001,ihawk2,40.0,3,Affine,5,0.025287999999999998,5,50,5.6624,5.687688
r640x400,640,400,20260808_151001,ihawk2,40.0,3,Homography,5,0.016022,5,50,5.6624,5.678422
r640x400,640,400,20260808_151001,ihawk2,40.0,3,PnP,5,1.1052760000000001,5,50,5.6624,6.767676
r640x400,640,400,20260808_151001,ihawk2,45.0,1,Affine,5,0.016826,5,50,5.8205,5.837326
r640x400,640,400,20260808_151001,ihawk2,45.0,1,Homography,5,0.016162,5,50,5.8205,5.836662
r640x400,640,400,20260808_151001,ihawk2,45.0,1,PnP,5,1.1559059999999999,5,50,5.8205,6.976406
r640x400,640,400,20260808_151001,ihawk2,45.0,2,Affine,5,0.016814,5,50,5.3557,5.372514
r640x400,640,400,20260808_151001,ihawk2,45.0,2,Homography,5,0.016035999999999998,5,50,5.3557,5.371735999999999
r640x400,640,400,20260808_151001,ihawk2,45.0,2,PnP,5,1.135346,5,50,5.3557,6.491046
r640x400,640,400,20260808_151001,ihawk2,45.0,3,Affine,5,0.016958,5,50,5.2254,5.242357999999999
r640x400,640,400,20260808_151001,ihawk2,45.0,3,Homography,5,0.018348,5,50,5.2254,5.243747999999999
r640x400,640,400,20260808_151001,ihawk2,45.0,3,PnP,5,1.3832980000000001,5,50,5.2254,6.6086979999999995
r640x400,640,400,20260808_151001,ihawk2,50.0,1,Affine,5,0.018306,5,50,6.0694,6.087706
r640x400,640,400,20260808_151001,ihawk2,50.0,1,Homography,5,0.016466,5,50,6.0694,6.085866
r640x400,640,400,20260808_151001,ihawk2,50.0,1,PnP,5,1.136114,5,50,6.0694,7.205514
r640x400,640,400,20260808_151001,ihawk2,50.0,2,Affine,5,0.017636,5,50,4.5601,4.577736000000001
r640x400,640,400,20260808_151001,ihawk2,50.0,2,Homography,5,0.017390000000000003,5,50,4.5601,4.57749
r640x400,640,400,20260808_151001,ihawk2,50.0,2,PnP,5,1.153106,5,50,4.5601,5.7132060000000005
r640x400,640,400,20260808_151001,ihawk2,50.0,3,Affine,5,0.018588,5,50,4.1454,4.163988000000001
r640x400,640,400,20260808_151001,ihawk2,50.0,3,Homography,5,0.01616,5,50,4.1454,4.161560000000001
r640x400,640,400,20260808_151001,ihawk2,50.0,3,PnP,5,1.34028,5,50,4.1454,5.48568
r640x400,640,400,20260808_162715,ihawk1,0.0,1,Affine,5,0.01719,5,50,5.2958,5.31299
r640x400,640,400,20260808_162715,ihawk1,0.0,1,Homography,5,0.016552,5,50,5.2958,5.312352
r640x400,640,400,20260808_162715,ihawk1,0.0,1,PnP,5,1.174802,5,50,5.2958,6.4706019999999995
r640x400,640,400,20260808_162715,ihawk1,0.0,2,Affine,5,0.016732,5,50,5.7825,5.799232
r640x400,640,400,20260808_162715,ihawk1,0.0,2,Homography,5,0.016052,5,50,5.7825,5.798552
r640x400,640,400,20260808_162715,ihawk1,0.0,2,PnP,5,1.169328,5,50,5.7825,6.951828
r640x400,640,400,20260808_162715,ihawk1,0.0,3,Affine,5,0.016782,5,50,6.1227,6.139482
r640x400,640,400,20260808_162715,ihawk1,0.0,3,Homography,5,0.016096,5,50,6.1227,6.138796
r640x400,640,400,20260808_162715,ihawk1,0.0,3,PnP,5,1.163008,5,50,6.1227,7.285708
r640x400,640,400,20260808_162715,ihawk1,5.0,1,Affine,5,0.020346000000000003,5,50,5.9789,5.999246
r640x400,640,400,20260808_162715,ihawk1,5.0,1,Homography,5,0.016204,5,50,5.9789,5.995104
r640x400,640,400,20260808_162715,ihawk1,5.0,1,PnP,5,1.258494,5,50,5.9789,7.237394
r640x400,640,400,20260808_162715,ihawk1,5.0,2,Affine,5,0.018322,5,50,5.855,5.873322000000001
r640x400,640,400,20260808_162715,ihawk1,5.0,2,Homography,5,0.016295999999999998,5,50,5.855,5.871296
r640x400,640,400,20260808_162715,ihawk1,5.0,2,PnP,5,1.542054,5,50,5.855,7.397054000000001
r640x400,640,400,20260808_162715,ihawk1,5.0,3,Affine,5,0.017432,5,50,5.1569,5.174332000000001
r640x400,640,400,20260808_162715,ihawk1,5.0,3,Homography,5,0.016512,5,50,5.1569,5.173412
r640x400,640,400,20260808_162715,ihawk1,5.0,3,PnP,5,1.2360280000000001,5,50,5.1569,6.392928
