camera_id,calibration_id,image_id,rvec_x_rad,rvec_y_rad,rvec_z_rad,tvec_x_m,tvec_y_m,tvec_z_m,depth_m,tilt_deg,board_center_u_px,board_center_v_px,u_min_px,u_max_px,v_min_px,v_max_px,board_footprint_px2,normalized_center_u,normalized_center_v,minimum_border_margin_px,detected_corner_count,full_board_visible,reprojection_rmse_px,archived_reprojection_rmse_px,detector,image_width_px,image_height_px,image_sha256
camera_overhead_B242,camera_overhead_B242:6500bf7c4c0b785597dbae6bad0ed9ec3f676e39de300a6aa49f52cd7581145d,Color_tilt_020.bmp,0.20288299532303827,0.4244215889116158,0.1707298564977155,0.10422923403106694,-0.06387440555354194,0.47064027609733605,0.47064027609733605,26.919630980501683,477.35723876953125,217.07089233398438,392.36273193359375,582.4773559570312,149.40097045898438,291.0201110839844,26923.8696744442,0.7458707094192505,0.5426772236824036,56.52264404296875,48,True,0.12603775519714486,0.12529558757325596,findChessboardCornersSB,640,400,e8591a35500148f6d833ea001fccdd1fb37df1d7a505f6b366bb932d11c0a8d6
camera_overhead_B242,camera_overhead_B242:6500bf7c4c0b785597dbae6bad0ed9ec3f676e39de300a6aa49f52cd7581145d,Color_tilt_021.bmp,-0.5620242518204305,0.3459632640305033,0.3429110379181781,0.17676296574382078,-0.08486949257207294,0.5998430122081788,0.5998430122081788,37.62019013932528,493.1126403808594,191.96597290039062,414.1733093261719,573.87158203125,146.43946838378906,248.79656982421875,16346.252299135085,0.7704885005950928,0.47991493344306946,65.12841796875,48,True,0.20804727984464566,0.20843966969071412,findChessboardCornersSB,640,400,c339a03bf4d76641f50a9339ad84112646e636ae30f364150d75315a1f7e85ff
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_001.bmp,-0.9879064151125171,-0.6294231492970087,-0.9906265841405243,-0.1214105111916102,0.11252188036459135,0.5929782322602728,0.5929782322602728,64.00048218315526,300.6160583496094,257.83282470703125,234.9304962158203,357.0213317871094,224.97906494140625,302.210205078125,9429.214431415312,0.46971258521080017,0.6445820331573486,96.789794921875,48,True,0.15314985224390368,0.15809926992214032,findChessboardCornersSB,640,400,0f2d8a2dd5b16aa15ac165545daeb62f845e1728ed2cbf89a938735b16958d09
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_002.bmp,-0.901565063499517,-0.8060574570754637,-1.2737595674297666,-0.18513569021233958,0.15568136752081185,0.5013708463296148,0.5013708463296148,63.99677681778745,238.69766235351562,286.423095703125,168.43751525878906,293.2214660644531,249.58377075195312,335.9971008300781,10782.99672942236,0.37296509742736816,0.7160577178001404,63.002899169921875,48,True,0.1538513240451509,0.15487452312862512,findChessboardCornersSB,640,400,1fcfe4afa16ba573f063447fcc130aa96a27cd641ad5fff07e514145928be0ad
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_003.bmp,-0.6931470996112495,-1.1088144498451566,-1.7591607239074685,-0.22660602566107796,0.1822353808259173,0.44623442401492913,0.44623442401492913,64.08811613890963,163.04574584960938,302.1250915527344,110.94840240478516,224.9528045654297,257.7020568847656,365.3233947753906,12269.306285949424,0.2547589838504791,0.7553127408027649,33.676605224609375,48,True,0.14108307233583847,0.1404930595159183,findChessboardCornersSB,640,400,c7a50b7e3e67544b3e78d912274f3511814ec26d82f20bfd9ecdfeca2dd91c40
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_004.bmp,-0.6690286056374816,-1.1378646284384029,-1.8047668178442167,-0.16911683271072314,0.16302621337744688,0.4869048884377849,0.4869048884377849,64.12501818548293,210.0062255859375,281.35089111328125,154.78089904785156,273.6073913574219,242.0853271484375,335.63958740234375,11116.72458658833,0.3281347155570984,0.7033772468566895,63.36041259765625,48,True,0.14954994082764816,0.14972802753363706,findChessboardCornersSB,640,400,79909264e327fdb3eae604a2ecc57ee92a37865c77c9c3dd11cca01a19912131
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_005.bmp,-0.6598168666092776,-1.146300593764689,-1.8247034042928558,-0.1254347537291402,0.15293683566461327,0.510051561131982,0.510051561131982,64.00951628624789,241.78573608398438,271.2809753417969,185.46328735351562,305.8260192871094,234.69534301757812,321.5523376464844,10454.345161076635,0.3777902126312256,0.6782024502754211,77.44766235351562,48,True,0.1610336468477705,0.16116584670404943,findChessboardCornersSB,640,400,c832bac5f6768f7bb1699bc0eb3521be203b6ecbe4cecdb3edf42e537052265a
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_006.bmp,-0.6630568178175088,-1.1429867130025098,-1.816374908252934,-0.0876026285265202,0.1463078137968528,0.5239919287525188,0.5239919287525188,64.05188596027746,268.7403259277344,265.4517517089844,212.61972045898438,332.7419738769531,230.4016571044922,313.259033203125,9953.014729267918,0.41990676522254944,0.6636293530464172,85.740966796875,48,True,0.14883173837234884,0.1509012804447406,findChessboardCornersSB,640,400,346f210def7cc07c448d602de03d161e4937949782914a6819ab430a5bcc6f4a
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_007.bmp,-0.7896853989155038,-0.9831344404946337,-1.5542957332055827,-0.06346079050406447,0.1299124836705133,0.5586892717450376,0.5586892717450376,64.06647736070866,305.5404357910156,255.13612365722656,262.38311767578125,358.5435791015625,225.23353576660156,294.4521789550781,6656.096668270417,0.47740691900253296,0.6378403306007385,104.54782104492188,48,True,0.1281441600841353,0.12756879877550495,findChessboardCornersSB,640,400,0a4927548cd68573f40fbcc7d2a2ee640a0576e3676115ec6bf0a803805fe783
camera_side_B479,camera_side_B479:fcd6ef4ef2d6eb06f593164fdaeda9056d2a03a6aa363ff2403d6649a13b84be,Color_flat_008.bmp,-0.884752356709613,-0.8375594577083013,-1.3211437300649038,-0.046456996600362406,0.11003553909678744,0.5993269767975846,0.5993269767975846,64.06890017560276,330.8674011230469,245.21788024902344,286.3418273925781,370.6995544433594,218.64076232910156,279.0328063964844,5094.535569475032,0.5169802904129028,0.6130446791648865,119.96719360351562,48,True,0.1531531109608948,0.15293775198611323,findChessboardCornersSB,640,400,d264a6bca1938b9a4cd47c85b7c05c8a55a2bad9ed0a7f88b006b6e4394e7136
