camera,run_id,height_mm,marker_id,board_position,frame_index,branch_label,matches_acquisition_solution,reprojection_rmse_px,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad
ihawk1,20260808_141232,5.0,2,BL,1,A,1,0.0414388018966988,-26.767503105828894,124.0436638153101,515.8519928946835,1.990555109784868,-0.6642280776257806,0.4202120226658681
ihawk1,20260808_141232,5.0,2,BL,1,B,0,1.0509338446764631,-26.6714402503193,124.83818974314164,514.1399193780741,-2.436491903728797,0.748310371773943,0.16712642916222611
ihawk1,20260808_141232,5.0,2,BL,2,A,1,0.04718200411140839,-26.763394519312516,123.95040180456591,515.4940922515607,1.9899409277257976,-0.6635197499766665,0.41943379750220255
ihawk1,20260808_141232,5.0,2,BL,2,B,0,1.0614617445807575,-26.66534178020602,124.74012866521575,513.7592497268778,-2.435893474468102,0.7472068490942345,0.16641293424396278
ihawk1,20260808_141232,5.0,2,BL,3,A,1,0.02890671443515219,-26.773602371302854,124.00616263428795,515.5878169723833,1.9911909318216723,-0.6623134146481877,0.42099033408258174
ihawk1,20260808_141232,5.0,2,BL,3,B,0,1.0403457614171967,-26.681319581538098,124.80940411491656,513.9103385804088,-2.437464947486268,0.7464334264105265,0.16813143265618286
ihawk1,20260808_141232,5.0,3,BR,1,A,1,0.3961790713163437,85.80505796484535,84.37231027823064,594.9261260616025,1.969905647999158,-0.6540948689993324,0.3607699198163753
ihawk1,20260808_141232,5.0,3,BR,1,B,0,0.4467025140028588,85.72537658042704,85.32668031310071,594.7233105172229,-2.2056279467554396,0.9266349997409599,0.5810691063784388
ihawk1,20260808_141232,5.0,3,BR,2,A,1,0.4022585609000968,85.80404669355644,84.37345315134228,594.8978131555044,1.9698414602334875,-0.6544318812868355,0.359596546757978
ihawk1,20260808_141232,5.0,3,BR,2,B,0,0.4364068367732485,85.73004597273685,85.33268283308118,594.7267169821513,-2.205839315221001,0.9268801829082616,0.5797798437195892
ihawk1,20260808_141232,5.0,3,BR,3,A,1,0.4060133310517921,85.84628983411712,84.41608608334758,595.0099788998763,1.9686960822628994,-0.6544396066192385,0.35749654770372097
ihawk1,20260808_141232,5.0,3,BR,3,B,0,0.4348157122659356,85.77607293911807,85.37637084886367,594.8488708665145,-2.2051372120266883,0.9268032990724395,0.5774191552598378
ihawk1,20260808_141232,5.0,4,C,1,A,1,0.03327835958861466,-39.995605060033164,60.20859643484796,638.1094222743296,1.9959849658898694,-0.6587671397674413,0.4217726472920025
ihawk1,20260808_141232,5.0,4,C,1,B,0,0.6913535603381343,-39.90768960409502,60.99597776466945,636.8003267928195,-2.1799131661927227,0.6391900821725686,0.23973814851727313
ihawk1,20260808_141232,5.0,4,C,2,A,1,0.04506624579235319,-39.91336777688159,60.13987130261982,637.4432016238401,1.9951421955724984,-0.6584047039415849,0.4211806138829236
ihawk1,20260808_141232,5.0,4,C,2,B,0,0.7033812559490653,-39.82289841114659,60.92441014774358,636.1002679954387,-2.1790268801127257,0.6387352897125511,0.2393106758572455
ihawk1,20260808_141232,5.0,4,C,3,A,1,0.031131644220796756,-39.98277339219426,60.2248868024127,638.1522711792302,1.9958039148118392,-0.6584179263350316,0.4212879025636304
ihawk1,20260808_141232,5.0,4,C,3,B,0,0.6891325542090985,-39.894876297276085,61.01241725155325,636.8468442937684,-2.1797531397905066,0.6388449931415596,0.23938910451961748
ihawk1,20260808_141232,10.0,0,TL,1,A,1,0.07935483796604903,-166.68506173886416,30.15706053099714,672.4103114446956,1.9964692983795937,-0.6304140179510614,0.4134803010406969
ihawk1,20260808_141232,10.0,0,TL,1,B,0,0.7295232157385985,-166.30091894508857,30.88673608142896,671.1880579533126,-2.075680950206376,0.3450047311454653,-0.10540161386262617
ihawk1,20260808_141232,10.0,0,TL,2,A,1,0.09039784914195287,-166.80939504897339,30.206726503520656,673.0034523409352,1.9962948784508607,-0.6316104614187211,0.41635080580456363
ihawk1,20260808_141232,10.0,0,TL,2,B,0,0.7234697739737533,-166.43093157495068,30.93690814783143,671.7975280622082,-2.0761054331938555,0.3465267438912873,-0.1024910162384825
ihawk1,20260808_141232,10.0,0,TL,3,A,1,0.057677517137684854,-166.82749006366427,30.172672933498248,672.9764154780773,1.9964881203839768,-0.6323243555647725,0.41554614725132505
ihawk1,20260808_141232,10.0,0,TL,3,B,0,0.7371794788072014,-166.43559518049074,30.90061794190084,671.7207053773208,-2.075953934280872,0.34700326475294424,-0.10363748612689505
ihawk1,20260808_141232,10.0,1,TR,1,A,1,0.18736081510195704,-53.20412636687741,-8.626760749837343,755.9248626772252,2.001624592075038,-0.6504553665492857,0.4136825732398083
ihawk1,20260808_141232,10.0,1,TR,1,B,0,0.4944907262237253,-53.12515705226587,-7.922888375224653,754.908120217629,-1.988334386707495,0.5561761681540383,0.2775404822561053
ihawk1,20260808_141232,10.0,1,TR,2,A,1,0.17221623592837687,-53.24213187458194,-8.65735481652913,755.9030934531277,1.9994339760047593,-0.6471585835816877,0.41089406590774846
ihawk1,20260808_141232,10.0,1,TR,2,B,0,0.48174274810178896,-53.16505098568259,-7.956620449766553,754.9300035216266,-1.9860436042576968,0.5526545729016198,0.274727834659551
ihawk1,20260808_141232,10.0,1,TR,3,A,1,0.19263991747635573,-53.218604145904536,-8.663988446600886,756.121321978273,1.9988268542536556,-0.6468859173937372,0.41116964792743205
ihawk1,20260808_141232,10.0,1,TR,3,B,0,0.4724938428764878,-53.146018250974464,-7.964803230794627,755.2094403856685,-1.985469700900478,0.5524907789050592,0.2752591432129629
ihawk1,20260808_141232,10.0,2,BL,1,A,1,0.07368172262699213,-32.015681104755146,120.40862980151745,510.50688802079816,1.98606203832704,-0.6386315197058241,0.4055041260116275
ihawk1,20260808_141232,10.0,2,BL,1,B,0,1.0149342948632538,-31.898981942078144,121.25472033873929,508.9497995929649,-2.4264388812131945,0.6993678181051816,0.13830356862955887
ihawk1,20260808_141232,10.0,2,BL,2,A,1,0.08508109766973597,-32.04915229971115,120.47706925952527,510.7789881846771,1.986676805734951,-0.6385110329406984,0.40464108691010287
ihawk1,20260808_141232,10.0,2,BL,2,B,0,1.0029087469047464,-31.933581926687285,121.32970452248561,509.2519332233675,-2.4270850394323316,0.6990574233551662,0.1373207522122732
ihawk1,20260808_141232,10.0,2,BL,3,A,1,0.09114567371086675,-32.02490827838548,120.45091600489938,510.66176652651734,1.986496149410785,-0.637848084755677,0.4037326103635904
ihawk1,20260808_141232,10.0,2,BL,3,B,0,1.003925364694263,-31.908616901738046,121.3032700672385,509.1326901432315,-2.426939468871225,0.6981713804634885,0.13665328421482792
ihawk1,20260808_141232,10.0,3,BR,1,A,1,0.12564453640203008,82.6714923815806,82.91727704603093,588.2415061563881,2.007327825760732,-0.6762604018585382,0.4148277574655477
ihawk1,20260808_141232,10.0,3,BR,1,B,0,0.7193877157902645,82.40463395906328,83.76685248003295,587.1253463157962,-2.232902296323003,0.9489728250720252,0.6366866861774196
ihawk1,20260808_141232,10.0,3,BR,2,A,1,0.13813152315331303,82.57601292558361,82.81029955463025,587.4194316994106,2.0072267535261634,-0.6747502269529162,0.4142155698616182
ihawk1,20260808_141232,10.0,3,BR,2,B,0,0.7195502158768097,82.31063326386602,83.66256706042176,586.3147457047419,-2.23290092524824,0.9474283867937412,0.6363391688397192
ihawk1,20260808_141232,10.0,3,BR,3,A,1,0.13709621474234723,82.71075052343447,82.9466357920455,588.4510741469372,2.00792041855573,-0.6762301005505574,0.41032159416108976
ihawk1,20260808_141232,10.0,3,BR,3,B,0,0.7369365043582862,82.44004491598932,83.79005730821807,587.2837430486653,-2.2341833734340852,0.9483530972176315,0.6321432546428519
ihawk1,20260808_141232,10.0,4,C,1,A,1,0.1918160244231999,-42.628419585976246,56.87218362233527,632.2749048666079,1.9936961649574354,-0.6369406245287301,0.4065386693535318
ihawk1,20260808_141232,10.0,4,C,1,B,0,0.8557930923550858,-42.49824949159886,57.62483720068412,630.5249279242101,-2.169792818325457,0.605559557399047,0.21859103728195256
ihawk1,20260808_141232,10.0,4,C,2,A,1,0.171590447768919,-42.6746036532681,56.916594058739534,632.9274027952895,1.9927670978483014,-0.6370414548197934,0.4045621918088545
ihawk1,20260808_141232,10.0,4,C,2,B,0,0.8491371191134081,-42.54225381554418,57.66724007613334,631.1687720988061,-2.1686641759901297,0.605492848953633,0.21685045113269172
ihawk1,20260808_141232,10.0,4,C,3,A,1,0.17812922214982224,-42.68889777229979,56.91490160046765,632.9973116510189,1.9930628571578035,-0.637638876773779,0.4050142203529088
ihawk1,20260808_141232,10.0,4,C,3,B,0,0.8528918684173582,-42.5560950141118,57.664969202736735,631.2301298652923,-2.1689274765845967,0.6061199601109114,0.2171715922451624
ihawk1,20260808_141232,15.0,0,TL,1,A,1,0.049202603950511556,-165.25746686832875,25.314535857641843,672.8715495588277,2.004598878038416,-0.6321070318776008,0.41580995174880714
ihawk1,20260808_141232,15.0,0,TL,1,B,0,0.7807576671216956,-164.83627899067582,26.047753507208718,671.4801013075636,-2.0712579510158977,0.34708806762453065,-0.09700982674013374
ihawk1,20260808_141232,15.0,0,TL,2,A,1,0.016730471164255422,-165.2119659704653,25.254405949896462,672.5497457496233,2.004531585525271,-0.6332019313642323,0.4173301035119255
ihawk1,20260808_141232,15.0,0,TL,2,B,0,0.776472977174958,-164.79079341535316,25.98843197227027,671.1553450479809,-2.0712346137786914,0.348327513263391,-0.0953373036532488
ihawk1,20260808_141232,15.0,0,TL,3,A,1,0.016427841171398727,-165.36016292823265,25.309601589679993,673.3969738881915,2.0041407368604647,-0.634527919810284,0.4154009617594298
ihawk1,20260808_141232,15.0,0,TL,3,B,0,0.7694332362909734,-164.94293922916785,26.043074465644445,672.0248883810291,-2.070384854491911,0.3495873573516619,-0.09698103064216324
ihawk1,20260808_141232,15.0,1,TR,1,A,1,0.03868416385740118,-51.29841569147305,-13.006896744028188,757.4430685257968,1.9953487570723796,-0.6553053229458206,0.4071873203693353
ihawk1,20260808_141232,15.0,1,TR,1,B,0,0.43603452325386177,-51.22888811094648,-12.311550190131083,756.611026438125,-1.9710468414521005,0.5600506397045764,0.27900745576523683
ihawk1,20260808_141232,15.0,1,TR,2,A,1,0.045593439463696796,-51.22756734889062,-13.013047862942987,756.4387524759085,1.9941435658390414,-0.6558755288504341,0.40740229926594207
ihawk1,20260808_141232,15.0,1,TR,2,B,0,0.43974369152923815,-51.15680902403659,-12.31740661740248,755.5915654492169,-1.9697668972851854,0.5605686100975034,0.2794006557916648
ihawk1,20260808_141232,15.0,1,TR,3,A,1,0.03680611805458749,-51.2114989869549,-12.987041702770389,756.2733714887992,1.9945922397560938,-0.655342260558124,0.4081876897729043
ihawk1,20260808_141232,15.0,1,TR,3,B,0,0.4359910570745007,-51.14267047849994,-12.291441978737172,755.4458796456757,-1.9703746930424288,0.5600478796905176,0.28004460100260103
ihawk1,20260808_141232,15.0,2,BL,1,A,1,0.07035120786934428,-30.928067799556388,116.02327395739204,510.58881777447357,1.986907398838393,-0.6329483535192416,0.4135759600646528
ihawk1,20260808_141232,15.0,2,BL,1,B,0,1.0161013692225132,-30.829940817027083,116.8848933124398,509.0553238310618,-2.412938942133813,0.6930253008752321,0.15762512269590678
ihawk1,20260808_141232,15.0,2,BL,2,A,1,0.6955526738332783,-28.746502802824484,110.66380529138799,487.6271422136156,1.9484582129842019,-0.6321137414365128,0.42840894009338326
ihawk1,20260808_141232,15.0,2,BL,2,B,0,1.6330998008591748,-28.593664628847215,111.33591878575866,485.09676916845706,-2.374126866999448,0.6924386759502397,0.17647379100418964
ihawk1,20260808_141232,15.0,2,BL,3,A,1,0.08566430185203595,-30.93008835571216,115.99148948810472,510.40020468765664,1.9861862891003617,-0.6339323044070575,0.4132685050906632
ihawk1,20260808_141232,15.0,2,BL,3,B,0,1.011015180326177,-30.83192578043498,116.85808519655836,508.8879275995677,-2.4122200675587098,0.6938760630836753,0.15693441505369354
ihawk1,20260808_141232,15.0,3,BR,1,A,1,0.13144388257088635,83.95940368851248,77.90007234988681,585.2026933534726,1.996139388956252,-0.6645830724197715,0.38307340563639086
ihawk1,20260808_141232,15.0,3,BR,1,B,0,0.6246450157526685,83.7538266823834,78.79150536780867,584.3379429927701,-2.21139457218348,0.9322061000831458,0.6128742511006124
ihawk1,20260808_141232,15.0,3,BR,2,A,1,0.09569751057607181,83.9229812677729,77.83849397926859,584.9083481269272,1.9965932401264967,-0.6622579996213718,0.3837145921487921
ihawk1,20260808_141232,15.0,3,BR,2,B,0,0.6475772809884358,83.70416928839015,78.71932615949555,583.9626694720482,-2.2114824244682345,0.9296833857823745,0.6138736719855458
ihawk1,20260808_141232,15.0,3,BR,3,A,1,0.10099290356593786,83.97526593688612,77.8976243839115,585.17429702349,1.9963021647156534,-0.6632539136078014,0.38260670920352285
ihawk1,20260808_141232,15.0,3,BR,3,B,0,0.6367122400014961,83.76221753682539,78.78231194286701,584.2587594605286,-2.2115201363381045,0.9306838477276103,0.6125403414752638
ihawk1,20260808_141232,15.0,4,C,1,A,1,0.15294196948374358,-40.66122181398858,52.31397962305523,631.6253556686045,1.995777685671544,-0.6406045760119701,0.39246883094279306
ihawk1,20260808_141232,15.0,4,C,1,B,0,0.7824427632345964,-40.53819441853545,53.09299431899417,630.0443454765536,-2.1573709086304884,0.6087411295762382,0.2158458959348306
ihawk1,20260808_141232,15.0,4,C,2,A,1,0.14303914583601574,-40.72983529419493,52.32546303895768,632.1988372411762,1.9964777098081767,-0.640470437771365,0.3925900703084736
ihawk1,20260808_141232,15.0,4,C,2,B,0,0.7876112493678099,-40.605449868470025,53.10215470659314,630.5939128185545,-2.157973146702853,0.6084929111259572,0.21576217863523997
ihawk1,20260808_141232,15.0,4,C,3,A,1,0.1356058530651191,-40.72590223532766,52.34332767465421,632.0417939291423,1.9982060701557052,-0.6408506745486461,0.3941111597699424
ihawk1,20260808_141232,15.0,4,C,3,B,0,0.7919296052808539,-40.60186903543921,53.120169491714655,630.4213477940771,-2.1598400931783432,0.6090925499766461,0.21702964530367447
ihawk1,20260808_141232,20.0,0,TL,1,A,1,0.30545050171134547,-162.70903569876282,21.823476577943076,672.0767065120052,1.9945872018123587,-0.6011233481981222,0.38793045020642586
ihawk1,20260808_141232,20.0,0,TL,1,B,0,0.9162041832279794,-162.17007390899946,22.53139875524265,670.1726248913053,-2.0491898210305015,0.3153632160349831,-0.10760961913194854
ihawk1,20260808_141232,20.0,0,TL,2,A,1,0.09520376518367359,-161.70479011188303,21.98335262038912,664.4887516243559,1.974144076117851,-0.6349338092418093,0.39920233903237695
ihawk1,20260808_141232,20.0,0,TL,2,B,0,0.7517898807524319,-161.31414299479673,22.705615597056696,663.245687126057,-2.0308400650635248,0.34418841368342595,-0.09776388726191278
ihawk1,20260808_141232,20.0,0,TL,3,A,1,0.36294812669288534,-164.688287232629,21.999604936866607,678.4994015236488,1.996257631441278,-0.6189980292523487,0.4118621839055239
ihawk1,20260808_141232,20.0,0,TL,3,B,0,1.104276421333412,-163.92520996948588,22.67626813909957,675.6386215215889,-2.0537697764004594,0.33367015740592887,-0.08747592321527667
ihawk1,20260808_141232,20.0,1,TR,1,A,1,0.5154772465127675,-49.613966781163185,-18.85413006189412,751.7901535236346,2.0158624907510583,-0.6334376433718247,0.48546665273664186
ihawk1,20260808_141232,20.0,1,TR,1,B,0,0.8312593073141906,-49.51578814889227,-18.108495809722243,749.6184967977551,-1.9801250649093807,0.5364499256389473,0.36465228618287193
ihawk1,20260808_141232,20.0,1,TR,2,A,1,0.5157794292878186,-49.54107089646162,-18.81567614305972,750.5428162755023,2.0148869725786027,-0.6343853093349829,0.486571719106386
ihawk1,20260808_141232,20.0,1,TR,2,B,0,0.8235659742033112,-49.44704583788053,-18.07149353715725,748.434462560573,-1.9792789961124224,0.5373686770431061,0.36583449906627175
ihawk1,20260808_141232,20.0,1,TR,3,A,1,0.5207980874688691,-49.56144490296471,-18.936097164455305,752.4929424768911,2.0155011405542735,-0.6362631757574299,0.49588326638338376
ihawk1,20260808_141232,20.0,1,TR,3,B,0,0.8194297085854181,-49.47410274196737,-18.194599640331365,750.4141113044889,-1.9803079971088164,0.5392643765760426,0.3753241787964942
ihawk1,20260808_141232,20.0,2,BL,1,A,1,0.0454974991858072,-26.43628161508645,111.45907374886913,506.4250484077035,1.981564682432749,-0.640297933955739,0.41426790406413666
ihawk1,20260808_141232,20.0,2,BL,1,B,0,1.0210953026510694,-26.35158230842574,112.33798005840434,504.88785510278404,-2.394186601567676,0.7080348455953624,0.17950751019642958
ihawk1,20260808_141232,20.0,2,BL,2,A,1,0.04573965856672137,-26.413776018944752,111.38729343360386,506.0870979917597,1.981086201330139,-0.6402127484973825,0.4146995865179759
ihawk1,20260808_141232,20.0,2,BL,2,B,0,1.0224294895170287,-26.32938061837246,112.26660876483479,504.54901118794976,-2.393739182212417,0.7080239448422493,0.1800153591371612
ihawk1,20260808_141232,20.0,2,BL,3,A,1,0.05282043880756622,-26.4453904381888,111.42819213797583,506.32402879548323,1.9821258380873312,-0.6407935537642078,0.41709316862536006
ihawk1,20260808_141232,20.0,2,BL,3,B,0,1.0263807512718264,-26.363216946961742,112.30586630966835,504.77942485544025,-2.394730264035636,0.7091506324269793,0.18216032447041328
ihawk1,20260808_141232,20.0,3,BR,1,A,1,0.23637726130763115,87.48969538547753,73.13077792856129,581.7112482313834,2.0050815944905307,-0.6677645229812781,0.42238775439602616
ihawk1,20260808_141232,20.0,3,BR,1,B,0,0.7963505457226034,87.18734225530666,73.98138257948717,580.5147351652226,-2.196590430414977,0.9428354557959859,0.6747846464867352
ihawk1,20260808_141232,20.0,3,BR,2,A,1,0.25497177730681264,87.57190369131234,73.18994610345572,582.5461027949674,2.005231898602585,-0.669339756132712,0.41931248228756196
ihawk1,20260808_141232,20.0,3,BR,2,B,0,0.8280151345271801,87.25866179698555,74.02899334840856,581.2561742119289,-2.197080557607858,0.943975338240309,0.6713933945215044
ihawk1,20260808_141232,20.0,3,BR,3,A,1,0.2514604739898614,87.61635742401472,73.21433757217079,582.6390774557382,2.0051749500458964,-0.670528929770048,0.42260543664470657
ihawk1,20260808_141232,20.0,3,BR,3,B,0,0.8228129476169627,87.30356762706242,74.05483575857136,581.367679758282,-2.1965264258580506,0.9456541014562806,0.6747958127451285
ihawk1,20260808_141232,20.0,4,C,1,A,1,0.32261175138526926,-37.80137032062976,48.29083256581303,629.3141493942632,1.9887098266212917,-0.6409469438097689,0.38582988014903086
ihawk1,20260808_141232,20.0,4,C,1,B,0,0.729953680682899,-37.70065182442802,49.098535442826986,628.0619947979771,-2.138564674366551,0.6108824633533436,0.22307167137128134
ihawk1,20260808_141232,20.0,4,C,2,A,1,0.37307265444927457,-37.72083335706423,48.18968643579157,628.4629825803897,1.9870495075048527,-0.6387180287720979,0.37854347810159983
ihawk1,20260808_141232,20.0,4,C,2,B,0,0.7533116651751632,-37.61452583469738,48.9960892403138,627.196195753569,-2.1364454586192148,0.6080737228517731,0.21641939483339392
ihawk1,20260808_141232,20.0,4,C,3,A,1,0.2834997257551246,-37.95379495880882,48.23689898372053,630.3340678058576,1.9924816569899557,-0.6467456282360577,0.38393117406345756
ihawk1,20260808_141232,20.0,4,C,3,B,0,0.7339339593720889,-37.84624338081884,49.04279124815044,629.0213068430894,-2.141568096495685,0.6164168033677873,0.22004965832355994
ihawk1,20260808_141232,25.0,0,TL,1,A,1,0.23806468109493312,-167.07306394425754,17.888349043162528,681.1931511230628,2.006040196137493,-0.6366546338763831,0.40814087874945426
ihawk1,20260808_141232,25.0,0,TL,1,B,0,0.9854575115596607,-166.43471878698793,18.59589033204132,678.9315017727271,-2.0496796868004594,0.345598285962032,-0.09728614157291252
ihawk1,20260808_141232,25.0,0,TL,2,A,1,0.15395347691542244,-163.60098138219465,17.24395059636467,666.0169767859271,2.0005551872167913,-0.6273175069762593,0.4254463075809326
ihawk1,20260808_141232,25.0,0,TL,2,B,0,0.7887983326169625,-163.1852586785678,17.989597280288805,664.6033139727772,-2.048752805137207,0.33693909372958014,-0.07759150253665609
ihawk1,20260808_141232,25.0,0,TL,3,A,1,0.09270378835236599,-163.24791084164812,17.381417114858994,664.5124957694057,1.9914368905809698,-0.6358509991559164,0.4115724975087596
ihawk1,20260808_141232,25.0,0,TL,3,B,0,0.7329946825515796,-162.87985833101547,18.12539011086795,663.3473463080993,-2.0369922678927885,0.3427033208182431,-0.08999193057977736
ihawk1,20260808_141232,25.0,1,TR,1,A,1,1.6765625700539104,-45.805209608897975,-18.437725289397246,720.2026676853397,-1.836860080531822,0.4295278218940559,0.2507724457094161
ihawk1,20260808_141232,25.0,1,TR,1,B,0,1.8632342662918517,-45.70232809299026,-18.94887473823134,718.6395525866786,1.883449737405166,-0.5185408513622651,0.3454635948043378
ihawk1,20260808_141232,25.0,1,TR,2,A,1,1.6785704300309165,-45.85543694766941,-18.469343683490106,721.172980822137,-1.8372975742859607,0.43004725870714644,0.2509157934222652
ihawk1,20260808_141232,25.0,1,TR,2,B,0,1.871542709323307,-45.74801953516593,-18.977273752987603,719.5217848906427,1.8838571142142404,-0.5190405414628813,0.3456202573997567
ihawk1,20260808_141232,25.0,1,TR,3,B,1,0.5761754484400391,-49.56585053728731,-21.10819992079315,750.8196362528877,1.9615212141106266,-0.6260590187249789,0.4064136448273054
ihawk1,20260808_141232,25.0,1,TR,3,A,0,0.6495464715278696,-49.51180402287349,-20.44990478065913,750.1117593677733,-1.916156682407267,0.5269473223149258,0.292915329854903
ihawk1,20260808_141232,25.0,2,BL,1,A,1,0.07586145633288847,-28.64315888777143,107.5663616404122,506.2449015425475,1.9772702233400024,-0.6303254402144609,0.419737330111472
ihawk1,20260808_141232,25.0,2,BL,1,B,0,1.0668079287535517,-28.55187768049921,108.42424367464615,504.57963323291926,-2.3772616748366375,0.6881349209924627,0.18392505140929377
ihawk1,20260808_141232,25.0,2,BL,2,A,1,0.07623526986298898,-28.642083270211415,107.54183185978087,506.14606760811984,1.9765617078373068,-0.6297997531569326,0.4197910060662307
ihawk1,20260808_141232,25.0,2,BL,2,B,0,1.063272812374141,-28.551423696502408,108.40170615174318,504.49095472880776,-2.3766098959077664,0.6875236389372927,0.18411664656458765
ihawk1,20260808_141232,25.0,2,BL,3,A,1,0.06952909935863988,-28.649537825201513,107.55776087092427,506.2290144820954,1.9770727950969287,-0.6299375123917131,0.4190649191835637
ihawk1,20260808_141232,25.0,2,BL,3,B,0,1.0651260592568486,-28.557924884946566,108.41673551321323,504.56943284630626,-2.377081257482464,0.6875053498571361,0.1832460193211226
ihawk1,20260808_141232,25.0,3,BR,1,A,1,0.25580712174133446,85.08643178803685,68.89480879525507,571.1590545239386,2.0046342802930788,-0.662497464380677,0.45406209726020785
ihawk1,20260808_141232,25.0,3,BR,1,B,0,0.5338899210346262,84.87380541798207,69.84828371698275,570.7356684774439,-2.182689625844621,0.9351407635131289,0.7070408628612301
ihawk1,20260808_141232,25.0,3,BR,2,B,1,0.30057604508492697,84.00416465532818,70.22330236016921,565.0524380805958,-2.1943061525071688,0.8941739795378354,0.7755194469790136
ihawk1,20260808_141232,25.0,3,BR,2,A,0,0.943487539229099,83.98779022754461,69.03167641577483,563.4516746406456,2.0215850229793153,-0.616198542283534,0.5130222057679974
ihawk1,20260808_141232,25.0,3,BR,3,B,1,0.26341407788047927,84.03694595529696,70.31725281992703,565.1653074858174,-2.1932919515243463,0.8886354122064329,0.7683564205389019
ihawk1,20260808_141232,25.0,3,BR,3,A,0,0.8976456967885633,84.03389373989094,69.14162730561671,563.690150267963,2.019440706006576,-0.6113353455955806,0.5061278530882974
ihawk1,20260808_141232,25.0,4,C,1,A,1,0.15169034704920817,-39.311874647385906,44.02229663482016,626.0204095471452,1.9967942277843624,-0.6445471070879251,0.39922335635859907
ihawk1,20260808_141232,25.0,4,C,1,B,0,0.8527567951404426,-39.184526311781255,44.807665835945976,624.2608102364339,-2.135273774597353,0.6074938914346242,0.2319111269872119
ihawk1,20260808_141232,25.0,4,C,2,A,1,0.1498001522845722,-39.31134072378663,44.010948006431924,625.7345332998126,1.9966541512508817,-0.6448557924257431,0.39940968830629164
ihawk1,20260808_141232,25.0,4,C,2,B,0,0.8513092117378331,-39.18430781969693,44.797117642918685,623.9813783223238,-2.1351646418157815,0.6077936734450362,0.2320230405315537
ihawk1,20260808_141232,25.0,4,C,3,A,1,0.10694408944986289,-39.19846792200845,43.92401841222805,624.7738742858263,1.9931721257941413,-0.640782418835671,0.39527187344414216
ihawk1,20260808_141232,25.0,4,C,3,B,0,0.8152546328664457,-39.07654532057841,44.71636578482249,623.1371199383748,-2.13169532453936,0.6033501959805302,0.2287366807378652
ihawk1,20260808_141232,30.0,0,TL,1,A,1,0.5388790081375912,-160.69386097374496,14.20380796973201,648.2294335538788,1.9675897877375559,-0.6189277757115927,0.39606308645232763
ihawk1,20260808_141232,30.0,0,TL,1,B,0,0.8494387319411669,-160.3624855239875,14.944867504295246,647.2184508014549,-2.003860386905809,0.3177543799610893,-0.09634031640132817
ihawk1,20260808_141232,30.0,0,TL,2,A,1,0.4597221048845214,-162.12920921105243,14.337105038908543,654.6947463889655,1.9734637308321141,-0.6154470564565147,0.39179195273354217
ihawk1,20260808_141232,30.0,0,TL,2,B,0,0.9074539814045302,-161.6852708331823,15.066094583826272,653.2285819087305,-2.008593402617044,0.31507000556711123,-0.10169642872742736
ihawk1,20260808_141232,30.0,0,TL,3,A,1,0.5290296547818336,-160.78238359424702,14.231971845041873,648.4970813282209,1.9681142155935925,-0.6180833810479701,0.3955726015167923
ihawk1,20260808_141232,30.0,0,TL,3,B,0,0.8330525788488179,-160.4621228241677,14.973854830944205,647.532393556253,-2.0044302056010936,0.31689408348691006,-0.09713868090915073
ihawk1,20260808_141232,30.0,1,TR,1,A,1,0.2088760191964025,-51.811439772875794,-25.447705284165153,746.1148215613315,1.9932313287721042,-0.66264196211759,0.4250649119512482
ihawk1,20260808_141232,30.0,1,TR,1,B,0,0.3686898009500438,-51.773798587425354,-24.758415537013708,745.6620876079476,-1.9385134675560898,0.5549575977499043,0.3033453474041904
ihawk1,20260808_141232,30.0,1,TR,2,A,1,0.19113504028863065,-51.84995356718164,-25.458543613642252,746.0443273784527,1.9937767974970384,-0.6621219774857622,0.4236629184292703
ihawk1,20260808_141232,30.0,1,TR,2,B,0,0.3757638709896584,-51.8085214014998,-24.767097118729986,745.5449202478728,-1.9389155484477523,0.5543642196819252,0.30174272911319555
ihawk1,20260808_141232,30.0,1,TR,3,A,1,0.19412301305960508,-51.802113069435336,-25.443621713383305,745.2735653250365,1.9943779381860613,-0.6593972907216692,0.42241124976114236
ihawk1,20260808_141232,30.0,1,TR,3,B,0,0.3834818683064208,-51.759369045429935,-24.75079135009313,744.7522900418719,-1.939405158669153,0.55172501806186,0.3004372943893731
ihawk1,20260808_141232,30.0,2,BL,1,A,1,0.07609774105350187,-27.977836937038514,104.19037586534401,503.6778247926808,1.9825206459698252,-0.6472936467927719,0.42500828582126976
ihawk1,20260808_141232,30.0,2,BL,1,B,0,1.0220495953148083,-27.896010807085567,105.10006966085085,502.1831064091374,-2.3715597009571536,0.7054353599907971,0.19026913362800738
ihawk1,20260808_141232,30.0,2,BL,2,A,1,0.09167687363969737,-27.966787164738353,104.21078048195965,503.64202843910266,1.9826107889799396,-0.6467968939614285,0.4280611782152103
ihawk1,20260808_141232,30.0,2,BL,2,B,0,1.0126279279028991,-27.890169172007973,105.12619880148509,502.17581779484334,-2.371906261138197,0.705636240344945,0.19349842532702277
ihawk1,20260808_141232,30.0,2,BL,3,A,1,0.07812898683306138,-27.96403892561179,104.19383651883768,503.5731218157481,1.9831544988072203,-0.6474891922543037,0.42760110232740783
