camera,run_id,height_mm,frame_index,rho_x_mm,rho_y_mm,rho_z_mm,omega_x_rad,omega_y_rad,omega_z_rad,definition
ihawk1,20260808_131913,25.0,1,-0.13546783050760702,-0.3582231090831586,0.24873885888097047,-0.000542402751491639,-0.0001195804542692121,-0.0011067441239332647,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,25.0,2,-0.13715727136360503,-0.3725206484255211,0.2652687064053211,-0.000509101525423711,-0.0002755193903452518,-0.0010039897095299813,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,25.0,3,0.2726251018712455,0.7307437575087501,-0.5140075652862586,0.0010515042769717532,0.00039509984462342393,0.0021107338335790765,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,30.0,1,-0.058540481181169966,-0.04245532733590931,0.07059912174514782,0.0003192191188401631,0.00099695692008711,0.00025699915347930825,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,30.0,2,0.007549775531338257,0.007064261751571398,-0.02420489697398131,-0.000148934435323188,-0.0004377971320760963,1.9377227840383863e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,30.0,3,0.05099070564967946,0.035391065584517066,-0.0463942247712015,-0.00017028468351283104,-0.0005591597880148115,-0.0002763763814001757,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,35.0,1,-0.19018544484407743,-0.3483942986199589,0.21453505579444562,-0.0004029877261158144,0.0009899981801793994,-0.00026228459434193005,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,35.0,2,0.5758598956497509,1.0421302890608082,-0.6087130701170194,0.0005470265380926039,-0.0036095337752260824,0.0009110928959645673,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,35.0,3,-0.38567445080575197,-0.6937359904407061,0.3941780143226415,-0.00014403881196620175,0.0026195355950219272,-0.0006488083016160586,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,40.0,1,0.013440281312496742,-0.006904366062323885,0.0009718693508262377,-0.0001114627098068926,-0.0003534441461523886,-0.00020430547795809422,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,40.0,2,-0.019520330321505106,0.026913245242668273,-0.01599951552441839,-6.75069645015952e-05,0.00018082426362596085,0.00027236512547717655,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,40.0,3,0.006080049008848294,-0.02000887918040875,0.015027646173734007,0.00017896967427001402,0.0001726198824179217,-6.805964757605389e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,45.0,1,-0.03627274552162197,0.03714790439758326,-0.028053560692902435,-8.558812676759497e-06,0.0003321270826519075,0.0004064643578990692,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,45.0,2,0.027967220689985035,-0.012196390578764649,0.00968026612772748,1.7095632268607243e-05,-0.0001255486488716375,-0.00030845446437368165,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,45.0,3,0.008305524831803935,-0.024951513818634283,0.018373294565104965,-8.536819592848116e-06,-0.0002065784337344889,-9.800989347107599e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,50.0,1,-0.018490376708545628,-0.04768457050092481,0.027238172862755608,-9.803048336072174e-05,-5.239907811264972e-05,-8.871777049644946e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,50.0,2,0.017308157346529577,0.027442757373527322,-0.01965873213581804,0.00014612022701280768,3.7716123250937325e-05,0.00012118168847163057,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_131913,50.0,3,0.0011822193618960747,0.02024181312734708,-0.007579440726940295,-4.808974381985225e-05,1.4682954872138034e-05,-3.246391809955401e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,0.0,1,-0.5867149202208081,-0.5053785729566574,0.5398462510132574,-0.0007212564941324993,0.0007540716950255827,0.00010525391043238198,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,0.0,2,0.28161901588991795,0.25213737812549597,-0.25489697280491874,0.00027424612270786195,-0.0005044774471849974,5.825992867819875e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,0.0,3,0.30509590433094985,0.2532411948311544,-0.2849492782083801,0.0004470103713056113,-0.00024959424770714577,-0.00016351383909730868,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,5.0,1,0.009899069390480046,0.023583556199041362,-0.011150313638452014,3.850856884002181e-05,6.3723590760108e-06,9.73725749949481e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,5.0,2,0.013166604676514235,0.01467919665117715,-0.007266270997175926,-5.246488941177946e-05,3.2501611817581605e-06,-2.0903567600054353e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,5.0,3,-0.023065674066867107,-0.03826275285024344,0.01841658463578559,1.3956320898075124e-05,-9.622520102378771e-06,-7.646900562012809e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,10.0,1,0.0037413449294225183,0.00487494626472972,-0.009857403058196277,-1.2567230009443512e-05,0.00010289566096838615,4.1728490398387294e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,10.0,2,-0.005065570941375415,-0.005446554779419167,0.001564188291099507,-3.477597153677894e-05,-4.1139549802054714e-05,-2.6364109112625894e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,10.0,3,0.0013242260118546127,0.0005716085147241377,0.00829321476717425,4.73432019328157e-05,-6.175611233353409e-05,-1.5364381699898065e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,15.0,1,-0.01101517391565424,0.0961717862059229,-0.06426712609002672,-0.0002352551437076517,-0.0007701709740428077,-0.000997596971173071,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,15.0,2,0.03306965194225276,-0.17464809709477133,0.11028306462517742,0.00043000392991940204,0.0016192516229651692,0.002080507788878166,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,15.0,3,-0.022054478026513866,0.07847631088897193,-0.04601593853519807,-0.00019474878617770818,-0.0008490806487955337,-0.0010829108175419585,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,20.0,1,0.33245533625474477,0.34210611753397485,-0.31345742015386,0.0006085983853769619,-3.741284305139692e-05,-0.0006216427418855631,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,20.0,2,-0.3873678629106376,-0.423149107328332,0.31024248313944347,-0.0012485784021585226,-0.00022000830800579217,0.0006393591530408022,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,20.0,3,0.054912526656045776,0.08104298979435032,0.00321493701446785,0.0006399800162784296,0.0002574211509449138,-1.7716410948130364e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,25.0,1,0.1437103377971309,0.03822660350670463,-0.0009783939454095652,-0.003828910971425386,-0.003917578435763837,-0.0014562006405306166,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,25.0,2,-0.2435759133854168,-0.5327618335292867,0.23476776945011793,-0.0006275182545184434,0.003746735468058201,-0.0015792481932002528,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,25.0,3,0.09986557558823336,0.4945352300226032,-0.23378937550460316,0.0044564292259939445,0.00017084296774301676,0.0030354488337542163,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,30.0,1,-0.050144008365732115,-0.06528021638724793,0.057602563314681526,-0.00016803028449306724,0.00017783163589795955,4.2836974348490234e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,30.0,2,0.1373553028625226,0.1602227111686738,-0.13569877881582287,0.00023515128191437383,-0.00023788060757551767,-0.00013640624562442149,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,30.0,3,-0.08721129449682145,-0.09494249478147185,0.07809621550101802,-6.712099698054223e-05,6.004897123024389e-05,0.00013212254795068123,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,35.0,1,0.027419601987846542,0.017442811344934916,-0.017787239850981483,4.097129117659877e-05,9.82275004043973e-06,-3.0120120589064826e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,35.0,2,-0.07050898792948157,-0.0477447618238637,0.051502674440226465,-0.00010077789841965597,2.8117805171757825e-05,1.897292163455142e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,35.0,3,0.04308938594149009,0.03030195047895321,-0.033715434589162735,5.980660663851534e-05,-3.794055509796706e-05,1.1147199125682577e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,40.0,1,0.01899237372862094,-0.018453409152633694,-0.04905685515795827,-0.0005073836830474631,0.0003885281501278933,-0.0001743517663713431,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,40.0,2,0.001965247021698803,0.058120733258331586,0.05337499217007837,0.001060144582116647,-0.000662973045917283,0.00035514745512843585,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,40.0,3,-0.020957620750349824,-0.039667324105857785,-0.004318137012078494,-0.0005527608990297692,0.00027444489576456587,-0.00018079568874388265,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,45.0,1,-0.07866705564957968,-0.08930457636530446,0.07825600454181182,9.199686012398978e-06,0.00021757011218116818,-7.67333527226898e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,45.0,2,0.0629277926365749,0.07649643194893051,-0.07078706073768776,8.898284210139972e-05,-2.77950880931543e-05,7.065926453431835e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,45.0,3,0.015739263012865098,0.012808144416347055,-0.007468943804092242,-9.818252830683703e-05,-0.00018977502464325536,6.07408826985177e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,50.0,1,0.008466538084185064,0.025199424232020953,-0.006671069735572466,0.00014659669115532698,-2.9296442627954087e-05,0.0001966422106189661,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,50.0,2,-0.013376306334854447,-0.007202334416624538,0.007598599081041962,-0.00014082587843594429,-3.173271462477702e-05,-6.996051941926215e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_141232,50.0,3,0.004909768250717632,-0.017997089815510195,-0.0009275293455339613,-5.7708131165437355e-06,6.102915678415184e-05,-0.0001266816906439078,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,0.0,1,0.02179426397145084,0.044615050917553765,-0.034255792739366867,0.00019548309049854275,-1.9350231075592202e-06,0.00012585473225395897,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,0.0,2,0.021438013038196205,-0.0010334724844226384,-0.0061223284953613785,-0.0001306827406226289,-0.0001997119423073751,-0.0002151390543828646,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,0.0,3,-0.04323227700957632,-0.043581578433154404,0.040378121234664145,-6.480034966574841e-05,0.00020164696487492306,8.928432191358401e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,5.0,1,0.0017347972228990043,0.028389421642341123,-0.02849762007927448,-5.593510352422737e-06,-0.00014127688636445662,-6.574892986272965e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,5.0,2,-0.011421707733338157,-0.0010552666288508076,0.006165279692682888,0.0001257926810259633,-0.00016157924908556247,0.0001769100110838949,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,5.0,3,0.009686910510420832,-0.027334155013390853,0.02233234038645669,-0.00012019917050413144,0.00030285613652211935,-0.0001703351178705259,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,10.0,1,-0.017298030522344656,-0.03791907152837446,0.009173637716996306,-0.00010830912009719754,-0.00010754583403615896,-7.848184891982544e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,10.0,2,-0.011676011652370769,-0.012678361245447608,0.023811517991304685,-3.2113690865675984e-07,-2.104597370245331e-05,5.213954548415295e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,10.0,3,0.028974042174503327,0.050597432773820096,-0.032985155708311224,0.00010863025527065778,0.0001285918057716656,2.6342302794634895e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,15.0,1,-0.02554003007389577,-0.0467474803787206,0.037644588792169524,-8.486772680996888e-05,2.727737559097478e-05,-7.797582322892967e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,15.0,2,-0.018183871084454677,-0.030570204138665166,0.022797704118042363,-4.248573107736578e-05,0.0001114031779290831,8.014722583496484e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,15.0,3,0.043723901158531586,0.07731768451747015,-0.06044229291021629,0.0001273534587426041,-0.00013868055490238827,-2.1714031706094202e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,20.0,1,-0.025211727743866718,-0.050323739344107304,0.03876196563874187,-6.967100038935568e-05,2.441142257798258e-05,-0.00020111602408335802,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,20.0,2,0.037440074073100106,0.06065966458716952,-0.04075135829135551,0.00010153767383529274,-0.0001130555783801185,4.721011227965502e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,20.0,3,-0.012228346329501483,-0.010335925243275864,0.001989392652764419,-3.1866672358653206e-05,8.864415444827965e-05,0.00019639501237308845,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,25.0,1,0.33605709341980106,0.6208072396415942,-0.46238640137831355,0.0010343623560721263,-0.0003028068472648873,0.00036735596809332494,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,25.0,2,-0.17205279022172465,-0.3287942864027216,0.24576893287718077,-0.0004564558422489099,0.00016232937335764318,-0.00022302034344132862,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,25.0,3,-0.16400430319794182,-0.2920129532388754,0.21661746850096436,-0.0005779065146364499,0.00014047747417170314,-0.00014433562499677866,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,30.0,1,-0.022905161451919488,-0.030511384482324728,0.03241027326784148,-0.00013129531023140504,0.00025229805820697307,-6.818736967256944e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,30.0,2,-0.05682619861550364,-0.06704860803489421,0.056759641883990145,-9.466450339225155e-05,-8.364734404144742e-05,-8.389491884956567e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,30.0,3,0.07973136006736467,0.09755999251721281,-0.08916991515178332,0.00022595981258544953,-0.00016865071274487547,9.07136555922244e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,35.0,1,0.009520887106810764,0.05047620483924777,-0.024910478455145407,-9.723265587546766e-05,8.929299178426994e-05,-2.5004055238327082e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,35.0,2,0.04269009576398904,0.04576707003218149,-0.03294978231220564,0.00018608874893386273,-0.00017699297986370613,-5.710430857703627e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,35.0,3,-0.05221098287076811,-0.09624327487130448,0.05786026076744488,-8.88560945624452e-05,8.769998947215706e-05,3.071448581067157e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,40.0,1,-0.39221411378697774,-0.7223871849891339,0.4666861833399226,-0.0003960651538329249,0.0010659238287564778,-4.963729738548275e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,40.0,2,-0.3702337379235968,-0.6931220041394258,0.4647656628819579,-0.00045290105479958427,0.0010394624725650365,-9.414577024318534e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,40.0,3,0.7624478517104805,1.4155091891286384,-0.931451846221816,0.0008489662085758896,-0.0021053863011955246,0.0001437830676159112,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,45.0,1,0.043716867879815435,0.08114750991744055,-0.07090148414772698,3.92275447982242e-05,-0.0001060430209695192,8.434920884713e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,45.0,2,-0.02817400489820547,-0.020756826378439206,0.03939726686533159,6.846509293469617e-05,7.80798954658141e-06,-1.8029308895362288e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,45.0,3,-0.015542862981583725,-0.06039068353896937,0.031504217282431926,-0.00010769263882417914,9.823503308417492e-05,-6.63199011941453e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,50.0,1,-0.46139857915964133,-0.46412501099845926,0.43601545545128345,-0.0006197878521351975,-0.0009989313569918946,-0.0012064684425442407,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,50.0,2,-0.5694960881952704,-0.6933453377083674,0.53010353809903,-0.0019212471805248915,6.1000511878216665e-05,-0.0020707283847081048,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_145501,50.0,3,1.0308946673549562,1.1574703487067806,-0.9661189935501858,0.002541035032625487,0.0009379308450960065,0.003277196827205009,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,0.0,1,0.011791307305281114,0.01778907949063265,-0.01821939556607776,0.00015839048792350374,0.000267944293907838,0.00013755818576498502,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,0.0,2,0.008649088034941861,0.009585484562999416,-0.009408178046754877,-7.418561493343358e-05,-0.0001078727314885964,-2.1903713070735607e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,0.0,3,-0.020440395340263783,-0.02737456405375417,0.027627573612909035,-8.420487295916956e-05,-0.00016007156236802015,-0.00011565447267038895,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,5.0,1,0.054258002504764855,0.0731192772882716,-0.06526324449832462,0.00011092285480729474,-4.4212730011587925e-05,3.7942566713635916e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,5.0,2,-0.06369088849295239,-0.1124746664474864,0.08393918295335222,-6.342828585745118e-05,8.115087415756821e-05,2.0600863655897916e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,5.0,3,0.009432885988050407,0.039355389159165206,-0.018675938455038916,-4.7494570166107425e-05,-3.693814493752527e-05,-5.854343175172794e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,10.0,1,0.08910689073171292,0.11295583483148153,-0.09961471541475371,0.0002389973601052133,-0.00022461650489142583,-5.309424985629634e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,10.0,2,-0.061529131421877985,-0.09187467153317504,0.08064249029956314,-0.0001752871409528159,0.0001887049979260658,4.8784774167945434e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,10.0,3,-0.02757775930998685,-0.021081163298211792,0.018972225115439303,-6.371021708362272e-05,3.591150562618139e-05,4.309475477160421e-06,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,15.0,1,0.01295215644444365,0.024399197072550474,-0.029971247627929756,-0.00014180391372552954,0.0002149706347564689,-8.268103317654673e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,15.0,2,0.002363848910817837,0.003982141334026005,0.007943236917114701,-9.186816896647786e-07,-0.00031843852382254815,3.1699526772819134e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,15.0,3,-0.01531600535525915,-0.02838133840650108,0.02202801071087351,0.00014272259436273082,0.00010346788976114844,5.0981505880924524e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,20.0,1,-0.01608111826183564,0.010387275189254856,-0.009867989082658978,0.00011294602751816979,0.00031726019512928657,0.0003253648100042592,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,20.0,2,-0.029021077188770915,-0.048329133935126806,0.04096121100079551,-6.243209766854567e-05,-1.283359714089119e-05,-0.00014541810330604094,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,20.0,3,0.04510219545048805,0.03794185874563354,-0.031093221918027037,-5.051392985614312e-05,-0.0003044265976900177,-0.00017994670665022442,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,25.0,1,0.19916322136437786,0.34374504960782964,-0.27732188532249136,0.0009863579740252925,0.0005274751795542689,0.00016360355370276483,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,25.0,2,-0.32697802699366996,-0.5850772343851841,0.49590451474073516,-0.0015828022801087794,-0.0011061439361859276,-0.0002591005945857827,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,25.0,3,0.1278148056293237,0.241332184777205,-0.2185826294181835,0.000596444306231241,0.0005786687567047614,9.549704090760906e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,30.0,1,-0.016882902198812683,-0.0386358242273555,0.0207347431079786,-7.46481210236669e-05,-0.0002915042899413092,-0.00016713445494226305,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,30.0,2,-0.02193232488905842,-0.016330284663505473,0.02135880039474076,2.5303126683433327e-05,0.00022555054723967386,0.0001373014388774802,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,30.0,3,0.0388152270880408,0.05496610889098862,-0.04209354350292412,4.934499521473646e-05,6.595374328208026e-05,2.9833016219234723e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,35.0,1,0.0568641424796313,0.08596567425032751,-0.06914688391200365,0.00010525266991140543,-0.00014332442643035895,-3.905339733259606e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,35.0,2,-0.06105184079065826,-0.09531257225095642,0.08022628084180308,1.0302368558500324e-05,9.317105570707654e-05,7.349511671633134e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,35.0,3,0.004187698310987033,0.00934689800048323,-0.011079396929803803,-0.00011555503871400372,5.015336983670697e-05,-3.44417201724738e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,40.0,1,-0.06531992196924218,-0.07786195020346758,0.06680831143007457,-2.268863861368436e-05,0.00016062258138741143,8.57515213060798e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,40.0,2,0.01774922948600663,0.014913288906609654,-0.018825961539772566,-5.1871590246672975e-05,5.0872735195617666e-05,-6.59995591745187e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,40.0,3,0.04757069248335361,0.06294866129712497,-0.047982349890244906,7.456022837857021e-05,-0.00021149531574308648,-1.975196243997339e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,45.0,1,0.02803068411399587,-0.0527234621749708,0.06026813349079078,5.3988573606574096e-05,-0.0007820249295817287,-0.0007982011333326596,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,45.0,2,0.06380572358408015,0.1182848228740426,-0.08368003423429854,0.0002949364037813052,0.00024201396030630866,0.000327797543056661,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,45.0,3,-0.09183640769806564,-0.06556136069909894,0.023411900743690744,-0.00034892497736060144,0.0005400109691930834,0.00047040359019781633,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,50.0,1,0.007525528667436914,0.017516012060040876,-0.0037900887549911885,9.141576601405909e-05,5.2575663169969505e-05,0.00016244223586772975,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,50.0,2,-0.01971291021305642,-0.01696329088758073,0.01645560382062927,-0.00010499388227108315,3.1357474455245686e-05,-0.00010969614693653064,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_151001,50.0,3,0.012187381545742395,-0.0005527211725877838,-0.012665515065668327,1.35781149754785e-05,-8.39331360812021e-05,-5.2746089297054796e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,0.0,1,0.08046224819203208,0.14214129746946544,-0.11730937894607156,9.930516945557576e-05,-0.0002778734149439136,-5.5118643122750025e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,0.0,2,-0.1397609377391566,-0.2282615871560297,0.18541676224215692,-0.00014350375358381374,0.0005335542438802063,3.6246625212738736e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,0.0,3,0.059298689547181996,0.08612028968665016,-0.06810738329600416,4.4198583977093766e-05,-0.0002556808283668187,1.8872017945617795e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,5.0,1,0.002382580650717742,0.021087745050425717,-0.012255581748350525,-3.226279822083347e-05,8.30340060445804e-05,4.059484013313239e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,5.0,2,0.05962388121344463,0.08632136689951661,-0.07244113889042729,7.817994215796853e-05,-0.00019118513061341754,-6.283092944815798e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,5.0,3,-0.062006461864012444,-0.10740911194987245,0.08469672063874656,-4.591714402762934e-05,0.00010815112485959982,2.2236089633954696e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,10.0,1,0.05826864907998834,0.09273816649045497,-0.06997083080051557,0.00010191408344964868,-0.0001292605292632498,-1.1498440096723266e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,10.0,2,0.004030858255996901,-0.010220300935110508,0.0029501862406863017,4.682381227169854e-05,2.0878335981618536e-05,4.457861739185998e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,10.0,3,-0.06229950733594574,-0.0825178655554773,0.06702064455969722,-0.00014873789821370117,0.00010838219240871741,-3.3080179520008425e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,15.0,1,-0.021099578718512604,-0.030501149727579394,0.02153233730294763,-4.581977918549497e-05,5.204878850631602e-05,8.432993903599969e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,15.0,2,-0.07742620746392943,-0.144230981183211,0.09588478847565038,-3.472373881233165e-05,0.0004116276334671552,-0.0001174637387834788,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,15.0,3,0.09852578618242945,0.17473213091076767,-0.11741712577850592,8.054351733510205e-05,-0.0004636764213874542,3.313380104851449e-05,Log(inv(T_bar_camera_run_height) @ T_frame)
ihawk1,20260808_162715,20.0,1,-0.00647204867349584,0.014168960438832754,-0.0002684356141480294,0.00018884158917703418,-6.0038906771482306e-05,0.00014342780653453564,Log(inv(T_bar_camera_run_height) @ T_frame)
