camera,run_id,height_mm,frame_index,branch_label,selected_by_reprojection,native_solution_index,positive_depth,reprojection_rmse_px,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad
ihawk1,20260808_145501,15.0,2,B,0,1,1,12.858745400072905,-28.643571868890383,64.16801881352393,588.8338929547394,-2.163844503501258,0.6231837178884179,0.22699023028754725
ihawk1,20260808_145501,15.0,3,A,1,0,1,0.4254186234833251,-38.50264683844393,53.41634942342139,619.707203271204,1.9955955110829868,-0.6492680183534756,0.40216271190499764
ihawk1,20260808_145501,15.0,3,B,0,1,1,12.850510316134246,-28.660568636737963,64.1809782402596,588.9768392850831,-2.1640705342790074,0.623193883943962,0.2266611807614169
ihawk1,20260808_145501,20.0,1,A,1,0,1,0.42740797410813103,-37.52009265231964,48.89649224214449,617.401537770702,1.9954411879193577,-0.6501022004518351,0.40235830839754444
ihawk1,20260808_145501,20.0,1,B,0,1,1,12.920466969622868,-27.646084040311383,59.84428625810696,586.7064468270688,-2.1508415925462563,0.6216681831150961,0.23381456297143327
ihawk1,20260808_145501,20.0,2,A,1,0,1,0.4293190584859701,-37.535344926623026,48.901853690576424,617.5185965755671,1.9955430692376248,-0.6503181907476788,0.40235734387053174
ihawk1,20260808_145501,20.0,2,B,0,1,1,12.910352664563213,-27.66323491456847,59.85044964175213,586.8548019350633,-2.1509269668090703,0.6218950703092162,0.23379318135504723
ihawk1,20260808_145501,20.0,3,A,1,0,1,0.44055976296164534,-37.53253983678534,48.90679344309373,617.4280941611363,1.9953569226315486,-0.6504361590872508,0.40258478007110343
ihawk1,20260808_145501,20.0,3,B,0,1,1,12.904519144168072,-27.66002972284652,59.8561674354328,586.7983120462766,-2.1508050084088737,0.6220495688777091,0.23401649140007658
ihawk1,20260808_145501,25.0,1,A,1,0,1,0.6686089161104026,-35.74865703060444,44.15675443770585,615.2732174406345,1.9957564358048396,-0.6432080653687192,0.40145097761773707
ihawk1,20260808_145501,25.0,1,B,0,1,1,12.965872032491097,-25.946841323292528,55.328777669269236,584.6807870545094,-2.1375258916226976,0.6138198864026164,0.24365481373831482
ihawk1,20260808_145501,25.0,2,A,1,0,1,0.6309146775293444,-35.596056299515986,44.06657146766979,614.1908626457604,1.9946378067450614,-0.6426810634397185,0.4015079287840403
ihawk1,20260808_145501,25.0,2,B,0,1,1,13.051477064858368,-25.764627113527233,55.229873764920356,583.3566270314097,-2.1363524909094926,0.6131964884989171,0.24384654305083445
ihawk1,20260808_145501,25.0,3,A,1,0,1,0.6085232568999581,-35.61464134606837,44.080620420242525,614.2917087871825,1.9945896741865456,-0.6428900209588417,0.4015540900589298
ihawk1,20260808_145501,25.0,3,B,0,1,1,13.05529516436759,-25.77969528553799,55.23670268191185,583.4190831393977,-2.1363016161436432,0.6133415206486442,0.24376833474574366
ihawk1,20260808_145501,30.0,1,A,1,0,1,0.7809717792294747,-38.17925660918742,40.076581839697916,611.2483671242477,1.9925904371270993,-0.6491115897963499,0.40810824321856526
ihawk1,20260808_145501,30.0,1,B,0,1,1,12.886792401558115,-28.186012023490694,51.47973899509538,581.7662355090613,-2.1236056622602577,0.6116448810392762,0.24567594546773963
ihawk1,20260808_145501,30.0,2,A,1,0,1,0.7861686711405426,-38.18512162293022,40.08066908476125,611.2117330562075,1.9927996514303212,-0.6493117890016884,0.4077614315534676
ihawk1,20260808_145501,30.0,2,B,0,1,1,12.889599374950167,-28.18951690539083,51.48618605858447,581.7249492599739,-2.1238188597772267,0.6118159225726794,0.24524186527333913
ihawk1,20260808_145501,30.0,3,A,1,0,1,0.759816107492827,-38.1800121275737,40.1112910124287,611.5296949097786,1.9931329547879137,-0.649553821815186,0.40810030718684465
ihawk1,20260808_145501,30.0,3,B,0,1,1,12.884075850009992,-28.189979184395746,51.510062294153954,582.0104496145761,-2.124153860111519,0.6121163546296405,0.2455628282916712
ihawk1,20260808_145501,35.0,1,A,1,0,1,1.263418768146066,-37.24440601321148,36.08375808272413,606.6052955178933,1.9823922279019872,-0.6280220925695356,0.40082400236827453
ihawk1,20260808_145501,35.0,1,B,0,1,1,13.60360058858286,-27.098514523469856,47.50986316073363,574.8635144523475,-2.101736615411727,0.5861957396162539,0.2457636808000969
ihawk1,20260808_145501,35.0,2,A,1,0,1,1.2225438306344123,-37.217689817732094,36.089014884974205,606.6854085602863,1.9828762175667491,-0.6283408950482972,0.4007419357923986
ihawk1,20260808_145501,35.0,2,B,0,1,1,13.586459875730943,-27.07811936080629,47.520714973052925,574.9818176624561,-2.102218771778432,0.5866037476269126,0.24571201260806036
ihawk1,20260808_145501,35.0,3,A,1,0,1,1.2664288171222384,-37.20730401802145,36.0833665125249,606.4240624479716,1.9823999201434528,-0.6280678782107497,0.40081745460320123
ihawk1,20260808_145501,35.0,3,B,0,1,1,13.610895902036578,-27.05903136740661,47.51249530719622,574.6783229951923,-2.101780763458411,0.5862972821521987,0.2458077740081812
ihawk1,20260808_145501,40.0,1,A,1,0,1,0.8709103645848076,-36.47051136820632,31.803686777380467,604.23571594916,1.9908399213808265,-0.6513500356936769,0.4111171050318562
ihawk1,20260808_145501,40.0,1,B,0,1,1,13.377208613294902,-26.285861681884267,43.46838289921594,573.6493676292208,-2.0972151265337233,0.60791881411219,0.25938304141907015
ihawk1,20260808_145501,40.0,2,A,1,0,1,0.8676952583930013,-36.47038223967081,31.788763789342052,604.2784436531558,1.990799142166796,-0.6513223570620442,0.4111774609617031
ihawk1,20260808_145501,40.0,2,B,0,1,1,13.373873634301644,-26.287336509506005,43.452767377608,573.6965665743332,-2.097127174837606,0.6078808126547608,0.2594724335740483
ihawk1,20260808_145501,40.0,3,A,1,0,1,0.6614641588069912,-36.819863072130794,31.83575284389015,606.4048136720035,1.9920240349816667,-0.652322354028217,0.4081233424970112
ihawk1,20260808_145501,40.0,3,B,0,1,1,13.132188781161496,-26.686708274124634,43.51796167730097,576.5532830975246,-2.0983199425816546,0.6087528050769163,0.25608597209475437
ihawk1,20260808_145501,45.0,1,A,1,0,1,0.643155631435024,-38.51441360052409,27.267611464096216,603.7675686751671,1.9916535649139833,-0.6452286568572272,0.4061810760203854
ihawk1,20260808_145501,45.0,1,B,0,1,1,13.439914001418833,-28.20600769319541,39.11369244861452,573.0422304977765,-2.0845087896110646,0.5923067252588778,0.25139261918019873
ihawk1,20260808_145501,45.0,2,A,1,0,1,0.6411488834570641,-38.51349170121262,27.23455757874256,603.6790491891387,1.9917116380931008,-0.6451330274862389,0.40645887640303946
ihawk1,20260808_145501,45.0,2,B,0,1,1,13.468693983873056,-28.1996365941947,39.07941682886832,572.8470381283436,-2.0844363588761974,0.5921155917590382,0.2516179211046261
ihawk1,20260808_145501,45.0,3,A,1,0,1,0.6384933921369903,-38.475683240857336,27.24773269491694,603.5719005926848,1.991430390650117,-0.6448842073885154,0.4062152856704128
ihawk1,20260808_145501,45.0,3,B,0,1,1,13.456468853623711,-28.16395199513193,39.09490140729615,572.8042760456599,-2.0842431572655884,0.5919857230505059,0.2515666717544365
ihawk1,20260808_145501,50.0,1,A,1,0,1,1.0246077796622524,-37.085884052450915,23.726574651470468,600.153661319526,1.9881181019993763,-0.6481820431756418,0.4064030451631315
ihawk1,20260808_145501,50.0,1,B,0,1,1,13.749877572244346,-26.669693257334053,35.645127799499775,568.6666349056333,-2.0697226565391853,0.594064106596313,0.2590623345857579
ihawk1,20260808_145501,50.0,2,A,1,0,1,1.0105418590479258,-37.02780541490634,23.750532069420366,599.7282815792519,1.986241190952569,-0.6461911547634801,0.40633381785960093
ihawk1,20260808_145501,50.0,2,B,0,1,1,13.805014271159992,-26.596065580685266,35.65291693239761,568.0565652008398,-2.067943091441425,0.5920734640385575,0.2593814053453286
ihawk1,20260808_145501,50.0,3,A,1,0,1,0.6451614267989186,-36.84892928732763,23.884882118772566,601.9786544347457,1.9880995117872662,-0.6499474824202437,0.41117948765321294
ihawk1,20260808_145501,50.0,3,B,0,1,1,13.408322903198004,-26.536324200856725,35.8008697329993,571.5998555844694,-2.070546592062238,0.5973214198927977,0.2651812054364527
ihawk1,20260808_151001,0.0,1,A,1,0,1,0.3743207993095516,-38.04263613348695,65.96189755506458,626.4547027919659,1.9942406753962447,-0.649195463340686,0.4058005813611749
ihawk1,20260808_151001,0.0,1,B,0,1,1,12.624957191841494,-28.4351003846146,76.14336818215898,595.5878899976773,-2.1979165193306613,0.6364384805028457,0.2217343788167523
ihawk1,20260808_151001,0.0,2,A,1,0,1,0.3723641170371633,-38.03930394637495,65.9561257529354,626.4267921749549,1.9940988100530785,-0.6492311648425688,0.4052811390991192
ihawk1,20260808_151001,0.0,2,B,0,1,1,12.635769570316922,-28.425093710955828,76.13341678619815,595.5167665555873,-2.197724806051379,0.6364035844050803,0.22122473266803463
ihawk1,20260808_151001,0.0,3,A,1,0,1,0.3685767453436912,-38.04106507702821,65.94919064535532,626.391640478681,1.994187904964356,-0.6491990093190839,0.40521727759644394
ihawk1,20260808_151001,0.0,3,B,0,1,1,12.638534255064481,-28.426510106163818,76.12740456561002,595.4737255610287,-2.197803290451342,0.6363492910169753,0.22113478699481948
ihawk1,20260808_151001,5.0,1,A,1,0,1,0.5364842231870367,-38.15881242218252,61.11029529298172,621.3557270558115,1.995416635269651,-0.6429787297184121,0.40239428613155653
ihawk1,20260808_151001,5.0,1,B,0,1,1,12.90848883386656,-28.43275877398862,71.54020364292228,590.0009906112682,-2.186587163771671,0.6242658412619644,0.22085058699555818
ihawk1,20260808_151001,5.0,2,A,1,0,1,0.533396124861655,-38.143569036887634,61.08805715025074,621.1216093503363,1.9952800143143166,-0.6429493361511892,0.40249857007931855
ihawk1,20260808_151001,5.0,2,B,0,1,1,12.919569581254509,-28.413238615213892,71.51924555284882,589.7482993527401,-2.186461960151072,0.624227187781486,0.22094794346512353
ihawk1,20260808_151001,5.0,3,A,1,0,1,0.5364434115695244,-38.17318319366221,61.09227185523551,621.2617170176961,1.9952841315829177,-0.6428810736169299,0.4022525479853569
ihawk1,20260808_151001,5.0,3,B,0,1,1,12.899325233779589,-28.44658426145189,71.52810237253608,589.9522382288344,-2.1864744925796544,0.6241183098539295,0.22067120308641106
ihawk1,20260808_151001,10.0,1,A,1,0,1,0.41235712607791447,-38.79299818308029,57.84952307750357,621.6666455931537,1.99653001505902,-0.6460436672502743,0.4002236085937717
ihawk1,20260808_151001,10.0,1,B,0,1,1,12.812209848313888,-29.02171256233551,68.4443347369204,590.777019824057,-2.1777641184899963,0.623431513050606,0.2202302633830173
ihawk1,20260808_151001,10.0,2,A,1,0,1,0.4162159501645624,-38.79013959290503,57.81259932322703,621.3464451667712,1.9959554560481545,-0.6458796244750933,0.4005463146673327
ihawk1,20260808_151001,10.0,2,B,0,1,1,12.825561667263553,-29.01084756920867,68.40679534747592,590.4394259350895,-2.1771973024341107,0.6232175129533446,0.2205615862685388
ihawk1,20260808_151001,10.0,3,A,1,0,1,0.4109432406851547,-38.80512512492909,57.827267578801134,621.4271801893555,1.996127088666947,-0.6458932426377205,0.4002579326297044
ihawk1,20260808_151001,10.0,3,B,0,1,1,12.820934936761184,-29.026448668780834,68.42276431639804,590.5305518372035,-2.177380515596168,0.6232145751477246,0.22023609613443268
ihawk1,20260808_151001,15.0,1,A,1,0,1,0.45971826453987485,-36.8480956083006,53.17577869526486,619.1290712966487,2.002099621054228,-0.6446556383644498,0.39522085025200077
ihawk1,20260808_151001,15.0,1,B,0,1,1,12.775947608345607,-27.14875588393011,64.07904639587126,588.7678896329037,-2.1702148683097287,0.6214696733080064,0.22495426050708442
ihawk1,20260808_151001,15.0,2,A,1,0,1,0.484250128135336,-36.848035505066434,53.16376161007266,619.1769506220562,2.0025898653865557,-0.6453736158513185,0.395006276205481
ihawk1,20260808_151001,15.0,2,B,0,1,1,12.77120177251501,-27.14885551490226,64.07014644601344,588.8443048536899,-2.170640940125808,0.6221498732123015,0.22455019494503403
ihawk1,20260808_151001,15.0,3,A,1,0,1,0.48909021994067203,-36.84422676140576,53.170794572005455,619.1531463792734,2.0026373792125467,-0.645168292651302,0.3954352365825654
ihawk1,20260808_151001,15.0,3,B,0,1,1,12.77002608162428,-27.148759950730607,64.07824930764991,588.8247553859856,-2.1707473039091276,0.6219826094969768,0.22497862723301154
ihawk1,20260808_151001,20.0,1,A,1,0,1,0.46329841006583705,-37.781394574480544,49.87332758417484,616.8611506793336,1.9979482144158902,-0.6445553719510161,0.39618763113368727
ihawk1,20260808_151001,20.0,1,B,0,1,1,13.020040539831966,-27.91440002802036,60.83968712972015,585.8557075664651,-2.156404126042145,0.6159803647532862,0.22594191741425457
ihawk1,20260808_151001,20.0,2,A,1,0,1,0.4906309027055815,-37.7552353355911,49.852325465799524,616.756154701704,1.9979780301356576,-0.6442659415063845,0.39539202901308906
ihawk1,20260808_151001,20.0,2,B,0,1,1,13.027861568247948,-27.886089776073916,60.823084172076314,585.7392791413135,-2.1563822203446033,0.6156681596222091,0.22526363482911413
ihawk1,20260808_151001,20.0,3,A,1,0,1,0.5181195197838099,-37.74561390374941,49.858516147304485,616.8698779233381,1.9980763402479367,-0.6443957378655791,0.3949966009812121
ihawk1,20260808_151001,20.0,3,B,0,1,1,13.021974762671523,-27.87851802773509,60.82975967533715,585.8724510443468,-2.1564417976560386,0.6158448707931693,0.2249701463641298
ihawk1,20260808_151001,25.0,1,A,1,0,1,0.6105642022833897,-38.38945690911753,45.96145320639115,613.5350488547671,1.9938091929586232,-0.6417106743650748,0.401063551432906
ihawk1,20260808_151001,25.0,1,B,0,1,1,13.017929666847733,-28.43922837630008,57.10634223557094,583.0128536077402,-2.1420698011381565,0.6081504010590435,0.23203972703468545
ihawk1,20260808_151001,25.0,2,A,1,0,1,0.691528153419131,-38.263697767241354,45.80720773051549,612.4259488232661,1.9922279070995812,-0.6426019920077045,0.39909561328244725
ihawk1,20260808_151001,25.0,2,B,0,1,1,13.14470292950439,-28.248995286218157,56.92549172652252,581.5251023435333,-2.140037643342357,0.6086166688200312,0.23004221147250314
ihawk1,20260808_151001,25.0,3,A,1,0,1,0.6296306145275098,-38.38564629287045,45.968626431359695,613.3861230834065,1.9935571662300433,-0.6417339129194456,0.40071374744744565
ihawk1,20260808_151001,25.0,3,B,0,1,1,13.008257570054408,-28.43274822511355,57.11680024506498,582.9253554253017,-2.141916334758826,0.6081615335452497,0.23165486561771503
ihawk1,20260808_151001,30.0,1,A,1,0,1,0.6223382788409324,-38.805500775273146,41.20612655911199,611.9548078106938,1.9934990048954064,-0.6577844170426328,0.4076200354295294
ihawk1,20260808_151001,30.0,1,B,0,1,1,12.814955224994701,-28.7496294950613,52.54912359797383,582.6863230222905,-2.1275945073434515,0.6201132660120005,0.24099933527512152
ihawk1,20260808_151001,30.0,2,A,1,0,1,0.6079659878455222,-38.82579419883897,41.20375040297879,612.0271848114422,1.9934272319317474,-0.657867514816167,0.40855193959278246
ihawk1,20260808_151001,30.0,2,B,0,1,1,12.810428330673929,-28.77328261964737,52.54248253633778,582.7597549886092,-2.1275425955423106,0.6201733185735923,0.24181755193968577
ihawk1,20260808_151001,30.0,3,A,1,0,1,0.6190888995133027,-38.82008107172685,41.21239022834896,612.1185366987169,1.993532138129899,-0.6578122831540135,0.40825237056592956
ihawk1,20260808_151001,30.0,3,B,0,1,1,12.803843839249067,-28.770661796758784,52.55238863015444,582.8731071768542,-2.1276477697307685,0.6201568274258091,0.24158877643646476
ihawk1,20260808_151001,35.0,1,A,1,0,1,0.5793877961915224,-38.238243520442936,37.78731644866023,607.5061835324557,1.9908510504052308,-0.660436731623653,0.4156557192818641
ihawk1,20260808_151001,35.0,1,B,0,1,1,13.051142047158327,-28.076875015984257,49.2281937302741,577.8471104919581,-2.1154789554009588,0.6201749573581713,0.25243111474958907
ihawk1,20260808_151001,35.0,2,A,1,0,1,0.6035373288305848,-38.221462171254224,37.76274304591632,607.2872117193155,1.9907030697344785,-0.6604572908260253,0.4160013394661374
ihawk1,20260808_151001,35.0,2,B,0,1,1,13.071506760738709,-28.053940179098205,49.20242631355223,577.5707328721777,-2.1152842071972024,0.6201739528440521,0.25278305305154775
ihawk1,20260808_151001,35.0,3,A,1,0,1,0.5867105122797119,-38.23310116074223,37.78214017961669,607.4138682354226,1.9905817366645036,-0.6603564696122948,0.41582186285056405
ihawk1,20260808_151001,35.0,3,B,0,1,1,13.058428259651473,-28.068730244642587,49.220145798806655,577.7317752950277,-2.115213213887247,0.6200849937629986,0.2526232217210186
ihawk1,20260808_151001,40.0,1,A,1,0,1,0.6276462181994885,-39.78546179835674,32.77663782764549,605.0967272314333,1.9893483814928135,-0.6735431537966634,0.4208788135150939
ihawk1,20260808_151001,40.0,1,B,0,1,1,12.975006514072248,-29.429800096743108,44.38960308090943,576.2668135184097,-2.099148982759186,0.6256057930897472,0.2564783895839676
ihawk1,20260808_151001,40.0,2,A,1,0,1,0.6365946586345662,-39.77860791684886,32.7921604188372,605.2416816406665,1.98943412849795,-0.6735071136856797,0.4206565788543822
ihawk1,20260808_151001,40.0,2,B,0,1,1,12.958024656558376,-29.42861442655874,44.40515875232729,576.457851957991,-2.0992842225845063,0.6256135967299574,0.2562828186384062
ihawk1,20260808_151001,40.0,3,A,1,0,1,0.6172245484072675,-39.78392338062887,32.78906435907803,605.2827950052417,1.989543607646024,-0.6736352178686793,0.4205306581451781
ihawk1,20260808_151001,40.0,3,B,0,1,1,12.95759007609656,-29.43356295035007,44.40306117916639,576.4967501148897,-2.099358938084365,0.6257326746593689,0.25614453401911935
ihawk1,20260808_151001,45.0,1,A,1,0,1,1.0646221164818561,-38.71026880199962,27.746483209317887,603.4207129003468,1.9918890321600218,-0.6844804301006995,0.43433112852175987
ihawk1,20260808_151001,45.0,1,B,0,1,1,12.913271773125757,-28.379204203582564,39.51682339161837,575.2817691825697,-2.086874282797656,0.6340140599175318,0.2764650239492789
ihawk1,20260808_151001,45.0,2,A,1,0,1,1.0001987028510844,-38.806812368175976,27.817307652727862,603.925927008629,1.9916265475643764,-0.6855109790614148,0.4373840712065371
ihawk1,20260808_151001,45.0,2,B,0,1,1,12.902039689157052,-28.480176219568847,39.55782858276371,575.6716666266196,-2.086838977708228,0.6348109045731586,0.27878430575411595
ihawk1,20260808_151001,45.0,3,A,1,0,1,0.9515925079756519,-38.805783125425656,27.832546879600006,603.5649920631215,1.9907379897366526,-0.6853901256026855,0.43707343695466155
ihawk1,20260808_151001,45.0,3,B,0,1,1,12.894238777275222,-28.46958668842919,39.57345871067538,575.3763977413231,-2.086069631477898,0.6347333837350914,0.278604373920075
ihawk1,20260808_151001,50.0,1,A,1,0,1,0.721097201266152,-42.211566284247525,24.730677328990886,598.9907087018568,1.9813918821780612,-0.6900310036663925,0.44154563675076985
ihawk1,20260808_151001,50.0,1,B,0,1,1,13.146950719090329,-31.496658787723533,36.50957602283705,570.4412400497538,-2.0680482908822344,0.6282205232352054,0.2742861994868268
ihawk1,20260808_151001,50.0,2,A,1,0,1,0.7195101267939323,-42.2071513540212,24.72959909098531,598.8801349232932,1.9812105431120068,-0.6896324810416029,0.4410683809454383
ihawk1,20260808_151001,50.0,2,B,0,1,1,13.148476744515914,-31.489659413416383,36.511228216291315,570.3389664851761,-2.0678712677836595,0.6278370571635352,0.273911387978904
ihawk1,20260808_151001,50.0,3,A,1,0,1,0.7207319482248482,-42.19398888259661,24.740219166363627,598.9308775501337,1.9813413313914687,-0.6897566482782362,0.44104738663656057
ihawk1,20260808_151001,50.0,3,B,0,1,1,13.152267334584932,-31.476792543641825,36.521197390002385,570.3700634530738,-2.0680020289473133,0.6280010651256804,0.27391724468604983
ihawk1,20260808_162715,0.0,1,A,1,0,1,0.4145428050312365,-35.135844589710096,65.97212989576335,625.2123723186418,1.9973049948454114,-0.6478901484423777,0.40443128168685366
ihawk1,20260808_162715,0.0,1,B,0,1,1,12.647580686871386,-25.68073018540474,76.1977846047725,594.3545492542432,-2.201208565641708,0.6410728558477834,0.2293972541504685
ihawk1,20260808_162715,0.0,2,A,1,0,1,0.4445331786958977,-35.09145951732728,65.92140312533441,624.7526342789406,1.9969089149181976,-0.6475821026655371,0.40521296763200104
ihawk1,20260808_162715,0.0,2,B,0,1,1,12.678927518142018,-25.629343589245348,76.14371558975752,593.8155559596707,-2.200820003913253,0.640796846692369,0.23025213878099662
ihawk1,20260808_162715,0.0,3,A,1,0,1,0.42877220175243,-35.11866623880059,65.95548489991039,625.1257536262196,1.997266490902761,-0.6479682034167304,0.4043584375930637
ihawk1,20260808_162715,0.0,3,B,0,1,1,12.6446071406506,-25.66263154302093,76.18495295370694,594.2950882621558,-2.2011623405911958,0.6411692764527085,0.22935829346425787
ihawk1,20260808_162715,5.0,1,A,1,0,1,0.5113233119390642,-33.81349342465082,61.39999044844976,621.0698274847564,1.9978237945009145,-0.6289048372271563,0.39535078213988445
ihawk1,20260808_162715,5.0,1,B,0,1,1,12.913788924445893,-24.39706970545013,71.89129747862036,589.541928261531,-2.18995471259908,0.6190395109954224,0.22999302052360288
ihawk1,20260808_162715,5.0,2,A,1,0,1,0.5071681075529609,-33.80580287626532,61.4117318578689,621.1740419740395,1.998060993130294,-0.628995554719621,0.3950399717682108
ihawk1,20260808_162715,5.0,2,B,0,1,1,12.90420065460038,-24.39247583626205,71.90564884018934,589.671182286218,-2.190198579261003,0.6191473537804613,0.22968651437047774
ihawk1,20260808_162715,5.0,3,A,1,0,1,0.5305671281544899,-33.79008956881189,61.38479006542539,620.912000116104,1.9978859207088762,-0.6289452848063105,0.3952971494747323
ihawk1,20260808_162715,5.0,3,B,0,1,1,12.914372925878054,-24.373989296656376,71.88169348933982,589.405363937847,-2.1900299984145026,0.6191285978183778,0.22999392943432984
ihawk1,20260808_162715,10.0,1,A,1,0,1,0.5597731061971797,-33.07162669269811,58.4578249180381,621.4990093284605,1.9994299437876386,-0.6253819052617688,0.3911040389510935
ihawk1,20260808_162715,10.0,1,B,0,1,1,12.891911848344469,-23.695996498570796,69.08624965986112,590.0482595610977,-2.1825957716340665,0.6140212387649902,0.23149825546213823
ihawk1,20260808_162715,10.0,2,A,1,0,1,0.5484594264509745,-33.05657846556279,58.4536174445359,621.3944715816723,1.999415182140523,-0.6254633798819343,0.3913762668893871
ihawk1,20260808_162715,10.0,2,B,0,1,1,12.88518824935918,-23.68265629399103,69.08594976897136,589.9826582200694,-2.182643373093571,0.614132660324966,0.2317253592290272
ihawk1,20260808_162715,10.0,3,A,1,0,1,0.5496448900657066,-33.06782398423769,58.44316872220244,621.2739355101327,1.9991663575636023,-0.6252839926040162,0.39138230369039073
ihawk1,20260808_162715,10.0,3,B,0,1,1,12.900115485407706,-23.688268690455892,69.07176588015197,589.8119285439983,-2.1823853342267223,0.6138885669031913,0.23170544538835797
ihawk1,20260808_162715,15.0,1,A,1,0,1,0.4131462774692374,-32.00277486020563,53.00488458479764,618.457788149483,1.9990352659862043,-0.6381151237426046,0.3992719127623724
ihawk1,20260808_162715,15.0,1,B,0,1,1,12.874131350307646,-22.544417022091345,63.84199314984057,587.5491262073464,-2.1664305146534164,0.6246606395250635,0.24606661595406382
ihawk1,20260808_162715,15.0,2,A,1,0,1,0.4033817621325809,-31.983494114911295,53.00614551118997,618.3638232839556,1.999106091954955,-0.6378207870411754,0.39958992929476195
ihawk1,20260808_162715,15.0,2,B,0,1,1,12.877848066344981,-22.527263715528324,63.844186270658426,587.4417612952878,-2.166574930663192,0.6243605029435555,0.24632531592890455
ihawk1,20260808_162715,15.0,3,A,1,0,1,0.3974386959021003,-32.02501169474545,53.00403304007694,618.6518414621775,1.9991527253203982,-0.6381964382065812,0.3987353136989816
ihawk1,20260808_162715,15.0,3,B,0,1,1,12.861056835838289,-22.568265169850353,63.843652731171034,587.7776548965343,-2.1664791352094204,0.6247130988853682,0.2455623262197092
ihawk1,20260808_162715,20.0,1,A,1,0,1,0.5935930224453924,-33.304099120565894,48.71271375918141,615.2485452229051,2.00095065098817,-0.6308420712295656,0.39592478570697004
ihawk1,20260808_162715,20.0,1,B,0,1,1,13.030499201116355,-23.751500046221373,59.80856782332542,584.2207887807066,-2.1566631659224065,0.6102351497067846,0.2421852696054988
ihawk1,20260808_162715,20.0,2,A,1,0,1,0.5794111526283507,-33.28155206841992,48.694327955162244,615.0877211243769,2.000505594908249,-0.6304308041667648,0.3953177885408591
ihawk1,20260808_162715,20.0,2,B,0,1,1,13.014770080271044,-23.727951601044165,59.79799606697528,584.1394100287232,-2.1562585242669425,0.6098561688488703,0.24177768407134817
ihawk1,20260808_162715,20.0,3,A,1,0,1,0.6011132192298753,-33.27943591503109,48.725112353462634,615.2158469449856,2.0007678348296705,-0.6305101917854788,0.3957450830614981
ihawk1,20260808_162715,20.0,3,B,0,1,1,13.010748991189711,-23.73172990708072,59.826707517994606,584.2697149682677,-2.156592185130208,0.6099867846726766,0.24214110629973426
ihawk1,20260808_162715,25.0,1,A,1,0,1,0.5191527119863677,-33.68814957903807,43.98555453092432,614.9605997814984,1.9984503590337546,-0.6419067472814018,0.3976413352807162
ihawk1,20260808_162715,25.0,1,B,0,1,1,12.853883818788116,-24.01746455439337,55.2396044772095,584.8451301577294,-2.139737102267323,0.6167923869529842,0.24700081786144099
ihawk1,20260808_162715,25.0,2,A,1,0,1,0.5245702642080012,-33.58035123959786,43.88883499681343,613.8234303721999,1.997455080023412,-0.641327363269799,0.39712769475431603
ihawk1,20260808_162715,25.0,2,B,0,1,1,12.954466500668952,-23.873193609890937,55.13387291137321,583.4165995768744,-2.1386570421031657,0.6159321463617631,0.24638056210343495
ihawk1,20260808_162715,25.0,3,A,1,0,1,0.5301350018916088,-33.68654506125969,43.9609773369468,614.6299826568996,1.99812082593903,-0.6414785308329486,0.39741907434825335
ihawk1,20260808_162715,25.0,3,B,0,1,1,12.85708569366443,-24.01134743401232,55.22160013107204,584.5383137788293,-2.1394712824272286,0.6162904798529606,0.24673758436722593
ihawk1,20260808_162715,30.0,1,A,1,0,1,0.4642143407346969,-32.556565802544,39.65952596105937,611.6697729532088,1.9955742756874386,-0.6561343794229088,0.4087969453990241
ihawk1,20260808_162715,30.0,1,B,0,1,1,12.898067600802541,-22.77981348976059,51.004305011685474,581.835244191313,-2.1241230998646903,0.6295780624474441,0.26394757638946154
ihawk1,20260808_162715,30.0,2,A,1,0,1,0.4620847838977121,-32.56891451228031,39.64335982520988,611.539649497196,1.9954893639753601,-0.6560599009751207,0.4089133713718635
ihawk1,20260808_162715,30.0,2,B,0,1,1,12.899486392254278,-22.789716195245024,50.990891817167544,581.7138300434332,-2.1240363824724824,0.6294630713389802,0.2640163996892838
ihawk1,20260808_162715,30.0,3,A,1,0,1,0.48942590576653855,-32.540853404232514,39.642832805000644,611.5278376480132,1.9955193906912936,-0.6559846940934342,0.40844709178623484
ihawk1,20260808_162715,30.0,3,B,0,1,1,12.907798417441573,-22.76108940042864,50.99102070207712,581.680539401981,-2.12402849369375,0.6294393479699665,0.26369827147310654
ihawk1,20260808_162715,35.0,1,A,1,0,1,1.03200890250558,-31.460269648557553,36.02403989690756,607.203511407441,1.9947263467906984,-0.653375581804878,0.4170321528583026
ihawk1,20260808_162715,35.0,1,B,0,1,1,12.991747733071461,-21.691338428390534,47.54454355542265,577.6237857732758,-2.1137408243374938,0.6251633583547092,0.2774463096294969
ihawk1,20260808_162715,35.0,2,A,1,0,1,0.495160725128837,-31.79182498634694,35.86363290944051,609.4343660273842,1.99471583622569,-0.6596466661500052,0.40848029617519477
ihawk1,20260808_162715,35.0,2,B,0,1,1,12.938629762926848,-21.956670430094334,47.34305898592579,579.7569080435667,-2.111976188412084,0.6307765571472504,0.26904047919192253
