camera,run_id,height_mm,n_frames,covariance_rank,selected_branch_sequence,branch_switch_flag,max_pairwise_rho_mm,max_pairwise_omega_rad,mean_t_x_mm,mean_t_y_mm,mean_t_z_mm,mean_rotvec_x_rad,mean_rotvec_y_rad,mean_rotvec_z_rad,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad
ihawk1,20260808_131913,50.0,3,2,A/A/A,0,0.09552535246191177,0.00033434727627336007,-39.51914319006454,24.715821504029968,599.013796019143,1.9943457786484362,-0.6492230641019933,0.40709841693321264,0.01792852453739284,0.041452709168415015,0.024349863776029653,0.00012898395223993992,4.681751009992258e-05,0.0001086502425240518,0.0003214319920878972,0.0006903097488949897,-0.00042643053385229223,2.142419910328202e-06,8.195168813757076e-07,1.849738628133228e-06,0.0006903097488949897,0.0017183270974011984,-0.0009958760066346975,3.855529912293921e-06,1.9154357912853627e-06,3.449449946605735e-06,-0.00042643053385229223,-0.0009958760066346975,0.0005929158659112011,-2.5891081456061106e-06,-1.139997448911386e-06,-2.276364989605345e-06,2.142419910328202e-06,3.855529912293921e-06,-2.5891081456061106e-06,1.6636859935435103e-08,4.970847954094847e-09,1.3982661629259367e-08,8.195168813757076e-07,1.9154357912853627e-06,-1.139997448911386e-06,4.970847954094847e-09,2.1918792519563523e-09,4.371283319973879e-09,1.849738628133228e-06,3.449449946605735e-06,-2.276364989605345e-06,1.3982661629259367e-08,4.371283319973879e-09,1.1804875200535274e-08
ihawk1,20260808_141232,0.0,3,2,A/A/A,0,1.432175848948207,0.0016053597215171748,-37.604091535361626,65.1981100071726,625.7141591713844,1.9926725707552158,-0.6377437770811866,0.3997717100810932,0.5082455993710301,0.4376710306904134,0.467761976131909,0.0006305712244478732,0.0006653641500883344,0.00014354333932167882,0.2583135892800176,0.22239134038059935,-0.23772827122641155,0.00031839295154055097,-0.000330322869661308,-4.761716924605537e-05,0.22239134038059935,0.19155593110560878,-0.20462833902400238,0.0002734283583061993,-0.0002857484217540231,-3.99560026850786e-05,-0.23772827122641155,-0.20462833902400238,0.2188012663148286,-0.0002933237017566547,0.0003033971262098485,4.428189996168129e-05,0.00031839295154055097,0.0002734283583061993,-0.0002933237017566547,3.9762006910169003e-07,-3.969006541530323e-07,-6.651494440572863e-08,-0.000330322869661308,-0.0002857484217540231,0.0003033971262098485,-3.969006541530323e-07,4.427094522227716e-07,4.539514410712972e-08,-4.761716924605537e-05,-3.99560026850786e-05,4.428189996168129e-05,-6.651494440572863e-08,4.539514410712972e-08,2.0604690263618622e-08
ihawk1,20260808_141232,5.0,3,2,A/A/A,0,0.07606452275920969,0.00017629391467660193,-39.54129469334589,59.07108237123399,629.374223439691,1.9925947688085688,-0.662512965913995,0.4079251931628595,0.020042160233668567,0.03343427278255118,0.016067028009051687,4.706513246612079e-05,8.478307644268058e-06,8.878594010339704e-05,0.00040168818683204564,0.0006546433123541315,-0.0003154203923793958,-3.157487061070454e-07,1.6391196223649685e-07,1.226239012768655e-06,0.0006546433123541315,0.0011178505964980427,-0.0005371481477411577,-1.9799034439810066e-07,2.8308837599922027e-07,2.4577293389365966e-06,-0.0003154203923793958,-0.0005371481477411577,0.0002581493890436514,1.0443462449613786e-07,-1.3594215506025996e-07,-1.1710708390025164e-06,-3.157487061070454e-07,-1.9799034439810066e-07,1.0443462449613786e-07,2.2151266940534976e-09,-2.9711948608238765e-11,1.8895779442902173e-09,1.6391196223649685e-07,2.8308837599922027e-07,-1.3594215506025996e-07,-2.9711948608238765e-11,7.18817005108542e-11,6.441887959191217e-10,1.226239012768655e-06,2.4577293389365966e-06,-1.1710708390025164e-06,1.8895779442902173e-09,6.441887959191217e-10,7.882943160044007e-09
ihawk1,20260808_141232,10.0,3,2,A/A/A,0,0.018810007213200437,0.00018427984905872708,-41.991122459031665,55.84452329374267,624.2401897277692,1.9962619270685,-0.6399777173562896,0.40074909802997427,0.004550343139450858,0.005184438076750515,0.009175851220356267,4.247753662636571e-05,8.9704506616415e-05,3.655405165813297e-05,2.070562268674749e-05,2.3292851986892095e-05,-1.691068049335053e-05,9.591745404300405e-08,2.557922085495619e-07,1.3466201353878152e-07,2.3292851986892095e-05,2.687839817166058e-05,-2.5916637627968004e-05,7.760322016457706e-08,3.4518965502307757e-07,1.6911765074489781e-07,-1.691068049335053e-05,-2.5916637627968004e-05,8.419624561811358e-05,2.310557127166224e-07,-7.953953539870563e-07,-2.8999654842415625e-07,9.591745404300405e-08,7.760322016457706e-08,2.310557127166224e-07,1.8043411178442406e-09,-1.3930888611017139e-09,-1.6748652704065404e-10,2.557922085495619e-07,3.4518965502307757e-07,-7.953953539870563e-07,-1.3930888611017139e-09,8.046898507294443e-09,3.1635663313874466e-09,1.3466201353878152e-07,1.6911765074489781e-07,-2.8999654842415625e-07,-1.6748652704065404e-10,3.1635663313874466e-09,1.3361986926254536e-09
ihawk1,20260808_141232,15.0,3,2,A/A/A,0,0.3251894722962731,0.004060812411217629,-40.24654281296005,51.19440624643568,622.8509147349033,1.9949675388984756,-0.6373277641529712,0.39915441133234,0.029166212789766124,0.15150825332569345,0.09594291125004384,0.00037294466888851527,0.001402867972385931,0.0018022774779741595,0.0008506679684979171,-0.004282827404120457,0.0026848968192572237,1.0553269722087e-05,4.0378842656927815e-05,5.1836702703350704e-05,-0.004282827404120457,0.0229547508258025,-0.014526286393651049,-5.650372088876234e-05,-0.00021175032494541378,-0.0002721401274661041,0.0026848968192572237,-0.014526286393651049,0.00920504221913379,3.575143567546327e-05,0.0001335719747129902,0.00017169431144327805,1.0553269722087e-05,-5.650372088876234e-05,3.575143567546327e-05,1.3908772605236428e-07,5.214143351506033e-07,6.70105955758091e-07,4.0378842656927815e-05,-0.00021175032494541378,0.0001335719747129902,5.214143351506033e-07,1.968038547946213e-06,2.5283322321346965e-06,5.1836702703350704e-05,-0.0002721401274661041,0.00017169431144327805,6.70105955758091e-07,2.5283322321346965e-06,3.248204107612897e-06
ihawk1,20260808_141232,20.0,3,2,A/A/A,0,1.2218011933943367,0.0022522372181197387,-37.25027900441775,46.857940348241414,620.4189801841541,1.9977254393345103,-0.6481917823560082,0.40238389929937585,0.36303980319240536,0.3890113937160075,0.31186238023689905,0.0010814144539111527,0.00024090353398255088,0.000630687599502692,0.13179789870198041,0.14104982253762538,-0.11210600969105379,0.000360566923939172,4.346084729549172e-05,-0.00022765424420904793,0.14104982253762538,0.1513298644408706,-0.11912699135459029,0.0003942029804947066,5.057966818206244e-05,-0.0002423239153513603,-0.11210600969105379,-0.11912699135459029,0.0972581442070242,-0.00028803712411357634,-2.7850498868516296e-05,0.00019657897212040489,0.000360566923939172,0.0003942029804947066,-0.00028803712411357634,1.1694572211279567e-06,2.0833630908508414e-07,-5.939794738344761e-07,4.346084729549172e-05,5.057966818206244e-05,-2.7850498868516296e-05,2.0833630908508414e-07,5.803451268528204e-08,-6.09837410145997e-08,-0.00022765424420904793,-0.0002423239153513603,0.00019657897212040489,-5.939794738344761e-07,-6.09837410145997e-08,3.977668481664679e-07
ihawk1,20260808_141232,25.0,3,2,A/A/A,0,1.180122370730536,0.010273116846235254,-38.122942228261046,43.22583973090085,615.131745203104,1.9870482643257803,-0.6282599858486017,0.4088161202823081,0.21207901824423211,0.5147142596697002,0.23428010471028957,0.004178163462165437,0.0038350120461084856,0.002629495653499723,0.04497750997943734,0.09232427685821876,-0.04033594487642186,2.3819056316889933e-05,-0.0007292748514436659,0.00023926629006073194,0.09232427685821876,0.2649307691073276,-0.12036489528762995,0.0011959063833197803,-0.0010306927544658604,0.0011434169728589453,-0.04033594487642186,-0.12036489528762995,0.05488716746306424,-0.0005927203416580788,0.00042175219641994645,-0.0005394937625276649,2.3819056316889933e-05,0.0011959063833197803,-0.0005927203416580788,1.7457049916574274e-05,6.705131873781476e-06,1.004696628776215e-05,-0.0007292748514436659,-0.0010306927544658604,0.00042175219641994645,6.705131873781476e-06,1.4707317393797191e-05,1.5317004817433137e-07,0.00023926629006073194,0.0011434169728589453,-0.0005394937625276649,1.004696628776215e-05,1.5317004817433137e-07,6.914247391773936e-06
ihawk1,20260808_141232,30.0,3,2,A/A/A,0,0.40155750617448294,0.0005959578048352165,-39.08642861733901,39.47552768371332,614.7924031514358,1.9922480887228677,-0.6500853011054801,0.4062147350377413,0.12038835219249668,0.1395473058520586,0.11796447081242081,0.00020980411117094011,0.00021426286791281936,0.00013431563867629748,0.01449335534362462,0.01678045430365825,-0.014169121164103668,2.3289348285883146e-05,-2.3414151225503592e-05,-1.5236750689544334e-05,0.01678045430365825,0.019473450570567992,-0.016458491787225,2.7509132079990337e-05,-2.7711981344889034e-05,-1.7339531754545806e-05,-0.014169121164103668,-0.016458491787225,0.01391561637405448,-2.3415306369443644e-05,2.360663170797045e-05,1.4537591942048497e-05,2.3289348285883146e-05,2.7509132079990337e-05,-2.3415306369443644e-05,4.40177650642282e-08,-4.4924788501192325e-08,-2.083204578021439e-08,-2.3414151225503592e-05,-2.7711981344889034e-05,2.360663170797045e-05,-4.4924788501192325e-08,4.5908576566226274e-08,2.0572000294760376e-08,-1.5236750689544334e-05,-1.7339531754545806e-05,1.4537591942048497e-05,-2.083204578021439e-08,2.0572000294760376e-08,1.80406907930217e-08
ihawk1,20260808_141232,35.0,3,2,A/A/A,0,0.16204328094589315,0.00017381695301616965,-39.03603556538855,34.09382166207699,612.7838929827556,1.9931439528801327,-0.6437713682289887,0.4033218110555369,0.06156316728704908,0.041845084251685975,0.04530806719309714,8.77828619611318e-05,3.4107060172167905e-05,2.637663234757476e-05,0.00379002356641319,0.0025752011093647617,-0.00278594893040786,5.40309703775921e-06,-1.674028655187349e-06,-8.416586278012539e-07,0.0025752011093647617,0.0017510110760306976,-0.0018954429114027894,3.66926404619117e-06,-1.160407178407066e-06,-5.467276648903859e-07,-0.00278594893040786,-0.0018954429114027894,0.0020528209527742054,-3.967751605180483e-06,1.2763024292256265e-06,5.685386762040449e-07,5.40309703775921e-06,3.66926404619117e-06,-3.967751605180483e-06,7.70583085408712e-09,-2.3501492078561586e-09,-1.2397176234544294e-09,-1.674028655187349e-06,-1.160407178407066e-06,1.2763024292256265e-06,-2.3501492078561586e-09,1.163291553587882e-09,-9.265821214545517e-11,-8.416586278012539e-07,-5.467276648903859e-07,5.685386762040449e-07,-1.2397176234544294e-09,-9.265821214545517e-11,6.957267339991272e-10
ihawk1,20260808_141232,40.0,3,2,A/A/A,0,0.12903682532455427,0.001960400227768,-39.39792657173579,29.729451823824053,608.3879643599325,1.9927233974160647,-0.6451966217365529,0.40402506670330346,0.020047372935367375,0.05143950109380826,0.05135226934810139,0.0009183924401665901,0.0005769780688491833,0.0003075835938321375,0.00040189716160970025,0.00029754014476634507,-0.00036815660243406803,2.0157893689108016e-06,1.6222699253005478e-07,5.878230246389491e-07,0.00029754014476634507,0.002646022272779901,0.0020893744214727865,4.645294245398564e-05,-2.8294321555169658e-05,1.5515248085287637e-05,-0.00036815660243406803,0.0020893744214727865,0.0026370555671999534,4.193137695766404e-05,-2.7815620491299255e-05,1.4144921270652932e-05,2.0157893689108016e-06,4.645294245398564e-05,4.193137695766404e-05,8.434446741551437e-07,-5.258412669075198e-07,2.8245383961251207e-07,1.6222699253005478e-07,-2.8294321555169658e-05,-2.7815620491299255e-05,-5.258412669075198e-07,3.3290369193293296e-07,-1.7640610664402852e-07,5.878230246389491e-07,1.5515248085287637e-05,1.4144921270652932e-05,2.8245383961251207e-07,-1.7640610664402852e-07,9.460766719469333e-08
ihawk1,20260808_141232,45.0,3,2,A/A/A,0,0.2641080022202218,0.00042932280742008337,-41.47457972487003,24.655348282983912,609.8409881219005,1.9962744529235839,-0.6431340357294215,0.40119024724018537,0.07209763217635506,0.0836392851000469,0.07480172236077809,9.392121505786703e-05,0.00020509007852036686,7.388380618547428e-05,0.00519806856543699,0.006020335219743676,-0.0053640993073096185,1.6652304940922688e-06,-1.0925801344307874e-05,5.289210074062849e-06,0.006020335219743676,0.0069955300120469275,-0.006249620109556792,2.3638799308424964e-06,-1.1993448842585066e-05,6.167809489379078e-06,-0.0053640993073096185,-0.006249620109556792,0.005595297668138928,-2.4227916958034306e-06,1.0205559635276097e-05,-5.52598713669751e-06,1.6652304940922688e-06,2.3638799308424964e-06,-2.4227916958034306e-06,8.821194637946109e-09,9.08044125586432e-09,2.492585041918964e-09,-1.0925801344307874e-05,-1.1993448842585066e-05,1.0205559635276097e-05,9.08044125586432e-09,4.206194030749025e-08,-9.905787446669033e-09,5.289210074062849e-06,6.167809489379078e-06,-5.52598713669751e-06,2.492585041918964e-09,-9.905787446669033e-09,5.458816816452728e-09
ihawk1,20260808_141232,50.0,3,2,A/A/A,0,0.04372283806644872,0.0003920391372951077,-38.74716481072465,20.779769960237015,605.3044861940232,1.9927421005478534,-0.649157486385594,0.4033071920783538,0.011719933075119888,0.02248087903643672,0.007179909125403653,0.0001437981574620686,5.286683604063671e-05,0.00017264252665395849,0.0001373568312852891,0.0001106654881306354,-8.13380045672755e-05,1.5482816017479122e-06,2.380330403818572e-07,9.89357180795355e-07,0.0001106654881306354,0.0005053899222509,-0.00010307096954475522,2.406142562205593e-06,-8.040255398025777e-07,3.869525654313555e-06,-8.13380045672755e-05,-0.00010307096954475522,5.155109504905465e-05,-1.0213417708292361e-06,-5.114594913100589e-08,-8.629574264752978e-07,1.5482816017479122e-06,2.406142562205593e-06,-1.0213417708292361e-06,2.0677910089485877e-08,-8.908099907508469e-11,1.970520269162783e-08,2.380330403818572e-07,-8.040255398025777e-07,-5.114594913100589e-08,-8.908099907508469e-11,2.7949023529475645e-09,-5.636078401944229e-09,9.89357180795355e-07,3.869525654313555e-06,-8.629574264752978e-07,1.970520269162783e-08,-5.636078401944229e-09,2.980544200946277e-08
ihawk1,20260808_145501,0.0,3,2,A/A/A,0,0.13257949979557737,0.0005116411058604634,-37.64572060491716,66.18709726149628,626.1436664594166,1.9948735149308505,-0.6447018081398462,0.4009991169856959,0.03744067387558544,0.044107396275892115,0.03769174257611877,0.0001724684067942677,0.00020068645028735693,0.0001872109992642491,0.001401804060257946,0.0014171637357689628,-0.0013117342349820021,2.1301492230060826e-06,-6.520628535539489e-06,-2.864603566833127e-06,0.0014171637357689628,0.0019454624062385814,-0.0016408694684097009,5.8403232870946645e-06,-4.3340136863945575e-06,9.73101951213501e-07,-0.0013117342349820021,-0.0016408694684097009,0.0014206674584244046,-4.2564309701276774e-06,4.715556730046275e-06,3.0551575716733e-07,2.1301492230060826e-06,5.8403232870946645e-06,-4.2564309701276774e-06,2.974535134215301e-08,6.326922912806227e-09,2.3465888988457294e-08,-6.520628535539489e-06,-4.3340136863945575e-06,4.715556730046275e-06,6.326922912806227e-09,4.027505132893978e-08,3.03631095633283e-08,-2.864603566833127e-06,9.73101951213501e-07,3.0551575716733e-07,2.3465888988457294e-08,3.03631095633283e-08,3.5047958245518684e-08
ihawk1,20260808_145501,5.0,3,2,A/A/A,0,0.07584172720852946,0.0006299138025528328,-37.388008069148846,61.490959001760736,623.3029409324469,1.9943738285619241,-0.6407079157680889,0.3996187492060042,0.01066070270168145,0.027876772402312584,0.02596977523014245,0.0001230912802509659,0.00026247747692420624,0.00017371590833808328,0.00011365058209363818,-0.00010174033832618345,4.82378839474989e-05,-1.3054147259987806e-06,2.267082250362114e-06,-1.8410207956945373e-06,-0.00010174033832618345,0.0007771144395703365,-0.0007129863100431029,1.4970007083724119e-06,-6.0592882441475894e-06,2.1413109379250607e-06,4.82378839474989e-05,-0.0007129863100431029,0.0006744292255041203,-8.746899975588343e-07,4.896680049695058e-06,-1.2629566654496352e-06,-1.3054147259987806e-06,1.4970007083724119e-06,-8.746899975588343e-07,1.5151463273821833e-08,-2.796915480312096e-08,2.138245060116074e-08,2.267082250362114e-06,-6.0592882441475894e-06,4.896680049695058e-06,-2.796915480312096e-08,6.889442589249722e-08,-3.9621571024840705e-08,-1.8410207956945373e-06,2.1413109379250607e-06,-1.2629566654496352e-06,2.138245060116074e-08,-3.9621571024840705e-08,3.017721680972536e-08
ihawk1,20260808_145501,10.0,3,2,A/A/A,0,0.10841476933269457,0.0003373600176723337,-38.283937824390016,58.22963346813409,619.6355211457551,1.9899709228059705,-0.651544024955058,0.4045781099927791,0.025249220067045268,0.04559987408285954,0.02948868015963465,0.0001084700442180041,0.00011946734269086924,6.918037918981288e-05,0.0006375231139940814,0.001134985050710932,-0.0006962113596909063,2.5123708306080995e-06,2.915944278808802e-06,7.560212347940925e-07,0.001134985050710932,0.002079348516372645,-0.001159355525073839,4.8037324000690764e-06,5.425640939276837e-06,1.8238838724037768e-06,-0.0006962113596909063,-0.001159355525073839,0.0008695822575572301,-2.2922106356163647e-06,-2.8646719185358647e-06,-1.7367364169633678e-07,2.5123708306080995e-06,4.8037324000690764e-06,-2.2922106356163647e-06,1.1765750492655767e-08,1.2811956990100486e-08,5.672563572325044e-09,2.915944278808802e-06,5.425640939276837e-06,-2.8646719185358647e-06,1.2811956990100486e-08,1.4272445969617587e-08,5.365236340105595e-09,7.560212347940925e-07,1.8238838724037768e-06,-1.7367364169633678e-07,5.672563572325044e-09,5.365236340105595e-09,4.785924864846294e-09
ihawk1,20260808_145501,15.0,3,2,A/A/A,0,0.17265764937713834,0.00031331067836638804,-38.48837973517803,53.39295314568419,619.4858198461804,1.994914767784139,-0.6488986688186108,0.40198392354730544,0.03804422319033868,0.06744586214876926,0.052868332443106826,0.00011230866363013566,0.00012725372210639732,7.908388523902792e-05,0.0014473629181563034,0.0025652237507413594,-0.0020093836417883924,4.254234697064078e-06,-4.393030446976899e-06,2.1958791516845985e-07,0.0025652237507413594,0.004548944320990785,-0.0035649891397265088,7.556412205560227e-06,-7.701612931930374e-06,5.135841730904936e-07,-0.0020093836417883924,-0.0035649891397265088,0.002795060575314862,-5.930461430138792e-06,5.974376498025078e-06,-4.884752371261809e-07,4.254234697064078e-06,7.556412205560227e-06,-5.930461430138792e-06,1.2613235926386958e-08,-1.2354731322784732e-08,1.4679908380261213e-09,-4.393030446976899e-06,-7.701612931930374e-06,5.974376498025078e-06,-1.2354731322784732e-08,1.6193509789932195e-08,3.5514056198004722e-09,2.1958791516845985e-07,5.135841730904936e-07,-4.884752371261809e-07,1.4679908380261213e-09,3.5514056198004722e-09,6.254260904499738e-09
ihawk1,20260808_145501,20.0,3,2,A/A/A,0,0.15021616489610037,0.0004044379251546077,-37.52914766275532,48.89322726910095,617.3697328436642,1.9950022218031591,-0.6500478790598864,0.40224124264357813,0.033067528002440054,0.05620900728547049,0.03979397483222999,8.994284938323236e-05,0.00010304190281869413,0.00019879756534618072,0.0010934614081921572,0.001833121012150298,-0.001263658489926119,2.9738905145166347e-06,-2.9661173947423863e-06,1.422825612754338e-06,0.001833121012150298,0.0031594525000180748,-0.00222158649721649,4.997359022249208e-06,-4.501303442355257e-06,4.188680582727142e-06,-0.001263658489926119,-0.00222158649721649,0.0015835604329481538,-3.45088918675007e-06,2.8648755670675626e-06,-3.7986666201566196e-06,2.9738905145166347e-06,4.997359022249208e-06,-3.45088918675007e-06,8.089716155174822e-09,-8.002481450534686e-09,4.116429789144184e-09,-2.9661173947423863e-06,-4.501303442355257e-06,2.8648755670675626e-06,-8.002481450534686e-09,1.0617633736497206e-08,5.983002451826299e-09,1.422825612754338e-06,4.188680582727142e-06,-3.7986666201566196e-06,4.116429789144184e-09,5.983002451826299e-09,3.9520471987568995e-08
ihawk1,20260808_145501,25.0,3,2,A/A/A,0,1.2889540841006668,0.0017486395247416507,-35.655783631302626,44.09977841512579,614.5688011331627,1.9944533377411415,-0.642588712736837,0.4018195820078391,0.2910618011078473,0.5379492896276471,0.4007035563898463,0.0008978400078080423,0.00026246593393700393,0.00032056298408088453,0.08471697206414405,0.15654401591659403,-0.11659982885868751,0.00026045923172144525,-7.636426042355765e-05,9.274775742869199e-05,0.15654401591659403,0.28938943821089014,-0.2155576765464439,0.0004804879500119356,-0.0001411894477834163,0.00017176646565292614,-0.11659982885868751,-0.2155576765464439,0.1605633401034707,-0.0003578211995156085,0.00010516958006036862,-0.00012796874681515174,0.00026045923172144525,0.0004804879500119356,-0.0003578211995156085,8.061166796207455e-07,-2.3424552114644146e-07,2.8259531067904163e-07,-7.636426042355765e-05,-0.0001411894477834163,0.00010516958006036862,-2.3424552114644146e-07,6.888836647742371e-08,-8.385827957582956e-08,9.274775742869199e-05,0.00017176646565292614,-0.00012796874681515174,2.8259531067904163e-07,-8.385827957582956e-08,1.0276062676284142e-07
ihawk1,20260808_145501,30.0,3,2,A/A/A,0,0.25891996185294386,0.0005606618042288604,-38.24367454404876,40.18128470954144,612.4269175867548,1.993896099917667,-0.6507882917943234,0.410036954906413,0.07110187426650201,0.08644192432611547,0.07817722343582946,0.00019654218833995153,0.00022259183638394283,8.750377104304863e-05,0.00505547652420946,0.006143788298166244,-0.005538717918544208,1.3201423664170504e-05,-7.236158937278598e-06,6.078168364780362e-06,0.006143788298166244,0.007472206281201874,-0.006746976772350712,1.6198881249494378e-05,-9.271543673857304e-06,7.341555098071018e-06,-0.005538717918544208,-0.006746976772350712,0.006111678264135603,-1.4888628755506612e-05,9.233912732421315e-06,-6.5358858252524185e-06,1.3201423664170504e-05,1.6198881249494378e-05,-1.4888628755506612e-05,3.8628831797456986e-08,-3.165770049176786e-08,1.4667389816044884e-08,-7.236158937278598e-06,-9.271543673857304e-06,9.233912732421315e-06,-3.165770049176786e-08,4.954712562477597e-08,-5.000844813622952e-09,6.078168364780362e-06,7.341555098071018e-06,-6.5358858252524185e-06,1.4667389816044884e-08,-5.000844813622952e-09,7.656909946754275e-09
ihawk1,20260808_145501,35.0,3,2,A/A/A,0,0.1934412042425554,0.00038929613514118234,-37.2931735633107,36.20496622941599,608.0355959301631,1.985115762822519,-0.63160532123221,0.40261989687736144,0.04816159413874727,0.08338237197470989,0.050269423446876356,0.00016121199922657358,0.0001532824866973335,2.8294800207422132e-05,0.002319539149985416,0.0037296674130490298,-0.0023323701496429866,5.828834702032492e-06,-5.64230070691266e-06,-1.042736559925501e-06,0.0037296674130490298,0.006952619956128886,-0.0041670311944699955,6.080301441293488e-06,-6.0169064767969844e-06,-2.2397611017036806e-06,-0.0023323701496429866,-0.0041670311944699955,0.0025270149336813624,-4.425354295479441e-06,4.34094663471068e-06,1.2940842956596457e-06,5.828834702032492e-06,6.080301441293488e-06,-4.425354295479441e-06,2.598930869462876e-08,-2.4705637746413873e-08,-6.803027456669326e-10,-5.64230070691266e-06,-6.0169064767969844e-06,4.34094663471068e-06,-2.4705637746413873e-08,2.349552072811822e-08,7.358396785399331e-10,-1.042736559925501e-06,-2.2397611017036806e-06,1.2940842956596457e-06,-6.803027456669326e-10,7.358396785399331e-10,8.005957187779354e-10
ihawk1,20260808_145501,40.0,3,2,A/A/A,0,2.8033336691327704,0.0034124364420214993,-36.600704319869934,31.822668020743414,605.144621766751,1.9907712483543867,-0.6517607164959887,0.4107343588488809,0.6603906640498902,1.22595424510183,0.8066615327832731,0.0007357753036161907,0.0018233660243960428,0.0001264928019285271,0.4361158291642549,0.8095997701643959,-0.5326481477831024,0.00048515702782197606,-0.0012040808544382022,8.197574002387633e-05,0.8095997701643959,1.5029638110831975,-0.9888730367629985,0.0009008737739140373,-0.0022353388411440267,0.0001523190529662003,-0.5326481477831024,-0.9888730367629985,0.6507028284722596,-0.0005930510681540207,0.001470812172867369,-0.00010042388298451143,0.00048515702782197606,0.0009008737739140373,-0.0005930510681540207,5.413652974114976e-07,-1.340175380586742e-06,9.218264412209035e-08,-0.0012040808544382022,-0.0022353388411440267,0.001470812172867369,-1.340175380586742e-06,3.324663658921831e-06,-2.267447370495941e-07,8.197574002387633e-05,0.0001523190529662003,-0.00010042388298451143,9.218264412209035e-08,-2.267447370495941e-07,1.600042893972959e-08
ihawk1,20260808_145501,45.0,3,2,A/A/A,0,0.18447793528053247,0.0002932852621016233,-38.490659165168346,27.233225420292637,603.4526928631007,1.9902464286856716,-0.644071537672965,0.4063091270687312,0.03838306709272743,0.07301643262105362,0.06152918330917135,9.440332006441396e-05,0.00010236261212510736,7.693560393856129e-05,0.0014732598394448153,0.0025354810087522463,-0.002349617668585826,7.299107294323434e-07,-3.1913523661250825e-06,2.6131210966394547e-06,0.0025354810087522463,0.005331399432704864,-0.004236901166096965,4.132865802114539e-06,-7.349838487304534e-06,5.612031830633187e-06,-0.002349617668585826,-0.004236901166096965,0.0037858403986936098,-1.7383629507964973e-06,5.4605194225632845e-06,-4.390073082632978e-06,7.299107294323434e-07,4.132865802114539e-06,-1.7383629507964973e-06,8.911986839184184e-09,-7.102211281748175e-09,4.608299612916287e-09,-3.1913523661250825e-06,-7.349838487304534e-06,5.4605194225632845e-06,-7.102211281748175e-09,1.0478104361075178e-08,-7.800177632935854e-09,2.6131210966394547e-06,5.612031830633187e-06,-4.390073082632978e-06,4.608299612916287e-09,-7.800177632935854e-09,5.919087153391168e-09
ihawk1,20260808_145501,50.0,3,2,A/A/A,0,2.868099856701605,0.007020062153612285,-36.97174640007811,23.76729090699765,600.2264215869945,1.9861142889286088,-0.6472522829128811,0.4078902073572053,0.8944155238202032,1.0089294800162314,0.8380051157946244,0.0022947970223267263,0.0009698709163114392,0.0028708449270496606,0.7999791292505684,0.9011170441618938,-0.74951786070198,0.001999825726408223,0.0006965369312293598,0.00255718963651763,0.9011170441618938,1.0179386956458232,-0.8440822915286376,0.0022804597620902037,0.0007534808744390518,0.0028944701023643094,-0.74951786070198,-0.8440822915286376,0.7022525740979619,-0.0018718196094434155,-0.000654682863747362,-0.0023949507155022745,0.001999825726408223,0.0022804597620902037,-0.0018718196094434155,5.266093373679609e-06,1.4426217971464437e-06,6.526803751081862e-06,0.0006965369312293598,0.0007534808744390518,-0.000654682863747362,1.4426217971464437e-06,9.406495943067907e-07,2.0763238283685067e-06,0.00255718963651763,0.0028944701023643094,-0.0023949507155022745,6.526803751081862e-06,2.0763238283685067e-06,8.24175059516677e-06
