run_id,capture_time_host,height_step_index,height_gt_mm,placement_index,board_center_gt_x_mm,board_center_gt_y_mm,board_rotation_gt_deg,marker_local_x_mm,marker_local_y_mm,marker_gt_x_mm,marker_gt_y_mm,frame_index,camera_id,camera_role,color_stamp_sec,other_camera_color_stamp_sec,pair_delta_ms,pair_sync_valid,marker_id,board_position,board_gt_z_mm,detection_valid,center_u_raw_px,center_v_raw_px,center_u_undist_px,center_v_undist_px,corner0_u_raw_px,corner0_v_raw_px,corner1_u_raw_px,corner1_v_raw_px,corner2_u_raw_px,corner2_v_raw_px,corner3_u_raw_px,corner3_v_raw_px,corner0_u_undist_px,corner0_v_undist_px,corner1_u_undist_px,corner1_v_undist_px,corner2_u_undist_px,corner2_v_undist_px,corner3_u_undist_px,corner3_v_undist_px,pnp_valid,pnp_method,pnp_tx_camera_mm,pnp_ty_camera_mm,pnp_tz_camera_mm,pnp_rvec_x,pnp_rvec_y,pnp_rvec_z,pnp_reprojection_rmse_px,depth_available,depth_stamp_sec,color_depth_delta_ms,depth_encoding,depth_center_roi_raw_median,depth_center_roi_valid_pixels,depth_center_roi_status,color_image_relpath,depth_image_relpath
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,-80.000000,123.500000,-80.000000,123.500000,1,ihawk1,primary,1786173053.185967922,1786173053.202085018,16.117096,1,0,TL,50.000000,1,221.167126,201.942928,221.167126,201.942928,200.882629,199.246170,227.623611,192.454666,242.739227,203.704010,213.423035,212.366867,200.882629,199.246170,227.623611,192.454666,242.739227,203.704010,213.423035,212.366867,1,IPPE_SQUARE,-165.827791,-1.377276,660.736603,1.988218280,-0.660357330,0.478374442,0.503174,1,1786173053.185967922,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,80.000000,123.500000,80.000000,123.500000,1,ihawk1,primary,1786173053.185967922,1786173053.202085018,16.117096,1,1,TR,50.000000,1,294.726257,180.290176,294.726257,180.290176,275.824860,178.466537,298.363647,172.312134,313.716522,181.382034,291.000000,189.000000,275.824860,178.466537,298.363647,172.312134,313.716522,181.382034,291.000000,189.000000,1,IPPE_SQUARE,-50.220804,-41.131107,737.037531,1.997491754,-0.663749398,0.418280657,0.213574,1,1786173053.185967922,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,-80.000000,-123.500000,-80.000000,-123.500000,1,ihawk1,primary,1786173053.185967922,1786173053.202085018,16.117096,1,2,BL,50.000000,1,301.272461,275.225067,301.272461,275.225067,273.000519,271.797302,306.270111,258.026123,330.023926,277.599091,295.795288,293.477753,273.000519,271.797302,306.270111,258.026123,330.023926,277.599091,295.795288,293.477753,1,IPPE_SQUARE,-25.415251,88.051786,490.786437,1.969450694,-0.649777095,0.424609848,0.047005,1,1786173053.185967922,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,80.000000,-123.500000,80.000000,-123.500000,1,ihawk1,primary,1786173053.185967922,1786173053.202085018,16.117096,1,3,BR,50.000000,1,384.964264,237.999718,384.964264,237.999718,359.646179,235.692215,384.621155,224.291061,409.966034,239.661789,385.623688,252.353806,359.646179,235.692215,384.621155,224.291061,409.966034,239.661789,385.623688,252.353806,1,IPPE_SQUARE,88.852805,49.647864,568.927533,1.997014153,-0.683395408,0.422429584,0.223381,1,1786173053.185967922,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,ihawk1,primary,1786173053.185967922,1786173053.202085018,16.117096,1,4,C,50.000000,1,297.603531,219.336163,297.603531,219.336163,275.030975,217.002716,302.358063,208.270874,320.248749,220.679474,292.776337,231.391586,275.030975,217.002716,302.358063,208.270874,320.248749,220.679474,292.776337,231.391586,1,IPPE_SQUARE,-37.502550,25.247271,615.119346,1.978793574,-0.644247432,0.391311673,0.274466,1,1786173053.185967922,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,-80.000000,123.500000,-80.000000,123.500000,1,ihawk2,secondary,1786173053.202085018,1786173053.185967922,16.117096,1,0,TL,50.000000,1,186.477913,319.388741,186.477913,319.388741,155.502899,335.340820,170.658600,303.361694,215.155792,303.331329,204.594360,335.521118,155.502899,335.340820,170.658600,303.361694,215.155792,303.331329,204.594360,335.521118,1,IPPE_SQUARE,-145.425620,125.440035,424.760957,1.527473854,-1.546427372,1.011238042,0.143055,1,1786173053.169086933,32.998085,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,80.000000,123.500000,80.000000,123.500000,1,ihawk2,secondary,1786173053.202085018,1786173053.185967922,16.117096,1,1,TR,50.000000,1,214.589207,246.507420,214.589207,246.507420,191.912079,256.408295,201.307449,236.582214,235.672821,236.322922,229.464478,256.716248,191.912079,256.408295,201.307449,236.582214,235.672821,236.322922,229.464478,256.716248,1,IPPE_SQUARE,-148.714759,60.462805,548.567698,1.552289342,-1.571621245,0.964271372,0.168664,1,1786173053.169086933,32.998085,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,-80.000000,-123.500000,-80.000000,-123.500000,1,ihawk2,secondary,1786173053.202085018,1786173053.185967922,16.117096,1,2,BL,50.000000,1,397.992584,316.579697,397.992584,316.579697,378.462067,333.181213,371.710266,301.416809,415.197235,300.288269,426.600769,331.432495,378.462067,333.181213,371.710266,301.416809,415.197235,300.288269,426.600769,331.432495,1,IPPE_SQUARE,83.985454,123.149236,427.318864,1.496303488,-1.547953838,0.960983427,0.120215,1,1786173053.169086933,32.998085,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,80.000000,-123.500000,80.000000,-123.500000,1,ihawk2,secondary,1786173053.202085018,1786173053.185967922,16.117096,1,3,BR,50.000000,1,378.217804,245.013256,378.217804,245.013256,362.544952,255.481644,358.603302,235.322601,392.391632,234.805481,399.331329,254.443298,362.544952,255.481644,358.603302,235.322601,392.391632,234.805481,399.331329,254.443298,1,IPPE_SQUARE,81.035693,58.927289,553.710203,1.536212685,-1.583523986,0.943393534,0.118137,1,1786173053.169086933,32.998085,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p050p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:10:53.303,1,50.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,ihawk2,secondary,1786173053.202085018,1786173053.185967922,16.117096,1,4,C,50.000000,1,295.135498,277.883278,295.135498,277.883278,273.397369,290.561127,276.662109,265.620087,315.042450,265.326843,315.440063,290.025055,273.397369,290.561127,276.662109,265.620087,315.042450,265.326843,315.440063,290.025055,1,IPPE_SQUARE,-32.013995,92.749257,488.198778,1.531584814,-1.562421434,0.969922710,0.037368,1,1786173053.169086933,32.998085,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p050p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p050p000mm/frame_0001_depth.png
