frame_index,timestamp,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_raw_px,v_raw_px,u_undist_px,v_undist_px
12,2026-08-07T21:26:55.886,37,1,6,25.0,150.0,299.1462707519531,299.0251770019531,299.1462707519531,299.0251770019531
12,2026-08-07T21:26:55.886,38,2,6,50.0,150.0,315.1074523925781,291.545166015625,315.1074523925781,291.545166015625
12,2026-08-07T21:26:55.886,39,3,6,75.0,150.0,329.9830627441406,284.43011474609375,329.9830627441406,284.43011474609375
12,2026-08-07T21:26:55.886,40,4,6,100.0,150.0,344.2734375,277.3057861328125,344.2734375,277.3057861328125
12,2026-08-07T21:26:55.886,41,5,6,125.0,150.0,357.9190979003906,270.31103515625,357.9190979003906,270.31103515625
12,2026-08-07T21:26:55.886,42,0,7,0.0,175.0,293.2595520019531,318.23089599609375,293.2595520019531,318.23089599609375
12,2026-08-07T21:26:55.886,43,1,7,25.0,175.0,310.15557861328125,310.0440673828125,310.15557861328125,310.0440673828125
12,2026-08-07T21:26:55.886,44,2,7,50.0,175.0,326.2843933105469,302.175048828125,326.2843933105469,302.175048828125
12,2026-08-07T21:26:55.886,45,3,7,75.0,175.0,341.5225830078125,294.63623046875,341.5225830078125,294.63623046875
12,2026-08-07T21:26:55.886,46,4,7,100.0,175.0,355.95098876953125,286.9344177246094,355.95098876953125,286.9344177246094
12,2026-08-07T21:26:55.886,47,5,7,125.0,175.0,369.8992919921875,279.6317138671875,369.8992919921875,279.6317138671875
13,2026-08-07T21:26:55.910,0,0,0,0.0,0.0,231.8074188232422,249.43093872070312,231.8074188232422,249.43093872070312
13,2026-08-07T21:26:55.910,1,1,0,25.0,0.0,246.73194885253906,244.0755615234375,246.73194885253906,244.0755615234375
13,2026-08-07T21:26:55.910,2,2,0,50.0,0.0,260.8395080566406,238.81906127929688,260.8395080566406,238.81906127929688
13,2026-08-07T21:26:55.910,3,3,0,75.0,0.0,274.7447509765625,234.46798706054688,274.7447509765625,234.46798706054688
13,2026-08-07T21:26:55.910,4,4,0,100.0,0.0,287.46514892578125,229.3466796875,287.46514892578125,229.3466796875
13,2026-08-07T21:26:55.910,5,5,0,125.0,0.0,300.54913330078125,225.06214904785156,300.54913330078125,225.06214904785156
13,2026-08-07T21:26:55.910,6,0,1,0.0,25.0,239.16091918945312,257.6462707519531,239.16091918945312,257.6462707519531
13,2026-08-07T21:26:55.910,7,1,1,25.0,25.0,254.33062744140625,251.92877197265625,254.33062744140625,251.92877197265625
13,2026-08-07T21:26:55.910,8,2,1,50.0,25.0,268.94915771484375,246.5231475830078,268.94915771484375,246.5231475830078
13,2026-08-07T21:26:55.910,9,3,1,75.0,25.0,282.77508544921875,241.5684356689453,282.77508544921875,241.5684356689453
13,2026-08-07T21:26:55.910,10,4,1,100.0,25.0,295.95196533203125,236.67388916015625,295.95196533203125,236.67388916015625
13,2026-08-07T21:26:55.910,11,5,1,125.0,25.0,309.1767883300781,231.70262145996094,309.1767883300781,231.70262145996094
13,2026-08-07T21:26:55.910,12,0,2,0.0,50.0,246.85794067382812,266.35992431640625,246.85794067382812,266.35992431640625
13,2026-08-07T21:26:55.910,13,1,2,25.0,50.0,262.1908874511719,260.28851318359375,262.1908874511719,260.28851318359375
13,2026-08-07T21:26:55.910,14,2,2,50.0,50.0,276.9169921875,254.5057373046875,276.9169921875,254.5057373046875
13,2026-08-07T21:26:55.910,15,3,2,75.0,50.0,291.0152282714844,249.05508422851562,291.0152282714844,249.05508422851562
13,2026-08-07T21:26:55.910,16,4,2,100.0,50.0,304.6195983886719,243.9740753173828,304.6195983886719,243.9740753173828
13,2026-08-07T21:26:55.910,17,5,2,125.0,50.0,317.6107177734375,238.67254638671875,317.6107177734375,238.67254638671875
13,2026-08-07T21:26:55.910,18,0,3,0.0,75.0,254.8661651611328,275.4431457519531,254.8661651611328,275.4431457519531
13,2026-08-07T21:26:55.910,19,1,3,25.0,75.0,270.4696350097656,268.8866271972656,270.4696350097656,268.8866271972656
13,2026-08-07T21:26:55.910,20,2,3,50.0,75.0,285.5705261230469,262.8274841308594,285.5705261230469,262.8274841308594
13,2026-08-07T21:26:55.910,21,3,3,75.0,75.0,299.9212951660156,257.1216125488281,299.9212951660156,257.1216125488281
13,2026-08-07T21:26:55.910,22,4,3,100.0,75.0,313.615234375,251.58448791503906,313.615234375,251.58448791503906
13,2026-08-07T21:26:55.910,23,5,3,125.0,75.0,327.010986328125,245.8559112548828,327.010986328125,245.8559112548828
13,2026-08-07T21:26:55.910,24,0,4,0.0,100.0,263.5834655761719,285.3907775878906,263.5834655761719,285.3907775878906
13,2026-08-07T21:26:55.910,25,1,4,25.0,100.0,279.46148681640625,278.3506164550781,279.46148681640625,278.3506164550781
13,2026-08-07T21:26:55.910,26,2,4,50.0,100.0,294.8135986328125,271.904541015625,294.8135986328125,271.904541015625
13,2026-08-07T21:26:55.910,27,3,4,75.0,100.0,309.4532470703125,265.7766418457031,309.4532470703125,265.7766418457031
13,2026-08-07T21:26:55.910,28,4,4,100.0,100.0,323.2489929199219,259.70928955078125,323.2489929199219,259.70928955078125
13,2026-08-07T21:26:55.910,29,5,4,125.0,100.0,336.5736389160156,253.45169067382812,336.5736389160156,253.45169067382812
13,2026-08-07T21:26:55.910,30,0,5,0.0,125.0,272.88818359375,295.77593994140625,272.88818359375,295.77593994140625
13,2026-08-07T21:26:55.910,31,1,5,25.0,125.0,289.00238037109375,288.48553466796875,289.00238037109375,288.48553466796875
13,2026-08-07T21:26:55.910,32,2,5,50.0,125.0,304.7431945800781,281.63372802734375,304.7431945800781,281.63372802734375
13,2026-08-07T21:26:55.910,33,3,5,75.0,125.0,319.41412353515625,274.8807373046875,319.41412353515625,274.8807373046875
13,2026-08-07T21:26:55.910,34,4,5,100.0,125.0,333.3896484375,268.28369140625,333.3896484375,268.28369140625
13,2026-08-07T21:26:55.910,35,5,5,125.0,125.0,347.2030944824219,261.68701171875,347.2030944824219,261.68701171875
13,2026-08-07T21:26:55.910,36,0,6,0.0,150.0,282.6422424316406,306.5892333984375,282.6422424316406,306.5892333984375
13,2026-08-07T21:26:55.910,37,1,6,25.0,150.0,299.1462707519531,299.0251770019531,299.1462707519531,299.0251770019531
13,2026-08-07T21:26:55.910,38,2,6,50.0,150.0,315.1074523925781,291.545166015625,315.1074523925781,291.545166015625
13,2026-08-07T21:26:55.910,39,3,6,75.0,150.0,329.9830627441406,284.43011474609375,329.9830627441406,284.43011474609375
13,2026-08-07T21:26:55.910,40,4,6,100.0,150.0,344.2734375,277.3057861328125,344.2734375,277.3057861328125
13,2026-08-07T21:26:55.910,41,5,6,125.0,150.0,357.9190979003906,270.31103515625,357.9190979003906,270.31103515625
13,2026-08-07T21:26:55.910,42,0,7,0.0,175.0,293.2595520019531,318.23089599609375,293.2595520019531,318.23089599609375
13,2026-08-07T21:26:55.910,43,1,7,25.0,175.0,310.15557861328125,310.0440673828125,310.15557861328125,310.0440673828125
13,2026-08-07T21:26:55.910,44,2,7,50.0,175.0,326.2843933105469,302.175048828125,326.2843933105469,302.175048828125
13,2026-08-07T21:26:55.910,45,3,7,75.0,175.0,341.5225830078125,294.63623046875,341.5225830078125,294.63623046875
13,2026-08-07T21:26:55.910,46,4,7,100.0,175.0,355.95098876953125,286.9344177246094,355.95098876953125,286.9344177246094
13,2026-08-07T21:26:55.910,47,5,7,125.0,175.0,369.8992919921875,279.6317138671875,369.8992919921875,279.6317138671875
14,2026-08-07T21:26:55.940,0,0,0,0.0,0.0,231.8141326904297,249.42056274414062,231.8141326904297,249.42056274414062
14,2026-08-07T21:26:55.940,1,1,0,25.0,0.0,246.70571899414062,244.06698608398438,246.70571899414062,244.06698608398438
14,2026-08-07T21:26:55.940,2,2,0,50.0,0.0,260.8279113769531,238.83157348632812,260.8279113769531,238.83157348632812
14,2026-08-07T21:26:55.940,3,3,0,75.0,0.0,274.7420349121094,234.47117614746094,274.7420349121094,234.47117614746094
14,2026-08-07T21:26:55.940,4,4,0,100.0,0.0,287.49432373046875,229.34347534179688,287.49432373046875,229.34347534179688
14,2026-08-07T21:26:55.940,5,5,0,125.0,0.0,300.5348205566406,225.0696258544922,300.5348205566406,225.0696258544922
14,2026-08-07T21:26:55.940,6,0,1,0.0,25.0,239.14199829101562,257.65386962890625,239.14199829101562,257.65386962890625
14,2026-08-07T21:26:55.940,7,1,1,25.0,25.0,254.33412170410156,251.92727661132812,254.33412170410156,251.92727661132812
14,2026-08-07T21:26:55.940,8,2,1,50.0,25.0,268.94940185546875,246.5280303955078,268.94940185546875,246.5280303955078
14,2026-08-07T21:26:55.940,9,3,1,75.0,25.0,282.7832336425781,241.5623016357422,282.7832336425781,241.5623016357422
14,2026-08-07T21:26:55.940,10,4,1,100.0,25.0,295.9696350097656,236.67213439941406,295.9696350097656,236.67213439941406
14,2026-08-07T21:26:55.940,11,5,1,125.0,25.0,309.1944580078125,231.7008056640625,309.1944580078125,231.7008056640625
14,2026-08-07T21:26:55.940,12,0,2,0.0,50.0,246.85714721679688,266.3641052246094,246.85714721679688,266.3641052246094
14,2026-08-07T21:26:55.940,13,1,2,25.0,50.0,262.1655578613281,260.27874755859375,262.1655578613281,260.27874755859375
14,2026-08-07T21:26:55.940,14,2,2,50.0,50.0,276.90643310546875,254.50242614746094,276.90643310546875,254.50242614746094
14,2026-08-07T21:26:55.940,15,3,2,75.0,50.0,291.02099609375,249.05490112304688,291.02099609375,249.05490112304688
14,2026-08-07T21:26:55.940,16,4,2,100.0,50.0,304.6125793457031,243.97596740722656,304.6125793457031,243.97596740722656
14,2026-08-07T21:26:55.940,17,5,2,125.0,50.0,317.6033935546875,238.6681671142578,317.6033935546875,238.6681671142578
14,2026-08-07T21:26:55.940,18,0,3,0.0,75.0,254.8946533203125,275.4424743652344,254.8946533203125,275.4424743652344
14,2026-08-07T21:26:55.940,19,1,3,25.0,75.0,270.4786071777344,268.8846740722656,270.4786071777344,268.8846740722656
14,2026-08-07T21:26:55.940,20,2,3,50.0,75.0,285.5691833496094,262.8101501464844,285.5691833496094,262.8101501464844
14,2026-08-07T21:26:55.940,21,3,3,75.0,75.0,299.9027404785156,257.130859375,299.9027404785156,257.130859375
14,2026-08-07T21:26:55.940,22,4,3,100.0,75.0,313.6062316894531,251.57818603515625,313.6062316894531,251.57818603515625
14,2026-08-07T21:26:55.940,23,5,3,125.0,75.0,327.062744140625,245.85894775390625,327.062744140625,245.85894775390625
14,2026-08-07T21:26:55.940,24,0,4,0.0,100.0,263.5997619628906,285.3956298828125,263.5997619628906,285.3956298828125
14,2026-08-07T21:26:55.940,25,1,4,25.0,100.0,279.5235900878906,278.3940124511719,279.5235900878906,278.3940124511719
14,2026-08-07T21:26:55.940,26,2,4,50.0,100.0,294.81243896484375,271.8866271972656,294.81243896484375,271.8866271972656
14,2026-08-07T21:26:55.940,27,3,4,75.0,100.0,309.4477233886719,265.77642822265625,309.4477233886719,265.77642822265625
14,2026-08-07T21:26:55.940,28,4,4,100.0,100.0,323.24688720703125,259.69683837890625,323.24688720703125,259.69683837890625
14,2026-08-07T21:26:55.940,29,5,4,125.0,100.0,336.561767578125,253.4627227783203,336.561767578125,253.4627227783203
14,2026-08-07T21:26:55.940,30,0,5,0.0,125.0,272.9085693359375,295.76580810546875,272.9085693359375,295.76580810546875
14,2026-08-07T21:26:55.940,31,1,5,25.0,125.0,289.01226806640625,288.47808837890625,289.01226806640625,288.47808837890625
14,2026-08-07T21:26:55.940,32,2,5,50.0,125.0,304.7628479003906,281.645263671875,304.7628479003906,281.645263671875
14,2026-08-07T21:26:55.940,33,3,5,75.0,125.0,319.4056701660156,274.86724853515625,319.4056701660156,274.86724853515625
14,2026-08-07T21:26:55.940,34,4,5,100.0,125.0,333.42633056640625,268.2894287109375,333.42633056640625,268.2894287109375
14,2026-08-07T21:26:55.940,35,5,5,125.0,125.0,347.1794128417969,261.6789245605469,347.1794128417969,261.6789245605469
14,2026-08-07T21:26:55.940,36,0,6,0.0,150.0,282.64215087890625,306.57977294921875,282.64215087890625,306.57977294921875
14,2026-08-07T21:26:55.940,37,1,6,25.0,150.0,299.1627502441406,299.00799560546875,299.1627502441406,299.00799560546875
14,2026-08-07T21:26:55.940,38,2,6,50.0,150.0,315.0971984863281,291.54168701171875,315.0971984863281,291.54168701171875
14,2026-08-07T21:26:55.940,39,3,6,75.0,150.0,330.0063781738281,284.4522399902344,330.0063781738281,284.4522399902344
14,2026-08-07T21:26:55.940,40,4,6,100.0,150.0,344.2774353027344,277.30859375,344.2774353027344,277.30859375
14,2026-08-07T21:26:55.940,41,5,6,125.0,150.0,357.9203186035156,270.3145751953125,357.9203186035156,270.3145751953125
14,2026-08-07T21:26:55.940,42,0,7,0.0,175.0,293.20550537109375,318.2276306152344,293.20550537109375,318.2276306152344
14,2026-08-07T21:26:55.940,43,1,7,25.0,175.0,310.1460266113281,310.0488586425781,310.1460266113281,310.0488586425781
14,2026-08-07T21:26:55.940,44,2,7,50.0,175.0,326.26641845703125,302.1759948730469,326.26641845703125,302.1759948730469
14,2026-08-07T21:26:55.940,45,3,7,75.0,175.0,341.4921569824219,294.5997314453125,341.4921569824219,294.5997314453125
14,2026-08-07T21:26:55.940,46,4,7,100.0,175.0,355.94879150390625,286.9286193847656,355.94879150390625,286.9286193847656
14,2026-08-07T21:26:55.940,47,5,7,125.0,175.0,369.904541015625,279.6216735839844,369.904541015625,279.6216735839844
15,2026-08-07T21:26:55.964,0,0,0,0.0,0.0,231.8141326904297,249.42056274414062,231.8141326904297,249.42056274414062
15,2026-08-07T21:26:55.964,1,1,0,25.0,0.0,246.70571899414062,244.06698608398438,246.70571899414062,244.06698608398438
15,2026-08-07T21:26:55.964,2,2,0,50.0,0.0,260.8279113769531,238.83157348632812,260.8279113769531,238.83157348632812
15,2026-08-07T21:26:55.964,3,3,0,75.0,0.0,274.7420349121094,234.47117614746094,274.7420349121094,234.47117614746094
15,2026-08-07T21:26:55.964,4,4,0,100.0,0.0,287.49432373046875,229.34347534179688,287.49432373046875,229.34347534179688
15,2026-08-07T21:26:55.964,5,5,0,125.0,0.0,300.5348205566406,225.0696258544922,300.5348205566406,225.0696258544922
15,2026-08-07T21:26:55.964,6,0,1,0.0,25.0,239.14199829101562,257.65386962890625,239.14199829101562,257.65386962890625
15,2026-08-07T21:26:55.964,7,1,1,25.0,25.0,254.33412170410156,251.92727661132812,254.33412170410156,251.92727661132812
15,2026-08-07T21:26:55.964,8,2,1,50.0,25.0,268.94940185546875,246.5280303955078,268.94940185546875,246.5280303955078
15,2026-08-07T21:26:55.964,9,3,1,75.0,25.0,282.7832336425781,241.5623016357422,282.7832336425781,241.5623016357422
15,2026-08-07T21:26:55.964,10,4,1,100.0,25.0,295.9696350097656,236.67213439941406,295.9696350097656,236.67213439941406
15,2026-08-07T21:26:55.964,11,5,1,125.0,25.0,309.1944580078125,231.7008056640625,309.1944580078125,231.7008056640625
15,2026-08-07T21:26:55.964,12,0,2,0.0,50.0,246.85714721679688,266.3641052246094,246.85714721679688,266.3641052246094
15,2026-08-07T21:26:55.964,13,1,2,25.0,50.0,262.1655578613281,260.27874755859375,262.1655578613281,260.27874755859375
15,2026-08-07T21:26:55.964,14,2,2,50.0,50.0,276.90643310546875,254.50242614746094,276.90643310546875,254.50242614746094
15,2026-08-07T21:26:55.964,15,3,2,75.0,50.0,291.02099609375,249.05490112304688,291.02099609375,249.05490112304688
15,2026-08-07T21:26:55.964,16,4,2,100.0,50.0,304.6125793457031,243.97596740722656,304.6125793457031,243.97596740722656
15,2026-08-07T21:26:55.964,17,5,2,125.0,50.0,317.6033935546875,238.6681671142578,317.6033935546875,238.6681671142578
15,2026-08-07T21:26:55.964,18,0,3,0.0,75.0,254.8946533203125,275.4424743652344,254.8946533203125,275.4424743652344
15,2026-08-07T21:26:55.964,19,1,3,25.0,75.0,270.4786071777344,268.8846740722656,270.4786071777344,268.8846740722656
15,2026-08-07T21:26:55.964,20,2,3,50.0,75.0,285.5691833496094,262.8101501464844,285.5691833496094,262.8101501464844
15,2026-08-07T21:26:55.964,21,3,3,75.0,75.0,299.9027404785156,257.130859375,299.9027404785156,257.130859375
15,2026-08-07T21:26:55.964,22,4,3,100.0,75.0,313.6062316894531,251.57818603515625,313.6062316894531,251.57818603515625
15,2026-08-07T21:26:55.964,23,5,3,125.0,75.0,327.062744140625,245.85894775390625,327.062744140625,245.85894775390625
15,2026-08-07T21:26:55.964,24,0,4,0.0,100.0,263.5997619628906,285.3956298828125,263.5997619628906,285.3956298828125
15,2026-08-07T21:26:55.964,25,1,4,25.0,100.0,279.5235900878906,278.3940124511719,279.5235900878906,278.3940124511719
15,2026-08-07T21:26:55.964,26,2,4,50.0,100.0,294.81243896484375,271.8866271972656,294.81243896484375,271.8866271972656
15,2026-08-07T21:26:55.964,27,3,4,75.0,100.0,309.4477233886719,265.77642822265625,309.4477233886719,265.77642822265625
15,2026-08-07T21:26:55.964,28,4,4,100.0,100.0,323.24688720703125,259.69683837890625,323.24688720703125,259.69683837890625
15,2026-08-07T21:26:55.964,29,5,4,125.0,100.0,336.561767578125,253.4627227783203,336.561767578125,253.4627227783203
15,2026-08-07T21:26:55.964,30,0,5,0.0,125.0,272.9085693359375,295.76580810546875,272.9085693359375,295.76580810546875
15,2026-08-07T21:26:55.964,31,1,5,25.0,125.0,289.01226806640625,288.47808837890625,289.01226806640625,288.47808837890625
15,2026-08-07T21:26:55.964,32,2,5,50.0,125.0,304.7628479003906,281.645263671875,304.7628479003906,281.645263671875
15,2026-08-07T21:26:55.964,33,3,5,75.0,125.0,319.4056701660156,274.86724853515625,319.4056701660156,274.86724853515625
15,2026-08-07T21:26:55.964,34,4,5,100.0,125.0,333.42633056640625,268.2894287109375,333.42633056640625,268.2894287109375
15,2026-08-07T21:26:55.964,35,5,5,125.0,125.0,347.1794128417969,261.6789245605469,347.1794128417969,261.6789245605469
15,2026-08-07T21:26:55.964,36,0,6,0.0,150.0,282.64215087890625,306.57977294921875,282.64215087890625,306.57977294921875
15,2026-08-07T21:26:55.964,37,1,6,25.0,150.0,299.1627502441406,299.00799560546875,299.1627502441406,299.00799560546875
15,2026-08-07T21:26:55.964,38,2,6,50.0,150.0,315.0971984863281,291.54168701171875,315.0971984863281,291.54168701171875
15,2026-08-07T21:26:55.964,39,3,6,75.0,150.0,330.0063781738281,284.4522399902344,330.0063781738281,284.4522399902344
15,2026-08-07T21:26:55.964,40,4,6,100.0,150.0,344.2774353027344,277.30859375,344.2774353027344,277.30859375
15,2026-08-07T21:26:55.964,41,5,6,125.0,150.0,357.9203186035156,270.3145751953125,357.9203186035156,270.3145751953125
15,2026-08-07T21:26:55.964,42,0,7,0.0,175.0,293.20550537109375,318.2276306152344,293.20550537109375,318.2276306152344
15,2026-08-07T21:26:55.964,43,1,7,25.0,175.0,310.1460266113281,310.0488586425781,310.1460266113281,310.0488586425781
15,2026-08-07T21:26:55.964,44,2,7,50.0,175.0,326.26641845703125,302.1759948730469,326.26641845703125,302.1759948730469
15,2026-08-07T21:26:55.964,45,3,7,75.0,175.0,341.4921569824219,294.5997314453125,341.4921569824219,294.5997314453125
15,2026-08-07T21:26:55.964,46,4,7,100.0,175.0,355.94879150390625,286.9286193847656,355.94879150390625,286.9286193847656
15,2026-08-07T21:26:55.964,47,5,7,125.0,175.0,369.904541015625,279.6216735839844,369.904541015625,279.6216735839844
16,2026-08-07T21:26:55.989,0,0,0,0.0,0.0,231.80699157714844,249.4253387451172,231.80699157714844,249.4253387451172
16,2026-08-07T21:26:55.989,1,1,0,25.0,0.0,246.70547485351562,244.0728759765625,246.70547485351562,244.0728759765625
16,2026-08-07T21:26:55.989,2,2,0,50.0,0.0,260.8291931152344,238.83726501464844,260.8291931152344,238.83726501464844
16,2026-08-07T21:26:55.989,3,3,0,75.0,0.0,274.71063232421875,234.46734619140625,274.71063232421875,234.46734619140625
16,2026-08-07T21:26:55.989,4,4,0,100.0,0.0,287.4964294433594,229.35415649414062,287.4964294433594,229.35415649414062
16,2026-08-07T21:26:55.989,5,5,0,125.0,0.0,300.5626220703125,225.0687255859375,300.5626220703125,225.0687255859375
16,2026-08-07T21:26:55.989,6,0,1,0.0,25.0,239.14190673828125,257.649658203125,239.14190673828125,257.649658203125
16,2026-08-07T21:26:55.989,7,1,1,25.0,25.0,254.3346710205078,251.9332275390625,254.3346710205078,251.9332275390625
16,2026-08-07T21:26:55.989,8,2,1,50.0,25.0,268.941162109375,246.5255889892578,268.941162109375,246.5255889892578
16,2026-08-07T21:26:55.989,9,3,1,75.0,25.0,282.7471618652344,241.5751495361328,282.7471618652344,241.5751495361328
16,2026-08-07T21:26:55.989,10,4,1,100.0,25.0,295.94683837890625,236.6835479736328,295.94683837890625,236.6835479736328
16,2026-08-07T21:26:55.989,11,5,1,125.0,25.0,309.18365478515625,231.69786071777344,309.18365478515625,231.69786071777344
16,2026-08-07T21:26:55.989,12,0,2,0.0,50.0,246.8577117919922,266.363037109375,246.8577117919922,266.363037109375
16,2026-08-07T21:26:55.989,13,1,2,25.0,50.0,262.172607421875,260.2854309082031,262.172607421875,260.2854309082031
16,2026-08-07T21:26:55.989,14,2,2,50.0,50.0,276.9098815917969,254.50274658203125,276.9098815917969,254.50274658203125
16,2026-08-07T21:26:55.989,15,3,2,75.0,50.0,291.0241394042969,249.0500946044922,291.0241394042969,249.0500946044922
16,2026-08-07T21:26:55.989,16,4,2,100.0,50.0,304.60174560546875,243.9758758544922,304.60174560546875,243.9758758544922
16,2026-08-07T21:26:55.989,17,5,2,125.0,50.0,317.61407470703125,238.67372131347656,317.61407470703125,238.67372131347656
16,2026-08-07T21:26:55.989,18,0,3,0.0,75.0,254.88153076171875,275.4521179199219,254.88153076171875,275.4521179199219
16,2026-08-07T21:26:55.989,19,1,3,25.0,75.0,270.5000915527344,268.9132080078125,270.5000915527344,268.9132080078125
16,2026-08-07T21:26:55.989,20,2,3,50.0,75.0,285.555419921875,262.8258972167969,285.555419921875,262.8258972167969
16,2026-08-07T21:26:55.989,21,3,3,75.0,75.0,299.93792724609375,257.12176513671875,299.93792724609375,257.12176513671875
16,2026-08-07T21:26:55.989,22,4,3,100.0,75.0,313.5894470214844,251.57803344726562,313.5894470214844,251.57803344726562
16,2026-08-07T21:26:55.989,23,5,3,125.0,75.0,327.0544128417969,245.8581085205078,327.0544128417969,245.8581085205078
16,2026-08-07T21:26:55.989,24,0,4,0.0,100.0,263.5899658203125,285.389404296875,263.5899658203125,285.389404296875
16,2026-08-07T21:26:55.989,25,1,4,25.0,100.0,279.4737548828125,278.369384765625,279.4737548828125,278.369384765625
16,2026-08-07T21:26:55.989,26,2,4,50.0,100.0,294.8080749511719,271.89093017578125,294.8080749511719,271.89093017578125
16,2026-08-07T21:26:55.989,27,3,4,75.0,100.0,309.4461669921875,265.7613525390625,309.4461669921875,265.7613525390625
16,2026-08-07T21:26:55.989,28,4,4,100.0,100.0,323.246826171875,259.6983642578125,323.246826171875,259.6983642578125
16,2026-08-07T21:26:55.989,29,5,4,125.0,100.0,336.53167724609375,253.45033264160156,336.53167724609375,253.45033264160156
16,2026-08-07T21:26:55.989,30,0,5,0.0,125.0,272.9454650878906,295.7872314453125,272.9454650878906,295.7872314453125
16,2026-08-07T21:26:55.989,31,1,5,25.0,125.0,288.9986877441406,288.4871520996094,288.9986877441406,288.4871520996094
16,2026-08-07T21:26:55.989,32,2,5,50.0,125.0,304.7272033691406,281.62200927734375,304.7272033691406,281.62200927734375
16,2026-08-07T21:26:55.989,33,3,5,75.0,125.0,319.425048828125,274.8782043457031,319.425048828125,274.8782043457031
16,2026-08-07T21:26:55.989,34,4,5,100.0,125.0,333.410888671875,268.2918701171875,333.410888671875,268.2918701171875
16,2026-08-07T21:26:55.989,35,5,5,125.0,125.0,347.15777587890625,261.69244384765625,347.15777587890625,261.69244384765625
16,2026-08-07T21:26:55.989,36,0,6,0.0,150.0,282.66064453125,306.58477783203125,282.66064453125,306.58477783203125
16,2026-08-07T21:26:55.989,37,1,6,25.0,150.0,299.1521301269531,299.0068054199219,299.1521301269531,299.0068054199219
16,2026-08-07T21:26:55.989,38,2,6,50.0,150.0,315.0948181152344,291.5446472167969,315.0948181152344,291.5446472167969
16,2026-08-07T21:26:55.989,39,3,6,75.0,150.0,330.0106506347656,284.4315185546875,330.0106506347656,284.4315185546875
16,2026-08-07T21:26:55.989,40,4,6,100.0,150.0,344.25299072265625,277.3153076171875,344.25299072265625,277.3153076171875
16,2026-08-07T21:26:55.989,41,5,6,125.0,150.0,357.9275817871094,270.3296813964844,357.9275817871094,270.3296813964844
16,2026-08-07T21:26:55.989,42,0,7,0.0,175.0,293.2167053222656,318.224365234375,293.2167053222656,318.224365234375
16,2026-08-07T21:26:55.989,43,1,7,25.0,175.0,310.1463317871094,310.0475769042969,310.1463317871094,310.0475769042969
16,2026-08-07T21:26:55.989,44,2,7,50.0,175.0,326.2804260253906,302.1842956542969,326.2804260253906,302.1842956542969
16,2026-08-07T21:26:55.989,45,3,7,75.0,175.0,341.5081787109375,294.6558837890625,341.5081787109375,294.6558837890625
16,2026-08-07T21:26:55.989,46,4,7,100.0,175.0,355.95062255859375,286.930419921875,355.95062255859375,286.930419921875
16,2026-08-07T21:26:55.989,47,5,7,125.0,175.0,369.9299621582031,279.6322021484375,369.9299621582031,279.6322021484375
17,2026-08-07T21:26:56.008,0,0,0,0.0,0.0,231.80699157714844,249.4253387451172,231.80699157714844,249.4253387451172
17,2026-08-07T21:26:56.008,1,1,0,25.0,0.0,246.70547485351562,244.0728759765625,246.70547485351562,244.0728759765625
17,2026-08-07T21:26:56.008,2,2,0,50.0,0.0,260.8291931152344,238.83726501464844,260.8291931152344,238.83726501464844
17,2026-08-07T21:26:56.008,3,3,0,75.0,0.0,274.71063232421875,234.46734619140625,274.71063232421875,234.46734619140625
17,2026-08-07T21:26:56.008,4,4,0,100.0,0.0,287.4964294433594,229.35415649414062,287.4964294433594,229.35415649414062
17,2026-08-07T21:26:56.008,5,5,0,125.0,0.0,300.5626220703125,225.0687255859375,300.5626220703125,225.0687255859375
17,2026-08-07T21:26:56.008,6,0,1,0.0,25.0,239.14190673828125,257.649658203125,239.14190673828125,257.649658203125
17,2026-08-07T21:26:56.008,7,1,1,25.0,25.0,254.3346710205078,251.9332275390625,254.3346710205078,251.9332275390625
17,2026-08-07T21:26:56.008,8,2,1,50.0,25.0,268.941162109375,246.5255889892578,268.941162109375,246.5255889892578
17,2026-08-07T21:26:56.008,9,3,1,75.0,25.0,282.7471618652344,241.5751495361328,282.7471618652344,241.5751495361328
17,2026-08-07T21:26:56.008,10,4,1,100.0,25.0,295.94683837890625,236.6835479736328,295.94683837890625,236.6835479736328
17,2026-08-07T21:26:56.008,11,5,1,125.0,25.0,309.18365478515625,231.69786071777344,309.18365478515625,231.69786071777344
17,2026-08-07T21:26:56.008,12,0,2,0.0,50.0,246.8577117919922,266.363037109375,246.8577117919922,266.363037109375
17,2026-08-07T21:26:56.008,13,1,2,25.0,50.0,262.172607421875,260.2854309082031,262.172607421875,260.2854309082031
17,2026-08-07T21:26:56.008,14,2,2,50.0,50.0,276.9098815917969,254.50274658203125,276.9098815917969,254.50274658203125
17,2026-08-07T21:26:56.008,15,3,2,75.0,50.0,291.0241394042969,249.0500946044922,291.0241394042969,249.0500946044922
17,2026-08-07T21:26:56.008,16,4,2,100.0,50.0,304.60174560546875,243.9758758544922,304.60174560546875,243.9758758544922
17,2026-08-07T21:26:56.008,17,5,2,125.0,50.0,317.61407470703125,238.67372131347656,317.61407470703125,238.67372131347656
17,2026-08-07T21:26:56.008,18,0,3,0.0,75.0,254.88153076171875,275.4521179199219,254.88153076171875,275.4521179199219
17,2026-08-07T21:26:56.008,19,1,3,25.0,75.0,270.5000915527344,268.9132080078125,270.5000915527344,268.9132080078125
