frame_index,timestamp,corner_index,board_col,board_row,board_x_mm,board_y_mm,u_raw_px,v_raw_px,u_undist_px,v_undist_px
1,2026-08-07T21:25:53.934,17,5,2,125.0,50.0,317.6239013671875,238.7425079345703,317.6239013671875,238.7425079345703
1,2026-08-07T21:25:53.934,18,0,3,0.0,75.0,254.86119079589844,275.4992370605469,254.86119079589844,275.4992370605469
1,2026-08-07T21:25:53.934,19,1,3,25.0,75.0,270.47113037109375,268.94830322265625,270.47113037109375,268.94830322265625
1,2026-08-07T21:25:53.934,20,2,3,50.0,75.0,285.56304931640625,262.881591796875,285.56304931640625,262.881591796875
1,2026-08-07T21:25:53.934,21,3,3,75.0,75.0,299.8819885253906,257.1989440917969,299.8819885253906,257.1989440917969
1,2026-08-07T21:25:53.934,22,4,3,100.0,75.0,313.6228332519531,251.6741180419922,313.6228332519531,251.6741180419922
1,2026-08-07T21:25:53.934,23,5,3,125.0,75.0,327.0301208496094,245.92904663085938,327.0301208496094,245.92904663085938
1,2026-08-07T21:25:53.934,24,0,4,0.0,100.0,263.6119384765625,285.45654296875,263.6119384765625,285.45654296875
1,2026-08-07T21:25:53.934,25,1,4,25.0,100.0,279.4449768066406,278.4094543457031,279.4449768066406,278.4094543457031
1,2026-08-07T21:25:53.934,26,2,4,50.0,100.0,294.8040466308594,271.9680480957031,294.8040466308594,271.9680480957031
1,2026-08-07T21:25:53.934,27,3,4,75.0,100.0,309.431884765625,265.84344482421875,309.431884765625,265.84344482421875
1,2026-08-07T21:25:53.934,28,4,4,100.0,100.0,323.2758483886719,259.7527160644531,323.2758483886719,259.7527160644531
1,2026-08-07T21:25:53.934,29,5,4,125.0,100.0,336.6445617675781,253.5194549560547,336.6445617675781,253.5194549560547
1,2026-08-07T21:25:53.934,30,0,5,0.0,125.0,272.9159851074219,295.8371887207031,272.9159851074219,295.8371887207031
1,2026-08-07T21:25:53.934,31,1,5,25.0,125.0,289.0363464355469,288.557373046875,289.0363464355469,288.557373046875
1,2026-08-07T21:25:53.934,32,2,5,50.0,125.0,304.7083435058594,281.6883850097656,304.7083435058594,281.6883850097656
1,2026-08-07T21:25:53.934,33,3,5,75.0,125.0,319.35186767578125,274.9324035644531,319.35186767578125,274.9324035644531
1,2026-08-07T21:25:53.934,34,4,5,100.0,125.0,333.40625,268.350830078125,333.40625,268.350830078125
1,2026-08-07T21:25:53.934,35,5,5,125.0,125.0,347.1790771484375,261.7347412109375,347.1790771484375,261.7347412109375
1,2026-08-07T21:25:53.934,36,0,6,0.0,150.0,282.58795166015625,306.6256408691406,282.58795166015625,306.6256408691406
1,2026-08-07T21:25:53.934,37,1,6,25.0,150.0,299.1485595703125,299.0704650878906,299.1485595703125,299.0704650878906
1,2026-08-07T21:25:53.934,38,2,6,50.0,150.0,315.0457763671875,291.5765380859375,315.0457763671875,291.5765380859375
1,2026-08-07T21:25:53.934,39,3,6,75.0,150.0,329.9935302734375,284.4952087402344,329.9935302734375,284.4952087402344
1,2026-08-07T21:25:53.934,40,4,6,100.0,150.0,344.2880554199219,277.3445739746094,344.2880554199219,277.3445739746094
1,2026-08-07T21:25:53.934,41,5,6,125.0,150.0,357.9033508300781,270.3964538574219,357.9033508300781,270.3964538574219
1,2026-08-07T21:25:53.934,42,0,7,0.0,175.0,293.226806640625,318.28924560546875,293.226806640625,318.28924560546875
1,2026-08-07T21:25:53.934,43,1,7,25.0,175.0,310.1400146484375,310.10467529296875,310.1400146484375,310.10467529296875
1,2026-08-07T21:25:53.934,44,2,7,50.0,175.0,326.2364196777344,302.2228698730469,326.2364196777344,302.2228698730469
1,2026-08-07T21:25:53.934,45,3,7,75.0,175.0,341.525634765625,294.7115783691406,341.525634765625,294.7115783691406
1,2026-08-07T21:25:53.934,46,4,7,100.0,175.0,355.94219970703125,286.9864807128906,355.94219970703125,286.9864807128906
1,2026-08-07T21:25:53.934,47,5,7,125.0,175.0,369.90484619140625,279.6530456542969,369.90484619140625,279.6530456542969
2,2026-08-07T21:25:53.957,0,0,0,0.0,0.0,231.79464721679688,249.4807891845703,231.79464721679688,249.4807891845703
2,2026-08-07T21:25:53.957,1,1,0,25.0,0.0,246.7295684814453,244.11434936523438,246.7295684814453,244.11434936523438
2,2026-08-07T21:25:53.957,2,2,0,50.0,0.0,260.83306884765625,238.87977600097656,260.83306884765625,238.87977600097656
2,2026-08-07T21:25:53.957,3,3,0,75.0,0.0,274.5958251953125,234.53662109375,274.5958251953125,234.53662109375
2,2026-08-07T21:25:53.957,4,4,0,100.0,0.0,287.5267028808594,229.48870849609375,287.5267028808594,229.48870849609375
2,2026-08-07T21:25:53.957,5,5,0,125.0,0.0,300.5459899902344,225.13487243652344,300.5459899902344,225.13487243652344
2,2026-08-07T21:25:53.957,6,0,1,0.0,25.0,239.22369384765625,257.71795654296875,239.22369384765625,257.71795654296875
2,2026-08-07T21:25:53.957,7,1,1,25.0,25.0,254.3534393310547,252.00340270996094,254.3534393310547,252.00340270996094
2,2026-08-07T21:25:53.957,8,2,1,50.0,25.0,268.8682861328125,246.5774383544922,268.8682861328125,246.5774383544922
2,2026-08-07T21:25:53.957,9,3,1,75.0,25.0,282.76129150390625,241.65579223632812,282.76129150390625,241.65579223632812
2,2026-08-07T21:25:53.957,10,4,1,100.0,25.0,295.9284362792969,236.73297119140625,295.9284362792969,236.73297119140625
2,2026-08-07T21:25:53.957,11,5,1,125.0,25.0,309.2153015136719,231.7731170654297,309.2153015136719,231.7731170654297
2,2026-08-07T21:25:53.957,12,0,2,0.0,50.0,246.8842315673828,266.4212951660156,246.8842315673828,266.4212951660156
2,2026-08-07T21:25:53.957,13,1,2,25.0,50.0,262.1298522949219,260.3388977050781,262.1298522949219,260.3388977050781
2,2026-08-07T21:25:53.957,14,2,2,50.0,50.0,276.95159912109375,254.57945251464844,276.95159912109375,254.57945251464844
2,2026-08-07T21:25:53.957,15,3,2,75.0,50.0,290.9867858886719,249.13356018066406,290.9867858886719,249.13356018066406
2,2026-08-07T21:25:53.957,16,4,2,100.0,50.0,304.5405578613281,244.0472869873047,304.5405578613281,244.0472869873047
2,2026-08-07T21:25:53.957,17,5,2,125.0,50.0,317.5740661621094,238.75852966308594,317.5740661621094,238.75852966308594
2,2026-08-07T21:25:53.957,18,0,3,0.0,75.0,254.85716247558594,275.4996032714844,254.85716247558594,275.4996032714844
2,2026-08-07T21:25:53.957,19,1,3,25.0,75.0,270.4906311035156,268.9500732421875,270.4906311035156,268.9500732421875
2,2026-08-07T21:25:53.957,20,2,3,50.0,75.0,285.5346984863281,262.8760070800781,285.5346984863281,262.8760070800781
2,2026-08-07T21:25:53.957,21,3,3,75.0,75.0,299.8907165527344,257.19927978515625,299.8907165527344,257.19927978515625
2,2026-08-07T21:25:53.957,22,4,3,100.0,75.0,313.5517883300781,251.68104553222656,313.5517883300781,251.68104553222656
2,2026-08-07T21:25:53.957,23,5,3,125.0,75.0,327.0271301269531,245.93081665039062,327.0271301269531,245.93081665039062
2,2026-08-07T21:25:53.957,24,0,4,0.0,100.0,263.62164306640625,285.44927978515625,263.62164306640625,285.44927978515625
2,2026-08-07T21:25:53.957,25,1,4,25.0,100.0,279.4318542480469,278.4095458984375,279.4318542480469,278.4095458984375
2,2026-08-07T21:25:53.957,26,2,4,50.0,100.0,294.8213806152344,271.9540710449219,294.8213806152344,271.9540710449219
2,2026-08-07T21:25:53.957,27,3,4,75.0,100.0,309.43408203125,265.8622131347656,309.43408203125,265.8622131347656
2,2026-08-07T21:25:53.957,28,4,4,100.0,100.0,323.2526550292969,259.76629638671875,323.2526550292969,259.76629638671875
2,2026-08-07T21:25:53.957,29,5,4,125.0,100.0,336.637451171875,253.53012084960938,336.637451171875,253.53012084960938
2,2026-08-07T21:25:53.957,30,0,5,0.0,125.0,272.90618896484375,295.8395080566406,272.90618896484375,295.8395080566406
2,2026-08-07T21:25:53.957,31,1,5,25.0,125.0,289.04315185546875,288.5631408691406,289.04315185546875,288.5631408691406
2,2026-08-07T21:25:53.957,32,2,5,50.0,125.0,304.7250061035156,281.6954040527344,304.7250061035156,281.6954040527344
2,2026-08-07T21:25:53.957,33,3,5,75.0,125.0,319.3884582519531,274.9212951660156,319.3884582519531,274.9212951660156
2,2026-08-07T21:25:53.957,34,4,5,100.0,125.0,333.37237548828125,268.33099365234375,333.37237548828125,268.33099365234375
2,2026-08-07T21:25:53.957,35,5,5,125.0,125.0,347.1206970214844,261.7265319824219,347.1206970214844,261.7265319824219
2,2026-08-07T21:25:53.957,36,0,6,0.0,150.0,282.5840148925781,306.6115417480469,282.5840148925781,306.6115417480469
2,2026-08-07T21:25:53.957,37,1,6,25.0,150.0,299.1416015625,299.0745849609375,299.1416015625,299.0745849609375
2,2026-08-07T21:25:53.957,38,2,6,50.0,150.0,315.0404968261719,291.5760498046875,315.0404968261719,291.5760498046875
2,2026-08-07T21:25:53.957,39,3,6,75.0,150.0,330.0653381347656,284.5048522949219,330.0653381347656,284.5048522949219
2,2026-08-07T21:25:53.957,40,4,6,100.0,150.0,344.2865905761719,277.34686279296875,344.2865905761719,277.34686279296875
2,2026-08-07T21:25:53.957,41,5,6,125.0,150.0,357.9305419921875,270.3846740722656,357.9305419921875,270.3846740722656
2,2026-08-07T21:25:53.957,42,0,7,0.0,175.0,293.2583312988281,318.2876281738281,293.2583312988281,318.2876281738281
2,2026-08-07T21:25:53.957,43,1,7,25.0,175.0,310.1297302246094,310.10693359375,310.1297302246094,310.10693359375
2,2026-08-07T21:25:53.957,44,2,7,50.0,175.0,326.2298583984375,302.2277526855469,326.2298583984375,302.2277526855469
2,2026-08-07T21:25:53.957,45,3,7,75.0,175.0,341.4974365234375,294.6682434082031,341.4974365234375,294.6682434082031
2,2026-08-07T21:25:53.957,46,4,7,100.0,175.0,355.9440612792969,286.9909973144531,355.9440612792969,286.9909973144531
2,2026-08-07T21:25:53.957,47,5,7,125.0,175.0,369.9047546386719,279.66082763671875,369.9047546386719,279.66082763671875
3,2026-08-07T21:25:53.986,0,0,0,0.0,0.0,231.79464721679688,249.4807891845703,231.79464721679688,249.4807891845703
3,2026-08-07T21:25:53.986,1,1,0,25.0,0.0,246.7295684814453,244.11434936523438,246.7295684814453,244.11434936523438
3,2026-08-07T21:25:53.986,2,2,0,50.0,0.0,260.83306884765625,238.87977600097656,260.83306884765625,238.87977600097656
3,2026-08-07T21:25:53.986,3,3,0,75.0,0.0,274.5958251953125,234.53662109375,274.5958251953125,234.53662109375
3,2026-08-07T21:25:53.986,4,4,0,100.0,0.0,287.5267028808594,229.48870849609375,287.5267028808594,229.48870849609375
3,2026-08-07T21:25:53.986,5,5,0,125.0,0.0,300.5459899902344,225.13487243652344,300.5459899902344,225.13487243652344
3,2026-08-07T21:25:53.986,6,0,1,0.0,25.0,239.22369384765625,257.71795654296875,239.22369384765625,257.71795654296875
3,2026-08-07T21:25:53.986,7,1,1,25.0,25.0,254.3534393310547,252.00340270996094,254.3534393310547,252.00340270996094
3,2026-08-07T21:25:53.986,8,2,1,50.0,25.0,268.8682861328125,246.5774383544922,268.8682861328125,246.5774383544922
3,2026-08-07T21:25:53.986,9,3,1,75.0,25.0,282.76129150390625,241.65579223632812,282.76129150390625,241.65579223632812
3,2026-08-07T21:25:53.986,10,4,1,100.0,25.0,295.9284362792969,236.73297119140625,295.9284362792969,236.73297119140625
3,2026-08-07T21:25:53.986,11,5,1,125.0,25.0,309.2153015136719,231.7731170654297,309.2153015136719,231.7731170654297
3,2026-08-07T21:25:53.986,12,0,2,0.0,50.0,246.8842315673828,266.4212951660156,246.8842315673828,266.4212951660156
3,2026-08-07T21:25:53.986,13,1,2,25.0,50.0,262.1298522949219,260.3388977050781,262.1298522949219,260.3388977050781
3,2026-08-07T21:25:53.986,14,2,2,50.0,50.0,276.95159912109375,254.57945251464844,276.95159912109375,254.57945251464844
3,2026-08-07T21:25:53.986,15,3,2,75.0,50.0,290.9867858886719,249.13356018066406,290.9867858886719,249.13356018066406
3,2026-08-07T21:25:53.986,16,4,2,100.0,50.0,304.5405578613281,244.0472869873047,304.5405578613281,244.0472869873047
3,2026-08-07T21:25:53.986,17,5,2,125.0,50.0,317.5740661621094,238.75852966308594,317.5740661621094,238.75852966308594
3,2026-08-07T21:25:53.986,18,0,3,0.0,75.0,254.85716247558594,275.4996032714844,254.85716247558594,275.4996032714844
3,2026-08-07T21:25:53.986,19,1,3,25.0,75.0,270.4906311035156,268.9500732421875,270.4906311035156,268.9500732421875
3,2026-08-07T21:25:53.986,20,2,3,50.0,75.0,285.5346984863281,262.8760070800781,285.5346984863281,262.8760070800781
3,2026-08-07T21:25:53.986,21,3,3,75.0,75.0,299.8907165527344,257.19927978515625,299.8907165527344,257.19927978515625
3,2026-08-07T21:25:53.986,22,4,3,100.0,75.0,313.5517883300781,251.68104553222656,313.5517883300781,251.68104553222656
3,2026-08-07T21:25:53.986,23,5,3,125.0,75.0,327.0271301269531,245.93081665039062,327.0271301269531,245.93081665039062
3,2026-08-07T21:25:53.986,24,0,4,0.0,100.0,263.62164306640625,285.44927978515625,263.62164306640625,285.44927978515625
3,2026-08-07T21:25:53.986,25,1,4,25.0,100.0,279.4318542480469,278.4095458984375,279.4318542480469,278.4095458984375
3,2026-08-07T21:25:53.986,26,2,4,50.0,100.0,294.8213806152344,271.9540710449219,294.8213806152344,271.9540710449219
3,2026-08-07T21:25:53.986,27,3,4,75.0,100.0,309.43408203125,265.8622131347656,309.43408203125,265.8622131347656
3,2026-08-07T21:25:53.986,28,4,4,100.0,100.0,323.2526550292969,259.76629638671875,323.2526550292969,259.76629638671875
3,2026-08-07T21:25:53.986,29,5,4,125.0,100.0,336.637451171875,253.53012084960938,336.637451171875,253.53012084960938
3,2026-08-07T21:25:53.986,30,0,5,0.0,125.0,272.90618896484375,295.8395080566406,272.90618896484375,295.8395080566406
3,2026-08-07T21:25:53.986,31,1,5,25.0,125.0,289.04315185546875,288.5631408691406,289.04315185546875,288.5631408691406
3,2026-08-07T21:25:53.986,32,2,5,50.0,125.0,304.7250061035156,281.6954040527344,304.7250061035156,281.6954040527344
3,2026-08-07T21:25:53.986,33,3,5,75.0,125.0,319.3884582519531,274.9212951660156,319.3884582519531,274.9212951660156
3,2026-08-07T21:25:53.986,34,4,5,100.0,125.0,333.37237548828125,268.33099365234375,333.37237548828125,268.33099365234375
3,2026-08-07T21:25:53.986,35,5,5,125.0,125.0,347.1206970214844,261.7265319824219,347.1206970214844,261.7265319824219
3,2026-08-07T21:25:53.986,36,0,6,0.0,150.0,282.5840148925781,306.6115417480469,282.5840148925781,306.6115417480469
3,2026-08-07T21:25:53.986,37,1,6,25.0,150.0,299.1416015625,299.0745849609375,299.1416015625,299.0745849609375
3,2026-08-07T21:25:53.986,38,2,6,50.0,150.0,315.0404968261719,291.5760498046875,315.0404968261719,291.5760498046875
3,2026-08-07T21:25:53.986,39,3,6,75.0,150.0,330.0653381347656,284.5048522949219,330.0653381347656,284.5048522949219
3,2026-08-07T21:25:53.986,40,4,6,100.0,150.0,344.2865905761719,277.34686279296875,344.2865905761719,277.34686279296875
3,2026-08-07T21:25:53.986,41,5,6,125.0,150.0,357.9305419921875,270.3846740722656,357.9305419921875,270.3846740722656
3,2026-08-07T21:25:53.986,42,0,7,0.0,175.0,293.2583312988281,318.2876281738281,293.2583312988281,318.2876281738281
3,2026-08-07T21:25:53.986,43,1,7,25.0,175.0,310.1297302246094,310.10693359375,310.1297302246094,310.10693359375
3,2026-08-07T21:25:53.986,44,2,7,50.0,175.0,326.2298583984375,302.2277526855469,326.2298583984375,302.2277526855469
3,2026-08-07T21:25:53.986,45,3,7,75.0,175.0,341.4974365234375,294.6682434082031,341.4974365234375,294.6682434082031
3,2026-08-07T21:25:53.986,46,4,7,100.0,175.0,355.9440612792969,286.9909973144531,355.9440612792969,286.9909973144531
3,2026-08-07T21:25:53.986,47,5,7,125.0,175.0,369.9047546386719,279.66082763671875,369.9047546386719,279.66082763671875
