dataset,camera,pose_key,height_mm,run_id,sample_id,rho_x_mm,rho_y_mm,rho_z_mm,omega_x_rad,omega_y_rad,omega_z_rad,definition
E2,ihawk1,marker_4_C,10.0,20260808_162715,1,0.07412997183810312,0.11463411539856275,-0.07377748401760634,0.00048775330298496026,0.00033477312058493024,0.0008056292164661705,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,10.0,20260808_162715,2,-0.058153801609397655,-0.11077957429037641,0.07638167344137968,9.472846361225493e-05,-0.00018903031968921116,-0.00016624497907127684,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,10.0,20260808_162715,3,-0.015976170228632354,-0.0038545411082475797,-0.0026041894237576785,-0.000582481766773696,-0.0001457428011379256,-0.00063938423784023,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_131913,1,0.04143902316254909,0.11183152392617116,-0.08656157137991716,0.0003110007423277579,-0.000519986084005178,0.0005293713133264553,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_131913,2,0.08927411409828372,0.22105787124538415,-0.13692658240636352,9.413774205913831e-05,-0.0011841419638627892,0.0009752934146390664,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_131913,3,-0.1307131372609043,-0.33288939517150296,0.22348815378649445,-0.0004051384843639855,0.0017041280477907122,-0.0015046647278952124,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_141232,1,-0.0261078638022344,-0.06747101541735331,0.01441753429728591,9.070828989834978e-06,0.00023186038334689635,-0.001001119613570568,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_141232,2,-0.14381996484016352,-0.29434513967304793,0.2239922480719471,0.00046874470851090934,0.0007346073233428139,0.00041192153634825725,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_141232,3,0.16992782864246592,0.3618161550907002,-0.23840978236921143,-0.0004778155375041916,-0.0009664677067290192,0.0005891980773766244,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_145501,1,0.01626914160947018,0.01646067538150232,-0.013174746110000114,0.0003997683739498736,-0.0004141853005785966,-5.810670737873558e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_145501,2,-0.10544061289988352,-0.2411425282280004,0.15937221660676418,-0.0006113151882467038,-7.124531698301724e-05,-0.0006180442346844791,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_145501,3,0.08917147129043813,0.22468185284661824,-0.1461974704968326,0.00021154681402127667,0.0004854306176471648,0.0006761509419026481,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_151001,1,0.07272649850341914,0.24609082087119993,-0.14080287097134297,0.00038377041334179153,0.0003357722548589584,-0.00038485444415778034,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_151001,2,-0.0735392480742417,-0.214750184512168,0.12372721148165412,-0.0005164297398200485,-0.00022369822819362907,0.0001690020096555529,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_151001,3,0.0008127495709198041,-0.031340636358870744,0.017075659489537286,0.0001326593264785668,-0.00011207402708310443,0.0002158524351410362,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_162715,1,-0.11314645168230199,-0.24309831192243261,0.1591312658168076,-0.0009339134610840255,0.00017672855569405603,-0.0007848921490625301,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_162715,2,0.22974564637620196,0.5307606567134281,-0.3587877580869124,0.0009629830237981612,0.0005558173188342306,0.0015818862830589975,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,15.0,20260808_162715,3,-0.11659919469393965,-0.287662344790904,0.19965649227005006,-2.9069562663524228e-05,-0.0007325458745900059,-0.0007969941340085861,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_131913,1,-0.23153934766237624,-0.33045197198853093,0.22803073684106662,1.9534156626800525e-05,-0.00040431569041136836,-0.0015785457872089035,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_131913,2,0.3574117278815172,0.5608398283643871,-0.3793375593887516,0.0007203888925261635,-0.0004854785622038697,0.0011923051046712812,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_131913,3,-0.12587238021932765,-0.23038785637614562,0.15130682254786187,-0.0007399230491340764,0.0008897942525995644,0.00038624068255711303,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_141232,1,0.34443451955997456,0.5379571007515391,-0.3462692374163994,0.0004620931667471578,-0.0003688887128272594,-0.00038513327371631,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_141232,2,-0.13102119998004996,-0.20148463259185495,0.14453061435876938,-0.0005568849217355384,-0.00011568452712681244,0.0002426959912210751,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_141232,3,-0.21341331957994464,-0.3364724681599321,0.20173862305770418,9.479175485882589e-05,0.00048457324019854895,0.00014243728265904602,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_145501,1,0.10796762184175618,0.1495243735673914,-0.10159611231848664,0.0012649411780879544,0.0007042048949159528,8.81046125422277e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_145501,2,-0.005188354391904812,0.027170277200628548,-0.017943928157133856,-0.0011495121126544976,0.00016526232518907974,0.0008785237648761302,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_145501,3,-0.10277926744977887,-0.17669465076788624,0.1195400404757746,-0.0001154290657214545,-0.0008694672201122556,-0.00096662837725616,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_151001,1,-0.35939335581626053,-0.7060548415520218,0.3562305227149383,-0.0007965951639051238,0.002075425701844728,-0.0025672160862018475,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_151001,2,0.4829811260762373,0.8408418594602866,-0.49741889825184066,0.0008025267719939872,-0.001250295866242062,0.0011543105933245824,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_151001,3,-0.12358777026003442,-0.1347870179086415,0.14118837553695107,-5.9316080841304475e-06,-0.0008251298356864334,0.0014129054930142682,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_162715,1,0.249784275658707,0.422269839157484,-0.25701655090955117,0.0005372746507169456,-0.00040693569887633764,-5.335174922683423e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_162715,2,-0.35304054875541185,-0.5285481787314549,0.3415242611460824,-0.0011113626758710732,-0.0003831643237105356,-0.0012178780033648374,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,15.0,20260808_162715,3,0.10325627309668697,0.10627833957409619,-0.0845077102364828,0.0005740880250997527,0.000790100022604283,0.0012712297525712135,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_131913,1,0.07520953196847477,0.1613048963127233,-0.1653128873380603,0.0004583520484218156,-0.0003431570408693657,-0.0003345487297657142,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_131913,2,-0.14976095150772906,-0.20212486908571367,0.22832935904441506,-0.0016425288418019926,-0.000248090667366912,-0.0013756966165824126,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_131913,3,0.07455141953935525,0.040819972772988614,-0.06301647170630463,0.001184176793120565,0.0005912477082526324,0.0017102453462272322,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_141232,1,3.1234771616304053,5.235766044456569,-5.1132754627951975,0.010473271115436032,-0.007081568557309165,-0.0034880042770894515,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_141232,2,-6.153444505908867,-10.352477602757611,10.109739983491485,-0.020204884238727232,0.01458549582773159,0.0063403380859482624,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_141232,3,3.029967344278472,5.11671155830112,-4.996464520696251,0.009731613123272038,-0.007503927270408563,-0.0028523338088528643,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_145501,1,-0.19102699901711953,-0.27422423317334804,0.29830828436079254,-0.0008113608615957561,0.00047103401718176974,0.00020166729777399916,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_145501,2,0.11553012095635,0.1524447412935367,-0.1638339074074686,0.00011207942023833267,-0.0005883219583139634,-0.00011372266845178853,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_145501,3,0.07549687806079322,0.12177949187975684,-0.13447437695347736,0.000699281441630019,0.00011728794114632686,-8.794462936174722e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_151001,1,-0.05284484363836376,-0.07358364117102666,0.08422899892242729,0.0008476569783939104,0.00040214259853712045,0.0012194360724336185,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_151001,2,0.05313691030337672,0.0924035167271159,-0.09558401509906277,-1.0064992287650794e-05,-0.0005229440647198018,-0.0002792306624054713,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_151001,3,-0.0002920666650502268,-0.018819875556266942,0.011355016176721314,-0.0008375919863016968,0.00012080146609564813,-0.0009402054103066151,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_162715,1,-0.012017611470453271,-0.025031082232563756,0.0230074471951747,-0.00010364838700908433,1.7340183288977894e-05,-0.00028662755241494535,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_162715,2,-0.08620178200530532,-0.1165369606416857,0.1289002843353449,0.0002509410392092919,0.0004698738472622987,0.0008971976846823993,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,15.0,20260808_162715,3,0.09821939347571214,0.14156804287421482,-0.15190773153041892,-0.0001472926524310253,-0.0004872140304783607,-0.0006105701328920746,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_131913,1,-0.10340559621355519,-0.08307742587690282,0.07926339490957443,1.8742488017010315e-05,0.0007418853473886815,0.00038644573811814,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_131913,2,0.0838522570230102,0.07469656866926615,-0.09647667849071725,0.0004835885133677785,0.00035240449575326365,0.0002270040690416268,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_131913,3,0.01955333919069152,0.00838085720765556,0.017213283580990557,-0.0005023310013140179,-0.0010942898430144924,-0.0006134498070874779,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_141232,1,0.05505228268407843,0.06308683300933106,-0.07116868472349713,-0.00015163618301930194,-0.0005259179911858703,0.0008596698747916284,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_141232,2,-0.10880369194932148,-0.0977696443630577,0.12640299708126948,0.00036662853405672574,0.0007972750628976902,-0.0005693586024700023,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_141232,3,0.053751409265443126,0.03468281135392628,-0.055234312357966255,-0.0002149923510105875,-0.00027135707154692486,-0.00029031127270264467,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_145501,1,-0.046523813967539525,-0.06774884505126534,0.05643096830874332,1.6210705634385266e-05,-4.0189509157262044e-05,-2.8227132640905955e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_145501,2,-0.04403712110859209,-0.06058039732135441,0.05174827599446605,-0.0007711439515243942,-0.00040311498477781067,-0.0008167627062247038,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_145501,3,0.09056093507611936,0.12832924237265395,-0.10817924430303494,0.0007549332459769777,0.00044330449380201495,0.0008449898387910996,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_151001,1,-0.010442749489465296,0.05311986613100463,-0.01637811165237502,0.00017851889074627555,0.0010651668811642464,0.0018482721125752451,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_151001,2,0.04673098125953485,0.022428903367967486,-0.008077847256046785,-0.002154590513436338,-0.002462822921038792,-0.0020011216702211063,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_151001,3,-0.036288231770067625,-0.07554876949908684,0.024455958908500865,0.0019760716226599915,0.001397656039837536,0.00015284955761252558,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_162715,1,0.30628320102411805,0.24426327244276616,-0.2783729588879804,0.0014028743585587683,0.0007035933510897222,0.0021218966256203167,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_162715,2,-1.2252625218457454,-1.1566790962000633,1.1671656537972903,0.0010620452930190202,0.004629374535051444,-0.0009774961704979751,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,15.0,20260808_162715,3,0.91897932082166,0.9124158237572452,-0.8887926949092373,-0.002464919651567483,-0.0053329678860977855,-0.0011444004551307916,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_131913,1,0.1440762524689541,0.17226608912218175,-0.15986894806852223,0.0014038632749419444,0.001297743264817667,0.002384184713906579,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_131913,2,0.3736998499642477,0.6048963446812212,-0.47022714629969364,0.00010477144739209789,-0.001419692618817031,-0.0009968409731891577,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_131913,3,-0.5177761024331634,-0.7771624338033748,0.6300960943682458,-0.0015086347223038888,0.00012194935394733686,-0.0013873437407283004,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_141232,1,-0.13130414331457244,-0.2539598507322346,0.17118534583056155,-0.0011541440524715405,-4.4008983897880306e-05,-0.00015486347036482192,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_141232,2,0.10719409209377384,0.18720393051244513,-0.11554855622864905,-0.00047274975980610514,-0.00011739845287037341,-0.00027729021578472713,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_141232,3,0.024110051220832523,0.06675592021989891,-0.055636789601780444,0.0016268938122846288,0.00016140743676937275,0.00043215368615250955,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_145501,1,0.05198599922728889,0.08468243892425996,-0.057265932209616933,5.7917494402429466e-05,-0.00032415941425194955,0.00021412309260357608,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_145501,2,-0.04292191570182785,-0.06983544128858464,0.05516700725482554,0.0002175821477105903,0.00019394759339548258,7.378244804919098e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_145501,3,-0.00906408352561248,-0.014846997635782549,0.002098924954776052,-0.0002754996424935905,0.000130211820345845,-0.00028790554069321197,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_151001,1,0.07475088910794099,0.10392646726387193,-0.08721376221999086,0.0002917851557555337,8.372555828862399e-05,0.0003230115593461879,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_151001,2,0.10833806081801207,0.15331571096270263,-0.12956945258120509,0.0004962069936041625,0.0004116077956084809,0.0010184810377953423,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_151001,3,-0.18308894992605554,-0.25724217822662554,0.21678321480128576,-0.0007879921491367697,-0.0004953333538530138,-0.0013414925969294385,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_162715,1,-0.026533447220083266,-0.058651837589946416,0.02009023232825281,-0.0012047612205331154,-0.000698667366375757,-0.00041127880789913176,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_162715,2,-0.04504341691995089,-0.06354937790162178,0.06273534222706247,0.00023009399153944122,0.0004836444601840989,-3.5463003164252635e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_4_C,15.0,20260808_162715,3,0.07157686413996746,0.12220121549168336,-0.08282557455537544,0.0009746672290193978,0.0002150229061896326,0.0004467418110778112,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_131913,1,0.18036854584694567,0.5285838699071088,-0.3354955555134874,0.0006449587056231663,0.00033766287811156986,0.001426998531774825,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_131913,2,-0.044832327609794935,-0.09412156039517217,0.056396027684525576,5.917169855726622e-05,7.98037914773504e-05,0.0004897812986805088,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_131913,3,-0.13553621823714812,-0.43446230951199477,0.27909952782906294,-0.0007041304042086913,-0.00041746666963303686,-0.0019167798307330414,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_141232,1,0.4976327726112227,0.1467391738995994,-0.05655747611626626,0.001647334479901658,-0.001577493067857279,-0.01778876086600689,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_141232,2,-2.6835533515672556,-5.937415619267547,3.342471413927848,-0.012836220533195095,-0.0035740054348120387,0.01300581695690373,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_141232,3,2.1859205789560714,5.790676445368162,-3.285913937811664,0.011188886053307433,0.005151498502672558,0.004782943909084154,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_145501,1,0.004592441495027967,-0.03617723907196179,0.018790398234817412,-0.0006221638637577435,-0.00033385262319387366,-0.0003669993475494062,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_145501,2,-0.0015680510529063945,-0.03323614092875682,0.03036980466734083,-0.00012418301418377052,-0.00038497036577062846,-0.00017451356371404333,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_145501,3,-0.0030243904420595084,0.06941338000060701,-0.04916020290218276,0.0007463468781334971,0.0007188229892963598,0.0005415129114494927,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_151001,1,-0.10776952150736374,-0.25569296028480043,0.18003371850987743,0.00032484817178036183,0.0012086892226923888,0.00034120482245819655,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_151001,2,0.08764595257181906,0.23266662992843654,-0.1450000738234705,0.0003222386114897333,-0.0004075411699165095,-7.942522514084823e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_151001,3,0.02012356893552524,0.023026330355951603,-0.03503364468644066,-0.0006470867830755439,-0.0008011480525551611,-0.00026177959724369587,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_162715,1,-0.21064373422136956,-0.5748240294584069,0.3721886724704115,-0.0008596174919247177,0.00028497986715388595,-0.0006206757479789427,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_162715,2,0.11723962437521736,0.3938309326512202,-0.24940787851165666,-0.0004597328441289698,-0.00024336293522894906,-0.000558602853057148,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_0_TL,20.0,20260808_162715,3,0.09340410984624255,0.18099309680738426,-0.12278079395858546,0.0013193503361201338,-4.161693192403912e-05,0.0011792786010971152,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_131913,1,-0.07458398089959754,-0.11779375462531505,0.06786540786630661,-0.00022940515415556667,-0.0003333438250152425,-0.0005122409428301033,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_131913,2,0.10676902873138938,0.16327818614933967,-0.09773901280749415,9.352043252011513e-06,-0.0002237138518929231,-0.00012445324577767795,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_131913,3,-0.03218504783169785,-0.04548443152407114,0.029873604941231358,0.00022005311090677964,0.0005570576769180198,0.0006366941886181359,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_141232,1,0.06596951786218891,0.14080269038040008,-0.104021263083201,-0.0009082010630519846,-0.0020159029648319613,-0.0025140430972931975,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_141232,2,-0.5951321159421947,-0.7502651778883821,0.47175657722065223,-0.0014207022568788765,-0.0014091936534035502,-0.001305846915447223,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_141232,3,0.5291625980799733,0.6094624875078011,-0.36773531413737603,0.002328903319982906,0.0034250966182867762,0.003819890012787741,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_145501,1,0.22063315868444047,0.2900414600019957,-0.19452059865778562,0.0007083060615111463,0.0003361361060509917,0.00029438906035357017,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_145501,2,0.053811841612623125,0.060669515656086616,-0.03943314711167549,-0.0002479310667066291,0.000191081431404547,0.0009930596039976368,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_145501,3,-0.2744450002970575,-0.35071097565827036,0.2339537457695564,-0.00046037499489189694,-0.0005272175374395161,-0.0012874486641834553,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_151001,1,-0.8505712173521006,-1.0013829062796182,0.649105039096714,-0.001861380251559191,-0.00393622643538985,-0.008251987092463827,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_151001,2,0.12007961459764478,0.12816547546152385,-0.08105406178642341,0.000152599905396726,0.0009722566568668936,0.0016477447159184216,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_151001,3,0.7304916027544429,0.87321743081809,-0.5680509773102806,0.00170878034615739,0.0029639697785048195,0.0066042423765119,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_162715,1,0.38587728693757567,0.6811595326241354,-0.39361815305404874,0.001252931181253467,0.00038213164062930196,0.002347352615756706,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_162715,2,-0.24152000569365165,-0.4517767996177647,0.26024787711107966,-0.0009734240163461347,-0.0007471786847824068,-0.002034601566964388,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_1_TR,20.0,20260808_162715,3,-0.14435728124406502,-0.2293827330064552,0.1333702759430372,-0.0002795071647902309,0.00036504704390705076,-0.00031275104870470694,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_131913,1,0.013382337836016988,0.030971976132016077,-0.03706693406935162,0.0003999096449069153,0.0005724718769955195,-2.7715501576543244e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_131913,2,-0.001137092979275377,0.015294244016659088,-0.00944504452843194,-1.9842352381361372e-05,-4.825811112292342e-05,-0.0001332806996206346,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_131913,3,-0.012245244856737223,-0.04626622014864005,0.046511978597744225,-0.00038006729278844566,-0.000524213766235098,0.00016099620130877746,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_141232,1,0.06565321165666059,0.09253767016184565,-0.09862207781908777,-0.0003831681568931654,-0.0006183021644602097,-0.000553538726096419,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_141232,2,-0.07814079957529471,-0.13123245302018482,0.12300725522701184,-0.0006864036328762907,-0.00015755753648762232,-0.00037945253750818614,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_141232,3,0.012487587918615822,0.03869478285832915,-0.024385177408063157,0.00106957178978326,0.0007758597010491686,0.0009329912636755377,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_145501,1,-0.042188080452706986,-0.03225812365301363,0.040178496677261775,-5.401507569084675e-05,-0.0003425914833152109,-0.0007248631055790218,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_145501,2,0.07944638435753647,0.11473849378773336,-0.12315780862415128,0.00046741423465713897,0.0001039978346398665,0.0005101237706710784,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_145501,3,-0.03725830390483209,-0.08248037013473766,0.08297931194675867,-0.0004133991590121449,0.00023859364859756536,0.0002147393347215121,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_151001,1,0.002550594485073337,-0.03180077522437264,0.014118410537055934,-0.00010715065254014489,-3.960766781728037e-05,-0.00024731336126713376,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_151001,2,0.004936301386942894,0.041049945418988217,-0.030900402222074675,0.0014301990213170166,0.0005562698302595878,0.0013508366468325914,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_151001,3,-0.007486895872120302,-0.009249170194641377,0.01678199168512356,-0.0013230483689049396,-0.0005166621624922183,-0.0011035232856867081,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_162715,1,-0.0009403209053116598,-0.0035990028193245223,-0.027576802627788357,0.0011069764661809825,0.0011345900551775938,-7.487144765486974e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_162715,2,-0.04742729321410807,-0.06474841699391773,0.08858418528336329,-0.0008636200394031067,-0.0009600087946301292,0.00012285299424374916,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_2_BL,20.0,20260808_162715,3,0.048367614119475634,0.06834741981319623,-0.06100738265555371,-0.000243356425844412,-0.00017458125990024105,-4.798154638550163e-05,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,20.0,20260808_131913,1,0.3435043773276591,0.3469904099761591,-0.8803324608458236,-0.4126036190815215,0.48452855377054954,0.01181157299921564,Log(inv(T_bar_group) @ T_sample)
E2,ihawk1,marker_3_BR,20.0,20260808_131913,2,0.536174822964278,0.4961919768336924,-1.2132699135425495,-0.41361400296848544,0.483595412027553,0.012914818124637533,Log(inv(T_bar_group) @ T_sample)
