experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,center,ihawk2,HK100QB5311M2B242,1,2026-08-07T18:57:07.065,1786100226.946552,1786100226.946552,0.0,4,313.48681640625,308.6958312988281,1257.7662417115644,9,81,1.0,454.0,453.1604938271605,3.9574511687557714,-8.546378362376585,122.65888368196647,454.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,1,2026-08-07T18:57:07.137,1786100226.949963,1786100226.949963,0.0,4,278.4158935546875,242.58746337890625,558.1867952330504,9,81,1.0,557.0,558.1975308641976,6.634040535537938,-60.60560184170305,55.49662655987011,557.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,2,2026-08-07T18:57:07.264,1786100227.118131,1786100227.118131,0.0,4,313.49517822265625,308.65234375,1254.0939984004945,9,81,1.0,454.0,453.0617283950617,3.8449501915250663,-8.536677270882914,122.6084309251107,454.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,2,2026-08-07T18:57:07.343,1786100227.222607,1786100227.222607,0.0,4,278.3828125,242.61782836914062,558.377224907279,9,80,0.9876543209876543,557.0,558.225,6.671258966831647,-60.651464245982936,55.53870790678907,557.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,3,2026-08-07T18:57:07.481,1786100227.348131,1786100227.348131,0.0,4,313.500244140625,308.6958312988281,1257.187448319979,9,81,1.0,453.0,452.962962962963,3.970026588212113,-8.512009658979292,122.38870992936302,453.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,3,2026-08-07T18:57:07.545,1786100227.442161,1786100227.442161,0.0,4,278.4445495605469,242.6363067626953,557.8039270371664,9,80,0.9876543209876543,557.5,558.2625,6.718091482300384,-60.62024209875637,55.614194405093905,557.5,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,4,2026-08-07T18:57:07.691,1786100227.571912,1786100227.571912,0.0,4,313.52166748046875,308.7071533203125,1259.621918228455,9,81,1.0,453.0,452.962962962963,4.023196628442501,-8.48720978356902,122.40181641622515,453.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,4,2026-08-07T18:57:07.760,1786100227.640602,1786100227.640602,0.0,4,278.3878173828125,242.57183837890625,558.421987757436,9,80,0.9876543209876543,557.5,558.3,6.692901964683239,-60.698964186356065,55.52477064122659,557.5,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,5,2026-08-07T18:57:07.900,1786100227.779763,1786100227.779763,0.0,4,313.48944091796875,308.7200012207031,1260.675551198423,9,81,1.0,454.0,453.1111111111111,3.7914377220257753,-8.543333494243535,122.68692479314525,454.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,5,2026-08-07T18:57:07.973,1786100227.840045,1786100227.840045,0.0,4,278.42291259765625,242.6409912109375,559.9580468343338,9,80,0.9876543209876543,557.5,558.2,6.639734629438672,-60.65026574593668,55.62069217917847,557.5,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,6,2026-08-07T18:57:08.115,1786100227.967979,1786100227.967979,0.0,4,313.5172424316406,308.702880859375,1257.7824544189498,9,81,1.0,453.0,452.962962962963,4.032506802363899,-8.49233226495718,122.39687057212623,453.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,6,2026-08-07T18:57:08.196,1786100228.06932,1786100228.06932,0.0,4,278.422119140625,242.61083984375,558.3346546594985,9,81,1.0,557.0,558.1851851851852,6.7418675289401655,-60.596970909532295,55.529022853076064,557.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,7,2026-08-07T18:57:08.316,1786100228.208095,1786100228.208095,0.0,4,313.5104064941406,308.71929931640625,1258.146337798331,9,81,1.0,453.0,453.0617283950617,4.004203038721768,-8.500245615515444,122.4158767444492,453.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,7,2026-08-07T18:57:08.400,1786100228.300316,1786100228.300316,0.0,4,278.4305114746094,242.624267578125,558.0630689864047,9,81,1.0,557.0,558.1358024691358,6.675988852634029,-60.58533607449819,55.547631689904556,557.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,8,2026-08-07T18:57:08.518,1786100228.398157,1786100228.398157,0.0,4,313.50091552734375,308.7174072265625,1259.0565599375404,9,81,1.0,453.0,452.9753086419753,3.9082454779669846,-8.511232454906606,122.41368644206254,453.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
