experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,center,ihawk1,HK100QB6513M2B479,17,2026-08-07T18:48:47.186,1786099727.103273,1786099727.063217,40.05599021911621,4,270.8446960449219,277.70806884765625,1001.1091297466774,9,81,1.0,490.0,490.679012345679,5.499607168911766,-62.54937294562652,91.63839844034439,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,18,2026-08-07T18:48:47.289,1786099727.188863,1786099727.166418,22.444963455200195,4,373.14593505859375,341.01959228515625,1708.7191297295503,9,81,1.0,413.0,413.48148148148147,3.1068919803845416,55.189241861056715,145.69602793037168,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,18,2026-08-07T18:48:47.406,1786099727.263224,1786099727.263224,0.0,4,270.7759094238281,277.671630859375,994.4063299337868,9,81,1.0,490.0,490.6666666666667,5.39444158370447,-62.63326529034183,91.5939750435969,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,19,2026-08-07T18:48:47.523,1786099727.393671,1786099727.393671,0.0,4,373.1901550292969,340.9971008300781,1708.6158140134066,9,81,1.0,414.0,413.61728395061726,3.144709450945222,55.36965443117451,146.025008018865,414.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,19,2026-08-07T18:48:47.639,1786099727.525037,1786099727.492575,32.462120056152344,4,270.8135070800781,277.71868896484375,1000.7451994437724,9,81,1.0,490.0,490.69135802469134,5.462696164232095,-62.587411089503654,91.65134596301452,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,20,2026-08-07T18:48:47.753,1786099727.617828,1786099727.617828,0.0,4,373.1799621582031,341.02032470703125,1706.7137427865528,9,81,1.0,413.0,413.38271604938274,3.156611716835664,55.225153820664566,145.69680092322423,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,20,2026-08-07T18:48:47.851,1786099727.76323,1786099727.721497,41.7330265045166,4,270.83502197265625,277.6870422363281,1000.3795084089506,9,81,1.0,490.0,490.75308641975306,5.450988131058282,-62.561171469705826,91.61276383367854,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,21,2026-08-07T18:48:47.981,1786099727.88375,1786099727.848928,34.82198715209961,4,373.1547546386719,341.03460693359375,1706.3535131933168,9,81,1.0,413.0,413.4320987654321,3.165984331945352,55.198549983322785,145.71187428384886,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk1,HK100QB6513M2B479,21,2026-08-07T18:48:48.065,1786099727.952536,1786099727.924873,27.662992477416992,4,270.78369140625,277.61712646484375,1001.6630386617035,9,81,1.0,490.0,490.51851851851853,5.399331234308355,-62.62377436403198,91.52752597610024,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,center,ihawk2,HK100QB5311M2B242,22,2026-08-07T18:48:48.211,1786099728.113819,1786099728.079971,33.847808837890625,4,373.1361083984375,341.015380859375,1706.1013230811805,9,81,1.0,413.0,413.48148148148147,3.1706115778785926,55.1788708736184,145.69158322146956,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
