experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,right,ihawk1,HK100QB6513M2B479,18,2026-08-07T18:58:37.181,1786100317.040061,1786100317.040061,0.0,4,414.714111328125,333.0714416503906,1673.4858966087922,9,81,1.0,417.0,416.65432098765433,3.0461471313249153,96.09224246092313,135.4268687063343,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,19,2026-08-07T18:58:37.324,1786100317.198133,1786100317.198133,0.0,4,500.2563781738281,290.3458251953125,1058.132910059765,9,81,1.0,487.0,485.3703703703704,5.45078995294362,223.26615472787057,108.73813061754346,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,19,2026-08-07T18:58:37.396,1786100317.27018,1786100317.27018,0.0,4,414.7486877441406,333.08148193359375,1672.8112337961793,9,81,1.0,416.0,416.4938271604938,3.0088347278893677,95.89760646358287,135.11249606779364,416.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,20,2026-08-07T18:58:37.541,1786100317.398146,1786100317.398146,0.0,4,500.2745361328125,290.386962890625,1061.1561358748004,9,81,1.0,487.0,485.3333333333333,5.543013620766234,223.28875221313265,108.78932626482633,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,20,2026-08-07T18:58:37.608,1786100317.47047,1786100317.47047,0.0,4,414.74761962890625,333.04730224609375,1675.708160461858,9,81,1.0,417.0,416.58024691358025,3.053130350684622,96.12702095204587,135.4018235414846,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,21,2026-08-07T18:58:37.755,1786100317.628347,1786100317.628347,0.0,4,500.287109375,290.3852233886719,1060.610794622451,9,81,1.0,487.0,485.08641975308643,5.514067307496793,223.3043995474654,108.78716146371718,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,21,2026-08-07T18:58:37.831,1786100317.700094,1786100317.700094,0.0,4,414.7648010253906,333.0926513671875,1672.7444618460722,9,81,1.0,417.0,416.60493827160496,3.0849595311190026,96.14485363920625,135.44887425572816,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,22,2026-08-07T18:58:37.972,1786100317.858257,1786100317.858257,0.0,4,500.2742919921875,290.3515625,1060.1734893829562,9,81,1.0,486.0,485.2716049382716,5.373575033622896,222.82995054077915,108.52197441964512,486.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,22,2026-08-07T18:58:38.052,1786100317.896162,1786100317.896162,0.0,4,414.73773193359375,333.0650939941406,1676.8091145688668,9,81,1.0,417.0,416.61728395061726,3.0478184871911576,96.11675844646867,135.42028287284663,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,23,2026-08-07T18:58:38.185,1786100318.058392,1786100318.058392,0.0,4,500.2897033691406,290.37109375,1058.809671964962,9,81,1.0,487.0,485.2962962962963,5.353607298925754,223.3076277596457,108.76957720207626,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,23,2026-08-07T18:58:38.254,1786100318.130052,1786100318.130052,0.0,4,414.74884033203125,333.0667724609375,1675.0711837732233,9,81,1.0,417.0,416.65432098765433,3.0502479154454005,96.12828792804305,135.42202431920154,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,24,2026-08-07T18:58:38.399,1786100318.288167,1786100318.288167,0.0,4,500.3218994140625,290.40692138671875,1059.7243570620194,9,81,1.0,486.0,485.0987654320988,5.412035056870024,222.8890760715586,108.59072679966688,486.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,24,2026-08-07T18:58:38.471,1786100318.32512,1786100318.32512,0.0,4,414.7110595703125,333.06787109375,1672.683649148792,9,81,1.0,416.0,416.4567901234568,3.1346825306402613,95.85864558442914,135.098408385609,416.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,25,2026-08-07T18:58:38.598,1786100318.488187,1786100318.488187,0.0,4,500.31072998046875,290.3749084472656,1059.7629073201679,9,81,1.0,487.0,485.28395061728395,5.491435531582873,223.33379526778953,108.77432457292964,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,25,2026-08-07T18:58:38.682,1786100318.556211,1786100318.556211,0.0,4,414.698974609375,333.0797119140625,1673.220044888556,9,81,1.0,416.0,416.4074074074074,3.2006943691087475,95.84613260134327,135.110664037375,416.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,26,2026-08-07T18:58:38.813,1786100318.6831,1786100318.718124,35.02392768859863,4,500.2828369140625,290.4046630859375,1060.2024680664763,9,81,1.0,487.0,485.34567901234567,5.434060392163397,223.29908249210962,108.81135406558602,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,26,2026-08-07T18:58:38.884,1786100318.760013,1786100318.760013,0.0,4,414.73388671875,333.08172607421875,1675.6025338843465,9,81,1.0,416.0,416.5061728395062,3.025406818884542,95.88228121914689,135.11274876164447,416.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,27,2026-08-07T18:58:39.031,1786100318.888167,1786100318.888167,0.0,4,500.2618713378906,290.3600158691406,1058.7615218888968,9,81,1.0,487.0,485.34567901234567,5.534348412024582,223.27299094189942,108.75579083711804,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,27,2026-08-07T18:58:39.106,1786100318.960055,1786100318.960055,0.0,4,414.7258605957031,333.0850830078125,1673.4860405949876,9,81,1.0,417.0,416.58024691358025,3.0035986646473933,96.10443710489604,135.44102191580055,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,28,2026-08-07T18:58:39.247,1786100319.118131,1786100319.118131,0.0,4,500.2423400878906,290.4075012207031,1060.740519150626,9,81,1.0,486.0,485.28395061728395,5.327369350582975,222.79026821339065,108.59144691831098,486.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,28,2026-08-07T18:58:39.317,1786100319.190014,1786100319.190014,0.0,4,414.6848449707031,333.070068359375,1670.8320951648057,9,81,1.0,417.0,416.65432098765433,3.0338115211197634,96.06186671139062,135.42544388658936,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,29,2026-08-07T18:58:39.464,1786100319.318124,1786100319.318124,0.0,4,500.26904296875,290.3922119140625,1060.1199317239225,9,81,1.0,487.0,485.2098765432099,5.578342158255255,223.2819159991038,108.79585864712057,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,29,2026-08-07T18:58:39.540,1786100319.41407,1786100319.41407,0.0,4,414.7169494628906,333.06195068359375,1671.5169879598543,9,81,1.0,416.0,416.48148148148147,3.0377257574998073,95.8647440837614,135.092280559726,416.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,30,2026-08-07T18:58:39.678,1786100319.548131,1786100319.548131,0.0,4,500.2480163574219,290.3804626464844,1060.9263997371309,9,81,1.0,487.0,485.24691358024694,5.418788758102521,223.25574849095995,108.78123674489215,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,30,2026-08-07T18:58:39.751,1786100319.622547,1786100319.622547,0.0,4,414.7138671875,333.0804443359375,1672.3121497486718,9,81,1.0,416.0,416.51851851851853,3.0336080461684203,95.86155264110566,135.11142211892755,416.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,31,2026-08-07T18:58:39.886,1786100319.748198,1786100319.748198,0.0,4,500.262451171875,290.3889465332031,1059.0099933370948,9,81,1.0,487.0,485.25925925925924,5.488118479446708,223.27371254226915,108.79179489767009,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk1,HK100QB6513M2B479,31,2026-08-07T18:58:39.962,1786100319.849966,1786100319.849966,0.0,4,414.7427673339844,333.08001708984375,1672.8800835995935,9,81,1.0,417.0,416.60493827160496,2.9777466830880654,96.12198472245706,135.43576591407484,417.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,right,ihawk2,HK100QB5311M2B242,32,2026-08-07T18:58:40.105,1786100319.980617,1786100319.980617,0.0,4,500.2740478515625,290.3582763671875,1061.3288893946446,9,81,1.0,487.0,485.2098765432099,5.571615675418388,223.28814454966343,108.7536260360089,487.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
