experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,pilot,center,ihawk2,HK100QB5311M2B242,1,2026-08-07T18:47:31.720,1786099651.618803,1786099651.618803,0.0,4,373.1532897949219,341.0377197265625,1708.7815496814437,9,81,1.0,413.0,413.25925925925924,3.319554856369216,55.1970039976177,145.7151595034722,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk1,HK100QB6513M2B479,1,2026-08-07T18:47:31.780,1786099651.62707,1786099651.59258,34.48987007141113,4,270.8323669433594,277.68731689453125,999.0682716812007,9,81,1.0,490.0,490.6296296296296,5.386196349104915,-62.56440955044684,91.61309868340277,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk2,HK100QB5311M2B242,2,2026-08-07T18:47:31.931,1786099651.848879,1786099651.788802,60.07719039916992,4,373.149658203125,340.99359130859375,1704.6719113341533,9,81,1.0,413.0,413.2716049382716,3.2288246533336724,55.193171241390495,145.66858668410632,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk1,HK100QB6513M2B479,2,2026-08-07T18:47:31.981,1786099651.864218,1786099651.825882,38.33603858947754,4,270.8258361816406,277.70367431640625,998.9158878978342,9,81,1.0,490.0,490.69135802469134,5.480971572879762,-62.57237448468334,91.63304084475676,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk2,HK100QB5311M2B242,3,2026-08-07T18:47:32.142,1786099652.044613,1786099652.018799,25.813817977905273,4,373.197265625,341.00372314453125,1707.6542055504397,9,81,1.0,413.0,413.3703703703704,3.2574700476153438,55.24341577680595,145.67927975189986,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk1,HK100QB6513M2B479,3,2026-08-07T18:47:32.187,1786099652.094234,1786099652.054153,40.081024169921875,4,270.79632568359375,277.6856689453125,1000.3875494243111,9,81,1.0,490.0,490.75308641975306,5.404930305280381,-62.608365566023046,91.61108958505741,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk2,HK100QB5311M2B242,4,2026-08-07T18:47:32.358,1786099652.278811,1786099652.218803,60.00804901123047,4,373.1932067871094,341.0669250488281,1704.2473773341626,9,81,1.0,413.0,413.2716049382716,3.174162667850422,55.239132108081435,145.74598259346746,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk1,HK100QB6513M2B479,4,2026-08-07T18:47:32.406,1786099652.325837,1786099652.25421,71.62690162658691,4,270.8326110839844,277.6867370605469,998.5530599486083,9,81,1.0,490.0,490.77777777777777,5.403702434442518,-62.56411179589594,91.61239177842941,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk2,HK100QB5311M2B242,5,2026-08-07T18:47:32.575,1786099652.473649,1786099652.448805,24.843931198120117,4,373.10479736328125,340.9656066894531,1707.0283081652597,9,81,1.0,413.0,413.2716049382716,3.2326937129853963,55.14582542917207,145.63905191553198,413.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,pilot,center,ihawk1,HK100QB6513M2B479,5,2026-08-07T18:47:32.623,1786099652.52584,1786099652.484338,41.50199890136719,4,270.82354736328125,277.67193603515625,997.7249223054387,9,81,1.0,490.0,490.6296296296296,5.4278090525654195,-62.575165933598,91.59434709884604,490.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
