experiment,phase,position,camera_id,serial,sample_index,wall_time_iso,color_stamp_s,depth_stamp_s,color_depth_dt_ms,marker_id,u_px,v_px,marker_area_px2,depth_patch_size,depth_valid_count,depth_valid_ratio,depth_median_raw,depth_mean_raw,depth_std_raw,x_cam_raw,y_cam_raw,z_cam_raw,fx,fy,cx,cy,color_frame_id,depth_frame_id
E0-A,formal,far,ihawk2,HK100QB5311M2B242,8,2026-08-07T19:00:06.657,1786100406.572262,1786100406.572262,0.0,4,321.14422607421875,243.52813720703125,544.1989426165819,9,76,0.9382716049382716,572.5,572.3157894736842,7.168840959440681,0.425572649903255,59.3351720443298,572.5,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,9,2026-08-07T19:00:06.798,1786100406.669356,1786100406.669356,0.0,4,356.58184814453125,216.75704956054688,480.9833221435547,9,77,0.9506172839506173,627.0,628.4285714285714,6.040278338455526,53.763182361141936,22.1752295941553,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,9,2026-08-07T19:00:06.867,1786100406.732365,1786100406.732365,0.0,4,321.11212158203125,243.51638793945312,543.3839655860793,9,77,0.9506172839506173,572.0,572.1298701298701,7.073580663565268,0.3782736290197363,59.266176953754645,572.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,10,2026-08-07T19:00:07.017,1786100406.899301,1786100406.899301,0.0,4,356.5712585449219,216.73849487304688,481.7180633544922,9,81,1.0,627.0,627.7654320987655,6.458079445427781,53.746656299947,22.146283999490663,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,10,2026-08-07T19:00:07.084,1786100406.962334,1786100406.962334,0.0,4,320.36822509765625,243.09278869628906,483.79069405724294,9,78,0.9629629629629629,575.0,574.4487179487179,6.44587341244645,-0.7128035987527613,58.95458838559522,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,11,2026-08-07T19:00:07.217,1786100407.095206,1786100407.095206,0.0,4,356.565185546875,216.75157165527344,481.4133529663086,9,80,0.9876543209876543,627.0,628.0375,6.534124155616624,53.73717881816661,22.166683978625198,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,11,2026-08-07T19:00:07.285,1786100407.158448,1786100407.158448,0.0,4,320.3883972167969,243.06358337402344,487.84192268480547,9,79,0.9753086419753086,576.0,574.632911392405,6.534282797027935,-0.6843513477113228,59.0141299693275,576.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,12,2026-08-07T19:00:07.417,1786100407.329292,1786100407.329292,0.0,4,356.550048828125,216.74163818359375,481.7551803588867,9,73,0.9012345679012346,628.0,629.1095890410959,5.636098048974664,53.79922410632997,22.186516459610328,628.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk2,HK100QB5311M2B242,12,2026-08-07T19:00:07.485,1786100407.356458,1786100407.356458,0.0,4,320.28570556640625,242.95956420898438,478.2262498345226,9,79,0.9753086419753086,575.0,574.632911392405,6.300543759988912,-0.8340555445899196,58.758831961944296,575.0,391.3234558105469,391.3234558105469,320.85333251953125,202.9705047607422,ihawk2/berxel_camera_color_frame,ihawk2/berxel_camera_depth_optical_frame
E0-A,formal,far,ihawk1,HK100QB6513M2B479,13,2026-08-07T19:00:07.621,1786100407.499312,1786100407.499312,0.0,4,356.53875732421875,216.74142456054688,482.31063079833984,9,77,0.9506172839506173,627.0,628.4285714285714,6.027194012902931,53.69593510348414,22.150854356542975,627.0,401.77020263671875,401.9191589355469,322.1313781738281,202.54229736328125,ihawk1/berxel_camera_color_frame,ihawk1/berxel_camera_depth_optical_frame
