dataset,camera,height_mm,component,n_vectors,covariance_rank,sigma_rho_x_mm,sigma_rho_y_mm,sigma_rho_z_mm,sigma_omega_x_rad,sigma_omega_y_rad,sigma_omega_z_rad,cov_rho_x_mm_rho_x_mm,cov_rho_x_mm_rho_y_mm,cov_rho_x_mm_rho_z_mm,cov_rho_x_mm_omega_x_rad,cov_rho_x_mm_omega_y_rad,cov_rho_x_mm_omega_z_rad,cov_rho_y_mm_rho_x_mm,cov_rho_y_mm_rho_y_mm,cov_rho_y_mm_rho_z_mm,cov_rho_y_mm_omega_x_rad,cov_rho_y_mm_omega_y_rad,cov_rho_y_mm_omega_z_rad,cov_rho_z_mm_rho_x_mm,cov_rho_z_mm_rho_y_mm,cov_rho_z_mm_rho_z_mm,cov_rho_z_mm_omega_x_rad,cov_rho_z_mm_omega_y_rad,cov_rho_z_mm_omega_z_rad,cov_omega_x_rad_rho_x_mm,cov_omega_x_rad_rho_y_mm,cov_omega_x_rad_rho_z_mm,cov_omega_x_rad_omega_x_rad,cov_omega_x_rad_omega_y_rad,cov_omega_x_rad_omega_z_rad,cov_omega_y_rad_rho_x_mm,cov_omega_y_rad_rho_y_mm,cov_omega_y_rad_rho_z_mm,cov_omega_y_rad_omega_x_rad,cov_omega_y_rad_omega_y_rad,cov_omega_y_rad_omega_z_rad,cov_omega_z_rad_rho_x_mm,cov_omega_z_rad_rho_y_mm,cov_omega_z_rad_rho_z_mm,cov_omega_z_rad_omega_x_rad,cov_omega_z_rad_omega_y_rad,cov_omega_z_rad_omega_z_rad,coordinate
E2,ihawk1,25.0,within_pose,75,6,6.172973718640088,8.369537140397467,42.64085004248285,0.283387189265454,0.21719360114357553,0.00703230380016686,38.105604531021235,47.91088917485449,-156.73745604787644,1.4800149232203657,-1.2342731474866162,-0.036046359746722115,47.91088917485449,70.0491519444926,-276.8175624222182,2.0707413487759303,-1.5239847654480512,-0.03931153228581152,-156.73745604787644,-276.8175624222182,1818.2420923455102,-10.582012353726311,6.462973209098117,0.062330977671135025,1.4800149232203657,2.0707413487759303,-10.582012353726311,0.08030829903977423,-0.058529915133594776,-0.0012126066294341046,-1.2342731474866162,-1.5239847654480512,6.462973209098117,-0.058529915133594776,0.04717306037771458,0.0011733620389210843,-0.036046359746722115,-0.03931153228581152,0.062330977671135025,-0.0012126066294341046,0.0011733620389210843,4.945329673784126e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,between_run,5,4,6.127153759205101,9.156356034672028,22.209800250037066,0.20034864169020178,0.15420892768314168,0.011281843673938124,37.542013188941205,50.98418306756725,-103.66081522161437,1.062342421748728,-0.8237170779184747,-0.05454290839988597,50.98418306756725,83.83885583367484,-160.9406057443724,1.7483686148160469,-1.364372882415539,-0.07318375404346343,-103.66081522161437,-160.9406057443724,493.27522714654657,-3.9046410775077445,2.815117402703238,0.06256801006687801,1.062342421748728,1.7483686148160469,-3.9046410775077445,0.04013957822710886,-0.030708970469622433,-0.0011499768572787584,-0.8237170779184747,-1.364372882415539,2.815117402703238,-0.030708970469622433,0.02378039337718442,0.0009949338154129719,-0.05454290839988597,-0.07318375404346343,0.06256801006687801,-0.0011499768572787584,0.0009949338154129719,0.00012727999668317767,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,cross_pose,25,6,10.917150653756433,13.161781210551752,53.52350362319062,0.33619142489145093,0.2498492558826298,0.020557299459141653,119.18417839681453,69.37735264576736,32.03175585280726,0.7994151191938569,-1.0345768894403347,0.04849008539527853,69.37735264576736,173.23248463443315,-123.90485723085015,2.2051958203550273,-2.15333675935761,0.07345386544049229,32.03175585280726,-123.90485723085015,2864.7654401016994,-14.930659271587594,8.450736627338781,0.4788348508584146,0.7994151191938569,2.2051958203550273,-14.930659271587594,0.1130246741705441,-0.07973937324764704,-0.0016125529346561825,-1.0345768894403347,-2.15333675935761,8.450736627338781,-0.07973937324764704,0.06242465066510382,0.00013361204465926237,0.04849008539527853,0.07345386544049229,0.4788348508584146,-0.0016125529346561825,0.00013361204465926237,0.00042260256105282573,right-invariant board-normalized SE(3) log
E2,ihawk1,25.0,total_sum,,6,13.958216079312463,18.08647263599513,71.94638809275804,0.4831899744794248,0.3652096718598822,0.024481336860429918,194.83179611677696,168.2724248881891,-228.36651541668354,3.3417724641629505,-3.0925671148454255,-0.04209918275132956,168.2724248881891,327.1204924126006,-561.6630253974408,6.024305783947004,-5.0416944072212,-0.03904142088878265,-228.36651541668354,-561.6630253974408,5176.282759593756,-29.417312702821647,17.728827239140138,0.6037338385964276,3.3417724641629505,6.024305783947004,-29.417312702821647,0.23347255143742718,-0.16897825885086426,-0.003975136421369046,-3.0925671148454255,-5.0416944072212,17.728827239140138,-0.16897825885086426,0.1333781044200028,0.0023019078989933188,-0.04209918275132956,-0.03904142088878265,0.6037338385964276,-0.003975136421369046,0.0023019078989933188,0.0005993358544738446,right-invariant board-normalized SE(3) log
E2,ihawk1,30.0,within_pose,75,6,3.6742068857296637,5.025203576770307,30.698216587665836,0.16833913304692605,0.12342103230856127,0.0015304749485507466,13.499796239143274,18.377136176715926,-112.498037422665,0.6164703253632243,-0.4521564216831777,9.20255439943337e-05,18.377136176715926,25.25267098798509,-153.23005276546908,0.8396142073894148,-0.615554913817639,-0.00045929870605471433,-112.498037422665,-153.23005276546908,942.380501663242,-5.167370406334267,3.7883094305358775,0.00036852891802249463,0.6164703253632243,0.8396142073894148,-5.167370406334267,0.02833806371499067,-0.020773503674147365,-2.3515123473764996e-06,-0.4521564216831777,-0.615554913817639,3.7883094305358775,-0.020773503674147365,0.015232751216110927,1.4061701178812974e-06,9.20255439943337e-05,-0.00045929870605471433,0.00036852891802249463,-2.3515123473764996e-06,1.4061701178812974e-06,2.3423535681414104e-06,right-invariant board-normalized SE(3) log
E2,ihawk1,30.0,between_run,5,4,4.604868524476245,5.617185262925848,34.8403363485796,0.16127229098727486,0.1239738100440249,0.005858037916358004,21.20481412771203,17.092586851689642,0.4260039327858701,0.4217545132222382,-0.42747371705966153,0.010113566665619118,17.092586851689642,31.552770278031332,-67.23088798215772,0.7300425680088536,-0.6130672649543364,0.0004992089179880478,0.4260039327858701,-67.23088798215772,1213.849036882157,-4.076339775005657,1.8318690125822137,0.06605251386598691,0.4217545132222382,0.7300425680088536,-4.076339775005657,0.026008751840284252,-0.018613076097808816,0.0001551117282344713,-0.42747371705966153,-0.6130672649543364,1.8318690125822137,-0.018613076097808816,0.015369505576831968,-0.00027911756491108894,0.010113566665619118,0.0004992089179880478,0.06605251386598691,0.0001551117282344713,-0.00027911756491108894,3.431660822948803e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,30.0,cross_pose,25,6,11.544078225071646,18.365365392385492,86.59468498504107,0.5443993425378107,0.41923071279088275,0.012506836157485593,133.2657420665733,142.36648431429956,-654.727102045128,5.304728633533271,-4.107286886427594,-0.026364924043821444,142.36648431429956,337.28664599583067,-1068.245255639345,8.606936018217343,-6.69439047847287,0.05263832884300519,-654.727102045128,-1068.245255639345,7498.639467658497,-40.29817289873699,26.478505540995943,-0.19799891555601493,5.304728633533271,8.606936018217343,-40.29817289873699,0.29637064415560055,-0.22321246864159874,0.0008735155594646744,-4.107286886427594,-6.69439047847287,26.478505540995943,-0.22321246864159874,0.17575439054715164,-0.0004725938426221083,-0.026364924043821444,0.05263832884300519,-0.19799891555601493,0.0008735155594646744,-0.0004725938426221083,0.000156420950670189,right-invariant board-normalized SE(3) log
E2,ihawk1,30.0,total_sum,,6,12.960337666643898,19.85175275037061,98.25919298571455,0.5922140320111264,0.4542649527974776,0.013895319804445612,167.97035243342862,177.8362073427051,-766.7991355350072,6.342953472118733,-4.986917025170433,-0.016159331834207993,177.8362073427051,394.0920872618471,-1288.706196386972,10.176592793615612,-7.923012657244845,0.05267823905493853,-766.7991355350072,-1288.706196386972,9654.869006203895,-49.541883080076914,32.09868398411403,-0.1315778727720055,6.342953472118733,10.176592793615612,-49.541883080076914,0.3507174597108755,-0.2625990484135549,0.0010262757753517692,-4.986917025170433,-7.923012657244845,32.09868398411403,-0.2625990484135549,0.20635664734009454,-0.000750305237415316,-0.016159331834207993,0.05267823905493853,-0.1315778727720055,0.0010262757753517692,-0.000750305237415316,0.00019307991246781845,right-invariant board-normalized SE(3) log
E2,ihawk1,35.0,within_pose,75,6,7.480749903610535,7.424476137337974,31.45040833893863,0.20572367735743435,0.19025544432970637,0.01010603691672497,55.96161912036903,52.70297096097392,-93.4340060101235,1.4337379414433713,-1.4125177646527034,-0.05747126123948425,52.70297096097392,55.12284591390101,-154.44027818237004,1.5229373499863228,-1.379090522948664,-0.04175949539098051,-93.4340060101235,-154.44027818237004,989.1281846859804,-4.514342516522426,2.938535527539049,-0.03828563736485852,1.4337379414433713,1.5229373499863228,-4.514342516522426,0.04232223142546575,-0.03782643143958481,-0.0010931350204685568,-1.4125177646527034,-1.379090522948664,2.938535527539049,-0.03782643143958481,0.036197134097094,0.0013323048916684059,-0.05747126123948425,-0.04175949539098051,-0.03828563736485852,-0.0010931350204685568,0.0013323048916684059,0.00010213198216220796,right-invariant board-normalized SE(3) log
E2,ihawk1,35.0,between_run,5,4,6.386567579678415,6.4389305528923195,25.055539198467667,0.18311325546695023,0.1164682691890029,0.011938757841652542,40.78824544979941,22.16652659140207,-79.09007265015748,0.8057383369947139,-0.6212776366236167,-0.008128982536166816,22.16652659140207,41.459826664970194,-136.02442649830886,0.9111311602990493,-0.5283429549034012,-0.05896003697698867,-79.09007265015748,-136.02442649830886,627.7800445259498,-4.400746882126568,2.5257520472566024,0.20942696020777174,0.8057383369947139,0.9111311602990493,-4.400746882126568,0.033530464327704575,-0.02068111105415152,-0.0011771444348426033,-0.6212776366236167,-0.5283429549034012,2.5257520472566024,-0.02068111105415152,0.01356485772788204,0.0005743655141606071,-0.008128982536166816,-0.05896003697698867,0.20942696020777174,-0.0011771444348426033,0.0005743655141606071,0.00014253393880162007,right-invariant board-normalized SE(3) log
E2,ihawk1,35.0,cross_pose,25,6,9.010663365489126,14.932816808537513,58.935338969184635,0.38866754135575876,0.24351977482956605,0.01467539394163099,81.19205428616783,75.93676595551815,-323.5231945317752,2.440494305878279,-1.4754055768783367,-0.013355003745421647,75.93676595551815,222.9890178373405,-688.4872093133423,5.070296757946453,-3.2963607934100008,-0.045712266641394855,-323.5231945317752,-688.4872093133423,3473.3741794126927,-21.96260814877197,12.75267154710853,0.17514289917164716,2.440494305878279,5.070296757946453,-21.96260814877197,0.15106245770353044,-0.09254564260475984,-0.0011012588935528263,-1.4754055768783367,-3.2963607934100008,12.75267154710853,-0.09254564260475984,0.059301880733042545,0.0007348847457557831,-0.013355003745421647,-0.045712266641394855,0.17514289917164716,-0.0011012588935528263,0.0007348847457557831,0.00021536718734205956,right-invariant board-normalized SE(3) log
E2,ihawk1,35.0,total_sum,,6,13.339487203649782,17.876568194600768,71.34621509670028,0.47635612041486436,0.3302481984175214,0.021448382417000297,177.94191885633626,150.80626350789413,-496.04727319205614,4.679970584316364,-3.5092009781546567,-0.0789552475210727,150.80626350789413,319.5716904162117,-978.9519139940212,7.504365268231825,-5.2037942712620655,-0.14643179900936404,-496.04727319205614,-978.9519139940212,5090.282408624623,-30.877697547420965,18.216959121904182,0.3462842220145604,4.679970584316364,7.504365268231825,-30.877697547420965,0.22691515345670077,-0.15105318509849616,-0.0033715383488639866,-3.5092009781546567,-5.2037942712620655,18.216959121904182,-0.15105318509849616,0.10906387255801858,0.002641555151584796,-0.0789552475210727,-0.14643179900936404,0.3462842220145604,-0.0033715383488639866,0.002641555151584796,0.0004600331083058876,right-invariant board-normalized SE(3) log
E2,ihawk1,40.0,within_pose,75,6,4.880769501683969,6.991802257261996,31.57780786207767,0.17582067441234217,0.12019584666632402,0.0060713307906824455,23.821910928568375,33.76877138777162,-151.49210271792762,0.8345786704083565,-0.5755774982207861,-0.004277226577991654,33.76877138777162,48.885298804653935,-220.4608529343287,1.2227265714306055,-0.8383281268577385,-0.0034256692237207994,-151.49210271792762,-220.4608529343287,997.1579493742944,-5.5444264007933866,3.7947987595575996,0.0072639938969200615,0.8345786704083565,1.2227265714306055,-5.5444264007933866,0.03091290955081083,-0.021114708741584415,5.194790479657428e-06,-0.5755774982207861,-0.8383281268577385,3.7947987595575996,-0.021114708741584415,0.014447041555834476,1.5017159374088037e-05,-0.004277226577991654,-0.0034256692237207994,0.0072639938969200615,5.194790479657428e-06,1.5017159374088037e-05,3.686105756988873e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,40.0,between_run,5,4,2.1503278275445594,4.35130780315314,17.934825085459064,0.10673879274721818,0.0702595039496902,0.008820533520637252,4.623909765912505,-8.261304811219242,32.87323821247669,-0.1889305068604961,0.12490685871876707,-0.013729535767046537,-8.261304811219242,18.933879597781402,-53.66215127761908,0.29937790268704945,-0.19433900898560047,0.021946019978993016,32.87323821247669,-53.66215127761908,321.65795084601166,-1.906405233228914,1.2544054160399751,-0.05439276035374085,-0.1889305068604961,0.29937790268704945,-1.906405233228914,0.011393169877133597,-0.007495970954589001,0.0002685625232592058,0.12490685871876707,-0.19433900898560047,1.2544054160399751,-0.007495970954589001,0.004936397895256533,-0.0001871739882695915,-0.013729535767046537,0.021946019978993016,-0.05439276035374085,0.0002685625232592058,-0.0001871739882695915,7.780181158868541e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,40.0,cross_pose,25,6,10.408729460026047,11.82608806838398,41.76045650678686,0.2261931374685105,0.15493632792561315,0.016230526041914866,108.34164897201413,47.89798715434998,-260.31218308572676,1.3367912407647884,-0.8985637746508048,-0.10036653049436692,47.89798715434998,139.85635900117393,-358.9985554198614,1.9120031054562512,-1.342524396816485,0.04753657204193385,-260.31218308572676,-358.9985554198614,1743.9357276552366,-9.41697847515131,6.45028498577429,-0.03169801356605699,1.3367912407647884,1.9120031054562512,-9.41697847515131,0.051163335437848484,-0.034979575539296544,0.00029781336035817837,-0.8985637746508048,-1.342524396816485,6.45028498577429,-0.034979575539296544,0.024005265711073136,-0.00020815518595087803,-0.10036653049436692,0.04753657204193385,-0.03169801356605699,0.00029781336035817837,-0.00020815518595087803,0.00026342997559727666,right-invariant board-normalized SE(3) log
E2,ihawk1,40.0,total_sum,,6,11.695617541049083,14.410951995049087,55.342132483990376,0.30572768089558544,0.20829955631773234,0.019444609658099358,136.787469666495,73.40545373090237,-378.9310475911777,1.982439404312649,-1.3492344141528239,-0.1183732928394051,73.40545373090237,207.67553740360927,-633.1215596318092,3.434107579573906,-2.375191532659824,0.06605692279720607,-378.9310475911777,-633.1215596318092,3062.751627875543,-16.86781010917361,11.499489161371866,-0.07882678002287777,1.982439404312649,3.434107579573906,-16.86781010917361,0.09346941486579291,-0.06359025523546996,0.0005715706740970416,-1.3492344141528239,-2.375191532659824,11.499489161371866,-0.06359025523546996,0.04338870516216414,-0.00038031201484638145,-0.1183732928394051,0.06605692279720607,-0.07882678002287777,0.0005715706740970416,-0.00038031201484638145,0.0003780928447558508,right-invariant board-normalized SE(3) log
E2,ihawk1,45.0,within_pose,75,6,5.331368390016014,8.07171217060165,31.725072511357137,0.17712703542513256,0.11688301478052417,0.001014788515285839,28.423488910061945,43.00718850427718,-167.1300565398679,0.9297322052029567,-0.6116194560256528,-0.0008026557396723282,43.00718850427718,65.1525373650388,-252.4106058896664,1.4036371975196715,-0.9229884567617836,-0.001328149417984713,-167.1300565398679,-252.4106058896664,1006.4802258508684,-5.617918157412953,3.7051900947903,0.0035903534965653306,0.9297322052029567,1.4036371975196715,-5.617918157412953,0.03137398667849616,-0.020698687131075956,-1.8577337196922743e-05,-0.6116194560256528,-0.9229884567617836,3.7051900947903,-0.020698687131075956,0.013661639144184232,1.1836568820465647e-05,-0.0008026557396723282,-0.001328149417984713,0.0035903534965653306,-1.8577337196922743e-05,1.1836568820465647e-05,1.0297957307560373e-06,right-invariant board-normalized SE(3) log
E2,ihawk1,45.0,between_run,5,4,2.438989005133526,6.437578447910846,20.20654722652502,0.1126896549287183,0.07150324320868108,0.011130807389877418,5.948667367162225,1.36620049478198,-12.80996594916395,0.07976809382548064,-0.07961010610932322,-0.017479013971677015,1.36620049478198,41.44241627300622,-101.38059125308509,0.5336850732312686,-0.3326062728127913,-0.023641957626587617,-12.80996594916395,-101.38059125308509,408.304550817786,-2.2699384692727316,1.4121789896828034,-0.003369757828609083,0.07976809382548064,0.5336850732312686,-2.2699384692727316,0.012698958327953603,-0.007921153265392052,5.7699491040140926e-05,-0.07961010610932322,-0.3326062728127913,1.4121789896828034,-0.007921153265392052,0.005112713789359797,8.448699117648457e-05,-0.017479013971677015,-0.023641957626587617,-0.003369757828609083,5.7699491040140926e-05,8.448699117648457e-05,0.00012389487315054974,right-invariant board-normalized SE(3) log
E2,ihawk1,45.0,cross_pose,25,6,10.218717165200944,11.128103469008016,40.33370022837001,0.22606540461693383,0.15497660219002252,0.009428057990910675,104.42218050237241,54.46594717310377,-263.2706160442436,1.431020653146715,-0.8876896187597987,0.014408118991762949,54.46594717310377,123.83468681694825,-372.8702323208131,2.035013419024657,-1.4944675235741633,0.03301558563412528,-263.2706160442436,-372.8702323208131,1626.8073741120152,-9.096612812259838,6.175235278590492,-0.09003299279246471,1.431020653146715,2.035013419024657,-9.096612812259838,0.051105567164618004,-0.034487635051836746,0.0004400821934946,-0.8876896187597987,-1.4944675235741633,6.175235278590492,-0.034487635051836746,0.024017747226364492,-0.0003745162783019429,0.014408118991762949,0.03301558563412528,-0.09003299279246471,0.0004400821934946,-0.0003745162783019429,8.888827747997462e-05,right-invariant board-normalized SE(3) log
E2,ihawk1,45.0,total_sum,,6,11.781100830550454,15.179909105623567,55.15063146311808,0.3085101492188997,0.20686251511549528,0.01462234407888422,138.7943367795966,98.83933617216293,-443.2106385332754,2.4405209521751523,-1.5789191808947747,-0.0038735507195863956,98.83933617216293,230.42964045499326,-726.6614294635647,3.972335689775597,-2.750062253148738,0.00804547858955295,-443.2106385332754,-726.6614294635647,3041.5921507806697,-16.984469438945524,11.292604363063596,-0.08981239712450846,2.4405209521751523,3.972335689775597,-16.984469438945524,0.09517851217106776,-0.06310747544830475,0.0004792043473378182,-1.5789191808947747,-2.750062253148738,11.292604363063596,-0.06310747544830475,0.04279210015990852,-0.00027819271830499266,-0.0038735507195863956,0.00804547858955295,-0.08981239712450846,0.0004792043473378182,-0.00027819271830499266,0.0002138129463612804,right-invariant board-normalized SE(3) log
E2,ihawk1,50.0,within_pose,75,6,7.739466740119987,11.594084771022104,42.87871296911444,0.23239926091706514,0.15813427031983754,0.0018655470736650183,59.89934542142349,89.68889803982444,-36.99866023763968,1.7968837419542614,-1.222707316996494,-0.0017417503642405663,89.68889803982444,134.42280167764667,-59.22087769721009,2.6934159943319544,-1.8324611941388176,-0.003026150701217641,-36.99866023763968,-59.22087769721009,1838.5840258877029,-1.25049679669141,0.6990702374114494,0.03320631802946195,1.7968837419542614,2.6934159943319544,-1.25049679669141,0.05400941647479812,-0.036740145975857307,-6.518878144899308e-05,-1.222707316996494,-1.8324611941388176,0.6990702374114494,-0.036740145975857307,0.02500644744958745,4.279460752211613e-05,-0.0017417503642405663,-0.003026150701217641,0.03320631802946195,-6.518878144899308e-05,4.279460752211613e-05,3.480265884060113e-06,right-invariant board-normalized SE(3) log
E2,ihawk1,50.0,between_run,5,4,6.124196496822178,5.014041801059843,22.07702114489904,0.09225017236585312,0.06277088247249392,0.01828845446050495,37.50578273168903,20.776263464135244,32.84542254269448,0.43453279620275803,-0.3159436957320554,-0.08541752975364747,20.776263464135244,25.140615182775434,87.29605681393532,0.3032263927202329,-0.20989362340908607,-0.021947206406650266,32.84542254269448,87.29605681393532,487.3948626323192,1.056510962989528,-0.7109350753481416,0.02033075062473793,0.43453279620275803,0.3032263927202329,1.056510962989528,0.008510094301529611,-0.0057482617930848905,-0.0005783906118775384,-0.3159436957320554,-0.20989362340908607,-0.7109350753481416,-0.0057482617930848905,0.003940183686375644,0.0005160142628156243,-0.08541752975364747,-0.021947206406650266,0.02033075062473793,-0.0005783906118775384,0.0005160142628156243,0.0003344675665539634,right-invariant board-normalized SE(3) log
E2,ihawk1,50.0,cross_pose,25,6,11.04386409221247,13.537565544814898,42.00526338116299,0.21965787475252221,0.14991641373997827,0.011645972422846712,121.96693408725997,85.43857011489804,213.47477007780395,1.8701143556022308,-1.2107341838754118,-0.023722660357477512,85.43857011489804,183.2656808801595,296.42381195652604,2.595088625805776,-1.8491190834641054,0.048090718505392184,213.47477007780395,296.42381195652604,1764.4421517208723,4.314115124863845,-3.1793260882115524,-0.05651331385231004,1.8701143556022308,2.595088625805776,4.314115124863845,0.048249581940794734,-0.032635298348637376,0.0006936255114137059,-1.2107341838754118,-1.8491190834641054,-3.1793260882115524,-0.032635298348637376,0.022474931108656344,-0.0004502707964925735,-0.023722660357477512,0.048090718505392184,-0.05651331385231004,0.0006936255114137059,-0.0004502707964925735,0.00013562867367370612,right-invariant board-normalized SE(3) log
E2,ihawk1,50.0,total_sum,,6,14.811214070439076,18.515644675262635,63.956399525308605,0.33281991033759156,0.22676322948092673,0.021761813024463967,219.3720622403725,195.9037316188577,209.32153238285875,4.10153089375925,-2.749385196603961,-0.11088194047536555,195.9037316188577,342.8290977405816,324.49899107325126,5.591731012857963,-3.891473901012009,0.023117361397524277,209.32153238285875,324.49899107325126,4090.4210402408944,4.1201292911619625,-3.1911909261482445,-0.0029762451981101556,4.10153089375925,5.591731012857963,4.1201292911619625,0.11076909271712247,-0.07512370611757957,5.004611808717447e-05,-2.749385196603961,-3.891473901012009,-3.1911909261482445,-0.07512370611757957,0.05142156224461944,0.00010853807384516689,-0.11088194047536555,0.023117361397524277,-0.0029762451981101556,5.004611808717447e-05,0.00010853807384516689,0.0004735765061117296,right-invariant board-normalized SE(3) log
E2,ihawk2,0.0,within_pose,75,6,0.16972935945312473,0.06673710817379888,0.16007242859095747,0.0005254729710753465,0.0009829719086055038,0.0006744834144734296,0.02880805546036802,0.002418854506866646,-0.021897691625656565,9.842538919462736e-07,-8.482497533523457e-05,-1.5228828711658775e-05,0.002418854506866646,0.004453841607401333,-0.0013175922677201002,-4.421524891566384e-06,-3.123596394574848e-06,-1.0017766888256848e-05,-0.021897691625656565,-0.0013175922677201002,0.02562318239500718,-1.607848683905067e-05,5.5398680666525524e-05,2.9283934984946902e-06,9.842538919462736e-07,-4.421524891566384e-06,-1.607848683905067e-05,2.7612184333075194e-07,1.3398308800513103e-07,1.457440571159724e-07,-8.482497533523457e-05,-3.123596394574848e-06,5.5398680666525524e-05,1.3398308800513103e-07,9.662337731075467e-07,2.299971017171278e-07,-1.5228828711658775e-05,-1.0017766888256848e-05,2.9283934984946902e-06,1.457440571159724e-07,2.299971017171278e-07,4.549278763997362e-07,right-invariant board-normalized SE(3) log
E2,ihawk2,0.0,between_run,5,4,1.311040495620347,1.002043292284762,0.2741782804638828,0.0025698190150037366,0.0020250164105170524,0.009675452943585437,1.7188271811564448,-0.9895345390931164,-0.22302092740497534,0.0012406803456004969,0.00017573295298458115,-0.012371419295208777,-0.9895345390931164,1.004090759612885,0.24747387268621257,-0.001439848229789596,-0.0009051527108951788,0.008235462737970434,-0.22302092740497534,0.24747387268621257,0.07517372947813158,-0.0003975968972076263,-0.00021958144110543297,0.001843974658827963,0.0012406803456004969,-0.001439848229789596,-0.0003975968972076263,6.603969769874775e-06,4.753207616893115e-06,-1.3078616273943395e-05,0.00017573295298458115,-0.0009051527108951788,-0.00021958144110543297,4.753207616893115e-06,4.100691462863367e-06,-5.326580939809121e-06,-0.012371419295208777,0.008235462737970434,0.001843974658827963,-1.3078616273943395e-05,-5.326580939809121e-06,9.361438966353609e-05,right-invariant board-normalized SE(3) log
E2,ihawk2,0.0,cross_pose,25,6,9.938725525716285,7.993086630996532,1.8834400277233816,0.008028489729530628,0.011273649943977051,0.003763443277802917,98.77826507552443,-1.580131443487216,-13.7976871861771,0.02809908695477943,0.056013207832964124,0.012314553395019676,-1.580131443487216,63.88943389061549,2.5316054300322106,-0.044746979603705335,0.0011595433603820231,-0.021374900467906847,-13.7976871861771,2.5316054300322106,3.547346338030652,-0.006743076632529468,0.00034277050562356163,-0.00394778785303654,0.02809908695477943,-0.044746979603705335,-0.006743076632529468,6.445664733717878e-05,2.5944691840879976e-05,2.0832460227154234e-05,0.056013207832964124,0.0011595433603820231,0.00034277050562356163,2.5944691840879976e-05,0.00012709518305933378,2.252365578451369e-06,0.012314553395019676,-0.021374900467906847,-0.00394778785303654,2.0832460227154234e-05,2.252365578451369e-06,1.4163505305239962e-05,right-invariant board-normalized SE(3) log
E2,ihawk2,0.0,total_sum,,6,10.026260534822605,8.055928158308996,1.9100113219307866,0.008446107917282628,0.011496177986413777,0.01040350050921207,100.52590031214125,-2.5672471280734657,-14.042605805207732,0.029340751554271873,0.05610411581061347,-7.209472890076091e-05,-2.5672471280734657,64.89797849183577,2.777761710450703,-0.0461912493583865,0.0002512670530922695,-0.01314945549682467,-14.042605805207732,2.777761710450703,3.6481432499037907,-0.007156752016576145,0.00017858774518465418,-0.0021008848007100824,0.029340751554271873,-0.0461912493583865,-0.007156752016576145,7.13367389503843e-05,3.083188254577822e-05,7.89958801032681e-06,0.05610411581061347,0.0002512670530922695,0.00017858774518465418,3.083188254577822e-05,0.0001321621082953047,-2.8442182596406242e-06,-7.209472890076091e-05,-0.01314945549682467,-0.0021008848007100824,7.89958801032681e-06,-2.8442182596406242e-06,0.00010823282284517578,right-invariant board-normalized SE(3) log
E2,ihawk2,5.0,within_pose,75,6,0.19321032632883203,0.07720436228280214,0.18019877102947177,0.0005151986739257545,0.000806475161327653,0.0005347045688232138,0.03733023020009377,0.006833268121374426,-0.0318040020891403,-1.881543860800009e-05,-0.00012201962842596814,-3.3473491758692973e-05,0.006833268121374426,0.005960513555494162,-0.007212922465200905,-1.2681015729687231e-05,-3.33621386330782e-05,-1.573282044200076e-05,-0.0318040020891403,-0.007212922465200905,0.032471597080531996,1.5763547198424032e-05,0.00010036083989077242,4.1917828069393036e-05,-1.881543860800009e-05,-1.2681015729687231e-05,1.5763547198424032e-05,2.6542967361485597e-07,4.9283738591928946e-08,1.4190090395646893e-07,-0.00012201962842596814,-3.33621386330782e-05,0.00010036083989077242,4.9283738591928946e-08,6.50402185838464e-07,9.401730219697572e-08,-3.3473491758692973e-05,-1.573282044200076e-05,4.1917828069393036e-05,1.4190090395646893e-07,9.401730219697572e-08,2.8590897592041897e-07,right-invariant board-normalized SE(3) log
E2,ihawk2,5.0,between_run,5,4,1.991588844333905,2.004863256632744,1.4521586097765835,0.002483801007830968,0.007416273407169117,0.013442054343877572,3.966426124875259,3.1077300668520302,-1.4797874155293644,0.0016953267630241376,-0.008250591460217073,0.012326995454218795,3.1077300668520302,4.0194766777960504,-1.1713820867673423,0.001753386627898218,-0.005602292452459806,0.019111873058061613,-1.4797874155293644,-1.1713820867673423,2.1087646279482595,-0.0027348272425872224,0.010673558198832232,-0.016117209697220393,0.0016953267630241376,0.001753386627898218,-0.0027348272425872224,6.1692674465021315e-06,-1.4328268862558086e-05,2.112103990438243e-05,-0.008250591460217073,-0.005602292452459806,0.010673558198832232,-1.4328268862558086e-05,5.500111124988383e-05,-7.573838271386761e-05,0.012326995454218795,0.019111873058061613,-0.016117209697220393,2.112103990438243e-05,-7.573838271386761e-05,0.0001806888249837579,right-invariant board-normalized SE(3) log
