run_id,capture_time_host,height_step_index,height_gt_mm,placement_index,board_center_gt_x_mm,board_center_gt_y_mm,board_rotation_gt_deg,marker_local_x_mm,marker_local_y_mm,marker_gt_x_mm,marker_gt_y_mm,frame_index,camera_id,camera_role,color_stamp_sec,other_camera_color_stamp_sec,pair_delta_ms,pair_sync_valid,marker_id,board_position,board_gt_z_mm,detection_valid,center_u_raw_px,center_v_raw_px,center_u_undist_px,center_v_undist_px,corner0_u_raw_px,corner0_v_raw_px,corner1_u_raw_px,corner1_v_raw_px,corner2_u_raw_px,corner2_v_raw_px,corner3_u_raw_px,corner3_v_raw_px,corner0_u_undist_px,corner0_v_undist_px,corner1_u_undist_px,corner1_v_undist_px,corner2_u_undist_px,corner2_v_undist_px,corner3_u_undist_px,corner3_v_undist_px,pnp_valid,pnp_method,pnp_tx_camera_mm,pnp_ty_camera_mm,pnp_tz_camera_mm,pnp_rvec_x,pnp_rvec_y,pnp_rvec_z,pnp_reprojection_rmse_px,depth_available,depth_stamp_sec,color_depth_delta_ms,depth_encoding,depth_center_roi_raw_median,depth_center_roi_valid_pixels,depth_center_roi_status,color_image_relpath,depth_image_relpath
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,-70.0,113.5,-70.0,113.5,1,ihawk1,primary,1786173134.766143084,1786173134.787839890,21.696806,1,0,TL,0.000000,1,224.743687,227.219025,224.743687,227.219025,204.715591,225.081635,232.162979,216.422592,245.115311,228.797546,216.980865,238.574326,204.715591,225.081635,232.162979,216.422592,245.115311,228.797546,216.980865,238.574326,1,IPPE_SQUARE,-163.166996,40.940426,673.877504,1.990785576,-0.648165832,0.399618018,0.075724,1,1786173134.766143084,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,70.0,113.5,70.0,113.5,1,ihawk1,primary,1786173134.766143084,1786173134.787839890,21.696806,1,1,TR,0.000000,1,295.352364,203.716011,295.352364,203.716011,277.080322,202.104370,298.817261,195.107971,313.780243,204.814636,291.731628,212.837067,277.080322,202.104370,298.817261,195.107971,313.780243,204.814636,291.731628,212.837067,1,IPPE_SQUARE,-50.704987,1.877061,761.438431,1.985418407,-0.665576960,0.410935709,0.090766,1,1786173134.766143084,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,-70.0,-113.5,-70.0,-113.5,1,ihawk1,primary,1786173134.766143084,1786173134.787839890,21.696806,1,2,BL,0.000000,1,300.964119,305.499016,300.964119,305.499016,274.021362,301.705933,306.149231,286.804535,328.389984,307.929199,295.295898,325.556396,274.021362,301.705933,306.149231,286.804535,328.389984,307.929199,295.295898,325.556396,1,IPPE_SQUARE,-26.970219,130.646345,512.964496,1.995211735,-0.649842531,0.396325669,0.123901,1,1786173134.766143084,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,70.0,-113.5,70.0,-113.5,1,ihawk1,primary,1786173134.766143084,1786173134.787839890,21.696806,1,3,BR,0.000000,1,381.417847,265.950172,381.417847,265.950172,357.106598,263.202545,381.322815,251.230408,405.714813,268.124756,381.527161,281.242981,357.106598,263.202545,381.322815,251.230408,405.714813,268.124756,381.527161,281.242981,1,IPPE_SQUARE,86.638756,92.155647,587.829460,2.004349879,-0.668069628,0.431569658,0.122061,1,1786173134.766143084,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,1,ihawk1,primary,1786173134.766143084,1786173134.787839890,21.696806,1,4,C,0.000000,1,297.697899,245.141354,297.697899,245.141354,275.867401,242.521973,302.079163,232.971130,319.741058,246.969711,293.103973,258.102600,275.867401,242.521973,302.079163,232.971130,319.741058,246.969711,293.103973,258.102600,1,IPPE_SQUARE,-38.586058,66.852236,635.400129,1.990994515,-0.644400695,0.409616399,0.125047,1,1786173134.766143084,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,-70.0,113.5,-70.0,113.5,1,ihawk2,secondary,1786173134.787839890,1786173134.766143084,21.696806,1,0,TL,0.000000,1,192.248341,351.461884,192.248341,351.461884,163.268478,368.812073,177.106613,334.233459,219.120193,334.329376,209.498077,368.472626,163.268478,368.812073,177.106613,334.233459,219.120193,334.329376,209.498077,368.472626,1,IPPE_SQUARE,-147.185255,169.403657,449.016998,1.544370836,-1.560014942,0.986320364,0.092479,1,1786173134.787839890,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,70.0,113.5,70.0,113.5,1,ihawk2,secondary,1786173134.787839890,1786173134.766143084,21.696806,1,1,TR,0.000000,1,218.314857,274.387688,218.314857,274.387688,196.537567,284.952698,205.502533,263.876190,238.533798,263.485352,232.685532,285.236511,196.537567,284.952698,205.502533,263.876190,238.533798,263.485352,232.685532,285.236511,1,IPPE_SQUARE,-148.922621,103.276923,569.221317,1.548852823,-1.565088115,0.960509583,0.207618,1,1786173134.787839890,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,-70.0,-113.5,-70.0,-113.5,1,ihawk2,secondary,1786173134.787839890,1786173134.766143084,21.696806,1,2,BL,0.000000,1,392.795387,349.423920,392.795387,349.423920,373.761536,366.661346,368.265930,332.528351,409.591583,332.277374,419.562500,366.228607,373.761536,366.661346,368.265930,332.528351,409.591583,332.277374,419.562500,366.228607,1,IPPE_SQUARE,82.365689,167.111980,449.122905,1.535609001,-1.552515894,0.964019627,0.044471,1,1786173134.787839890,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,70.0,-113.5,70.0,-113.5,1,ihawk2,secondary,1786173134.787839890,1786173134.766143084,21.696806,1,3,BR,0.000000,1,375.507080,273.190521,375.507080,273.190521,360.156586,283.898895,356.769104,262.637451,389.485504,262.673218,395.617126,283.552521,360.156586,283.898895,356.769104,262.637451,389.485504,262.673218,395.617126,283.552521,1,IPPE_SQUARE,79.965386,102.292122,573.389776,1.545065991,-1.562934115,0.960354562,0.089687,1,1786173134.787839890,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_151001,2026-08-08T15:12:14.917,3,0.0,1,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,1,ihawk2,secondary,1786173134.787839890,1786173134.766143084,21.696806,1,4,C,0.000000,1,295.359360,307.426636,295.359360,307.426636,274.577972,320.626892,277.707306,294.571014,314.521942,294.175323,314.630219,320.333313,274.577972,320.626892,277.707306,294.571014,314.521942,294.175323,314.630219,320.333313,1,IPPE_SQUARE,-33.197928,135.546608,510.600365,1.529111348,-1.553664068,0.971749082,0.057696,1,1786173134.787839890,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
