run_id,capture_time_host,height_step_index,height_gt_mm,placement_index,board_center_gt_x_mm,board_center_gt_y_mm,board_rotation_gt_deg,marker_local_x_mm,marker_local_y_mm,marker_gt_x_mm,marker_gt_y_mm,frame_index,camera_id,camera_role,color_stamp_sec,other_camera_color_stamp_sec,pair_delta_ms,pair_sync_valid,marker_id,board_position,board_gt_z_mm,detection_valid,center_u_raw_px,center_v_raw_px,center_u_undist_px,center_v_undist_px,corner0_u_raw_px,corner0_v_raw_px,corner1_u_raw_px,corner1_v_raw_px,corner2_u_raw_px,corner2_v_raw_px,corner3_u_raw_px,corner3_v_raw_px,corner0_u_undist_px,corner0_v_undist_px,corner1_u_undist_px,corner1_v_undist_px,corner2_u_undist_px,corner2_v_undist_px,corner3_u_undist_px,corner3_v_undist_px,pnp_valid,pnp_method,pnp_tx_camera_mm,pnp_ty_camera_mm,pnp_tz_camera_mm,pnp_rvec_x,pnp_rvec_y,pnp_rvec_z,pnp_reprojection_rmse_px,depth_available,depth_stamp_sec,color_depth_delta_ms,depth_encoding,depth_center_roi_raw_median,depth_center_roi_valid_pixels,depth_center_roi_status,color_image_relpath,depth_image_relpath
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,-70.0,113.5,-70.0,113.5,1,ihawk1,primary,1786172118.590205908,1786172118.583307028,6.898880,1,0,TL,0.000000,1,225.211994,227.254005,225.211994,227.254005,205.290329,225.232010,232.553711,216.493744,245.583801,228.796829,217.420135,238.493439,205.290329,225.232010,232.553711,216.493744,245.583801,228.796829,217.420135,238.493439,1,IPPE_SQUARE,-162.755766,41.096425,675.419412,1.986581875,-0.648897093,0.396391631,0.015791,1,1786172118.565565109,24.640799,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,70.0,113.5,70.0,113.5,1,ihawk1,primary,1786172118.590205908,1786172118.583307028,6.898880,1,1,TR,0.000000,1,295.853088,203.814156,295.853088,203.814156,277.495483,202.230103,299.438995,195.177277,314.197906,204.733932,292.279968,213.115311,277.495483,202.230103,299.438995,195.177277,314.197906,204.733932,292.279968,213.115311,1,IPPE_SQUARE,-49.703987,2.057532,760.577034,1.987366437,-0.668509841,0.399181723,0.201808,1,1786172118.565565109,24.640799,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,-70.0,-113.5,-70.0,-113.5,1,ihawk1,primary,1786172118.590205908,1786172118.583307028,6.898880,1,2,BL,0.000000,1,300.727295,305.752831,300.727295,305.752831,273.810699,301.844452,305.762726,286.968842,328.131989,308.474915,295.203766,325.723114,273.810699,301.844452,305.762726,286.968842,328.131989,308.474915,295.203766,325.723114,1,IPPE_SQUARE,-27.327213,131.276508,514.155048,2.001569050,-0.648323881,0.413631027,0.035550,1,1786172118.565565109,24.640799,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,70.0,-113.5,70.0,-113.5,1,ihawk1,primary,1786172118.590205908,1786172118.583307028,6.898880,1,3,BR,0.000000,1,381.608704,266.277508,381.608704,266.277508,357.207428,263.422546,381.804993,251.595871,405.823578,268.484802,381.598816,281.606812,357.207428,263.422546,381.804993,251.595871,405.823578,268.484802,381.598816,281.606812,1,IPPE_SQUARE,86.928560,92.647592,587.916684,2.005433778,-0.660654207,0.422696641,0.181077,1,1786172118.565565109,24.640799,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,1,ihawk1,primary,1786172118.590205908,1786172118.583307028,6.898880,1,4,C,0.000000,1,297.968620,245.360558,297.968620,245.360558,276.148102,242.620621,302.316925,233.234985,320.018280,247.274460,293.391174,258.312164,276.148102,242.620621,302.316925,233.234985,320.018280,247.274460,293.391174,258.312164,1,IPPE_SQUARE,-38.163966,67.214053,635.541224,1.991580510,-0.641175469,0.416495562,0.134362,1,1786172118.565565109,24.640799,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,-70.0,113.5,-70.0,113.5,1,ihawk2,secondary,1786172118.583307028,1786172118.590205908,6.898880,1,0,TL,0.000000,1,192.247261,350.745796,192.247261,350.745796,163.318756,368.234833,177.252686,333.555359,218.951767,333.583405,209.465836,367.609589,163.318756,368.234833,177.252686,333.555359,218.951767,333.583405,209.465836,367.609589,1,IPPE_SQUARE,-147.695855,169.161906,450.544782,1.544780516,-1.564851264,0.975969324,0.131431,1,1786172118.583307028,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,70.0,113.5,70.0,113.5,1,ihawk2,secondary,1786172118.583307028,1786172118.590205908,6.898880,1,1,TR,0.000000,1,218.633842,273.955177,218.633842,273.955177,196.954529,284.546478,205.833374,263.428986,238.997635,263.085968,232.749832,284.759277,196.954529,284.546478,205.833374,263.428986,238.997635,263.085968,232.749832,284.759277,1,IPPE_SQUARE,-148.677083,102.798253,570.045466,1.550489229,-1.562337655,0.952663474,0.147771,1,1786172118.583307028,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,-70.0,-113.5,-70.0,-113.5,1,ihawk2,secondary,1786172118.583307028,1786172118.590205908,6.898880,1,2,BL,0.000000,1,392.602875,349.473579,392.602875,349.473579,373.518799,366.659058,368.025848,332.563049,409.503998,332.359955,419.362854,366.312256,373.518799,366.659058,368.025848,332.563049,409.503998,332.359955,419.362854,366.312256,1,IPPE_SQUARE,81.978731,166.829667,448.218963,1.534820459,-1.548975051,0.965419030,0.017968,1,1786172118.583307028,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,70.0,-113.5,70.0,-113.5,1,ihawk2,secondary,1786172118.583307028,1786172118.590205908,6.898880,1,3,BR,0.000000,1,375.787796,273.203537,375.787796,273.203537,360.477478,283.871155,357.120758,262.575714,389.838867,262.705200,395.714081,283.662079,360.477478,283.871155,357.120758,262.575714,389.838867,262.705200,395.714081,283.662079,1,IPPE_SQUARE,80.676119,102.692826,575.516569,1.551726100,-1.562257858,0.955923145,0.081478,1,1786172118.583307028,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_145501,2026-08-08T14:55:18.678,1,0.0,1,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,1,ihawk2,secondary,1786172118.583307028,1786172118.590205908,6.898880,1,4,C,0.000000,1,295.356018,307.234718,295.356018,307.234718,274.462708,320.432922,277.754517,294.358521,314.572998,294.004456,314.633850,320.142975,274.462708,320.432922,277.754517,294.358521,314.572998,294.004456,314.633850,320.142975,1,IPPE_SQUARE,-33.146108,135.063670,509.728883,1.529108831,-1.551038370,0.969540570,0.035081,1,1786172118.583307028,0.000000,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
