run_id,capture_time_host,height_step_index,height_gt_mm,placement_index,board_center_gt_x_mm,board_center_gt_y_mm,board_rotation_gt_deg,marker_local_x_mm,marker_local_y_mm,marker_gt_x_mm,marker_gt_y_mm,frame_index,camera_id,camera_role,color_stamp_sec,other_camera_color_stamp_sec,pair_delta_ms,pair_sync_valid,marker_id,board_position,board_gt_z_mm,detection_valid,center_u_raw_px,center_v_raw_px,center_u_undist_px,center_v_undist_px,corner0_u_raw_px,corner0_v_raw_px,corner1_u_raw_px,corner1_v_raw_px,corner2_u_raw_px,corner2_v_raw_px,corner3_u_raw_px,corner3_v_raw_px,corner0_u_undist_px,corner0_v_undist_px,corner1_u_undist_px,corner1_v_undist_px,corner2_u_undist_px,corner2_v_undist_px,corner3_u_undist_px,corner3_v_undist_px,pnp_valid,pnp_method,pnp_tx_camera_mm,pnp_ty_camera_mm,pnp_tz_camera_mm,pnp_rvec_x,pnp_rvec_y,pnp_rvec_z,pnp_reprojection_rmse_px,depth_available,depth_stamp_sec,color_depth_delta_ms,depth_encoding,depth_center_roi_raw_median,depth_center_roi_valid_pixels,depth_center_roi_status,color_image_relpath,depth_image_relpath
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,-70.0,113.5,-70.0,113.5,1,ihawk1,primary,1786177691.034363031,1786177691.009556055,24.806976,1,0,TL,0.000000,1,226.456459,227.124302,226.456459,227.124302,206.474731,225.136673,233.912231,216.212357,246.710953,228.699692,218.727921,238.448486,206.474731,225.136673,233.912231,216.212357,246.710953,228.699692,218.727921,238.448486,1,IPPE_SQUARE,-160.620199,40.862952,675.213658,1.993058166,-0.648224333,0.387227386,0.113902,1,1786177690.975692987,58.670044,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,70.0,113.5,70.0,113.5,1,ihawk1,primary,1786177691.034363031,1786177691.009556055,24.806976,1,1,TR,0.000000,1,296.919319,203.531185,296.919319,203.531185,278.623352,201.634247,300.529510,194.896255,315.502960,204.816757,293.021454,212.777481,278.623352,201.634247,300.529510,194.896255,315.502960,204.816757,293.021454,212.777481,1,IPPE_SQUARE,-47.390241,1.509702,755.948036,1.993425221,-0.649426024,0.408680518,0.130560,1,1786177690.975692987,58.670044,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,-70.0,-113.5,-70.0,-113.5,1,ihawk1,primary,1786177691.034363031,1786177691.009556055,24.806976,1,2,BL,0.000000,1,302.949669,305.976494,302.949669,305.976494,275.949890,302.267151,307.786346,287.223846,330.468842,308.519775,297.593597,325.895203,275.949890,302.267151,307.786346,287.223846,330.468842,308.519775,297.593597,325.895203,1,IPPE_SQUARE,-24.429999,131.229316,512.860157,1.992984551,-0.652457528,0.410058359,0.016259,1,1786177690.975692987,58.670044,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,70.0,-113.5,70.0,-113.5,1,ihawk1,primary,1786177691.034363031,1786177691.009556055,24.806976,1,3,BR,0.000000,1,383.588654,266.294704,383.588654,266.294704,359.225006,263.389618,383.521515,251.641861,407.882812,268.363281,383.725281,281.784058,359.225006,263.389618,383.521515,251.641861,407.882812,268.363281,383.725281,281.784058,1,IPPE_SQUARE,89.759449,92.605563,587.503081,2.006269612,-0.665290268,0.425846032,0.109233,1,1786177690.975692987,58.670044,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,1,ihawk1,primary,1786177691.034363031,1786177691.009556055,24.806976,1,4,C,0.000000,1,299.524086,245.233398,299.524086,245.233398,277.549103,242.428055,304.054321,233.338898,321.593750,246.918655,294.899170,258.247986,277.549103,242.428055,304.054321,233.338898,321.593750,246.918655,294.899170,258.247986,1,IPPE_SQUARE,-35.499535,66.617508,631.809622,1.981519985,-0.635528074,0.406089959,0.302446,1,1786177690.975692987,58.670044,mono16,,0,alignment_not_asserted,raw/frames/ihawk1/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk1/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,-70.0,113.5,-70.0,113.5,1,ihawk2,secondary,1786177691.009556055,1786177691.034363031,24.806976,1,0,TL,0.000000,1,192.504257,351.766396,192.504257,351.766396,163.473862,369.482513,177.147415,334.413635,219.411545,334.517944,209.984207,368.651489,163.473862,369.482513,177.147415,334.413635,219.411545,334.517944,209.984207,368.651489,1,IPPE_SQUARE,-146.159292,168.897778,446.784202,1.541116902,-1.565820882,0.986675387,0.200271,1,1786177690.967145920,42.410135,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,70.0,113.5,70.0,113.5,1,ihawk2,secondary,1786177691.009556055,1786177691.034363031,24.806976,1,1,TR,0.000000,1,218.119846,274.636780,218.119846,274.636780,196.400513,285.158508,205.068787,264.236084,238.421066,263.642395,232.589020,285.510132,196.400513,285.158508,205.068787,264.236084,238.421066,263.642395,232.589020,285.510132,1,IPPE_SQUARE,-148.640944,103.246157,567.079310,1.543164853,-1.567083248,0.968319098,0.254226,1,1786177690.967145920,42.410135,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,-70.0,-113.5,-70.0,-113.5,1,ihawk2,secondary,1786177691.009556055,1786177691.034363031,24.806976,1,2,BL,0.000000,1,393.185753,349.407616,393.185753,349.407616,374.419586,366.737335,368.533325,332.757446,409.935120,331.967621,419.854980,366.168060,374.419586,366.737335,368.533325,332.757446,409.935120,331.967621,419.854980,366.168060,1,IPPE_SQUARE,83.069343,167.620587,450.529513,1.531599074,-1.561216624,0.956216539,0.106623,1,1786177690.967145920,42.410135,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,70.0,-113.5,70.0,-113.5,1,ihawk2,secondary,1786177691.009556055,1786177691.034363031,24.806976,1,3,BR,0.000000,1,375.481224,273.152824,375.481224,273.152824,360.247101,283.925598,356.657715,262.877380,389.378510,262.123016,395.641571,283.685303,360.247101,283.925598,356.657715,262.877380,389.378510,262.123016,395.641571,283.685303,1,IPPE_SQUARE,79.986150,102.314057,573.841301,1.541680022,-1.576498257,0.947805626,0.147664,1,1786177690.967145920,42.410135,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
20260808_162715,2026-08-08T16:28:11.131,7,0.0,1,0.000000,0.000000,0.0,0.0,0.0,0.0,0.0,1,ihawk2,secondary,1786177691.009556055,1786177691.034363031,24.806976,1,4,C,0.000000,1,295.469353,307.501846,295.469353,307.501846,274.729919,320.669769,277.733032,294.777191,314.568726,294.156006,314.845734,320.404419,274.729919,320.669769,277.733032,294.777191,314.568726,294.156006,314.845734,320.404419,1,IPPE_SQUARE,-33.022401,135.510315,510.096433,1.524879691,-1.555409521,0.974504245,0.116983,1,1786177690.967145920,42.410135,mono16,,0,alignment_not_asserted,raw/frames/ihawk2/h_p000p000mm/frame_0001_color.png,raw/frames/ihawk2/h_p000p000mm/frame_0001_depth.png
