run_id,camera_id,motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,25.0,DynamicHomography,250,250,1.0,39.1849361241986,39.32938897591436,39.16168564263547,44.43972445648165,25.0,46.60258401868693
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,25.0,FrozenExtrinsicPnP,250,250,1.0,8.016378641111325,9.238404314663931,7.360494550226211,16.5091601295523,6.7663269100660015,11.451257316778996
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,25.0,FrozenHomography,250,250,1.0,38.96653437467282,40.28217072105336,38.10620537398672,56.54725546790406,25.0,47.409421827312855
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,25.0,OracleMotionAwarePnP,250,250,1.0,6.319506694653255,7.823741492497149,5.34407521266424,15.438206515566648,5.0127169041074415,9.29183844576228
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,25.0,RelocalizedPnP,250,250,1.0,6.303515756774707,7.893307278851173,4.9717529172371,15.4547409487743,5.06437442184442,9.378282789668742
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,50.0,DynamicHomography,250,250,1.0,84.89314111295208,85.17359507389125,84.93867383516192,96.06567476655515,50.0,98.76508136892913
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,50.0,FrozenExtrinsicPnP,250,250,1.0,8.021503504612799,9.273553782912803,7.047305025057656,16.332317011690993,6.319206430768865,11.221905795329372
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,50.0,FrozenHomography,250,250,1.0,84.57732862999471,85.57400023397929,82.82217279498424,106.93764080719787,50.0,99.11059235038951
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,50.0,OracleMotionAwarePnP,250,250,1.0,6.242895116642219,7.850381989354436,5.253387064036146,14.789598676003214,4.601287499594782,9.099469436879698
20260808_141232,ihawk1,1,S1_small,5.0,0.5,0.5,50.0,RelocalizedPnP,250,250,1.0,6.34668510336267,7.9624116108456295,5.397614114785354,14.916318425258442,4.67291812678459,9.232343282187967
20260808_141232,ihawk1,1,S1_small,5.0,0.5,1.0,0.0,DynamicHomography,250,250,1.0,1.759091183192309,2.02740832638976,1.5517406546616206,3.6013325723366543,0.0,2.02740832638976
