motion_tier,motion_scenario,translation_mm,rotation_deg,pixel_noise_sigma_px,height_gt_mm,method,n_planned,n_success,success_rate,xy_mean_mm,xy_rmse_mm,xy_median_mm,xy_p95_mm,z_rmse_mm,error_3d_rmse_mm
1,S1_small,5.0,0.5,0.5,0.0,RelocalizedPnP,2500,2500,1.0,5.310482323460386,6.9717054591438,4.13997501392709,14.436779666342204,5.199765768064754,8.697254799751098
1,S1_small,5.0,0.5,0.5,0.0,OracleMotionAwarePnP,2500,2500,1.0,5.268507339988172,6.9114045623205875,4.121355796260275,14.274986431455439,5.1527972141444645,8.620837091266763
1,S1_small,5.0,0.5,0.5,10.0,FrozenHomography,2500,2500,1.0,12.82743610320695,14.586893020940595,12.07880860601735,25.41377278875027,10.0,17.685515203249395
1,S1_small,5.0,0.5,0.5,10.0,DynamicHomography,2500,2500,1.0,13.197185290685226,13.36707932179934,12.881178012713134,16.915211493340365,10.0,16.693675736496004
1,S1_small,5.0,0.5,0.5,10.0,FrozenExtrinsicPnP,2500,2500,1.0,7.362369458759218,8.515595798387057,6.768980691253285,15.764314746916591,6.313857002958022,10.600950997684564
1,S1_small,5.0,0.5,0.5,10.0,RelocalizedPnP,2500,2500,1.0,5.261742500786465,6.814473803697415,4.1628764233817845,13.760718200666902,4.957072169076172,8.426720459983697
1,S1_small,5.0,0.5,0.5,10.0,OracleMotionAwarePnP,2500,2500,1.0,5.2382601218032905,6.801933691817264,4.17006513429639,13.913906396194234,4.941027837061663,8.40714327429342
1,S1_small,5.0,0.5,0.5,25.0,FrozenHomography,2500,2500,1.0,33.266344791751244,34.59196630530373,32.681199288765626,50.5205625166057,25.0,42.68025460171563
1,S1_small,5.0,0.5,0.5,25.0,DynamicHomography,2500,2500,1.0,34.44932668400645,34.84161586725176,33.484372994771306,43.17939202972046,25.0,42.88284267910804
1,S1_small,5.0,0.5,0.5,25.0,FrozenExtrinsicPnP,2500,2500,1.0,7.145942607958382,8.343121164612942,6.5267241331453345,15.680590992385417,5.9037344484653085,10.220653169216163
1,S1_small,5.0,0.5,0.5,25.0,RelocalizedPnP,2500,2500,1.0,5.0924522627287985,6.623335933194896,4.049746669698689,13.805308035374939,4.589386748283931,8.057980491988975
1,S1_small,5.0,0.5,0.5,25.0,OracleMotionAwarePnP,2500,2500,1.0,5.062221706796854,6.591552886263158,4.013355103433735,13.607972963605198,4.556140726196832,8.012926292517209
1,S1_small,5.0,0.5,0.5,50.0,FrozenHomography,2500,2500,1.0,73.21225594045777,74.62010243812335,71.89386897319274,99.15437770487195,50.0,89.82293519962496
1,S1_small,5.0,0.5,0.5,50.0,DynamicHomography,2500,2500,1.0,74.55137590741847,75.38161003533303,72.44659986097574,93.49179039762166,50.0,90.4565483064605
1,S1_small,5.0,0.5,0.5,50.0,FrozenExtrinsicPnP,2500,2500,1.0,7.139905944035167,8.265511255293111,6.43783799487208,14.90268109675867,5.519961494292831,9.939248020341006
1,S1_small,5.0,0.5,0.5,50.0,RelocalizedPnP,2500,2500,1.0,5.055873552889038,6.542703283740107,4.012324582395616,13.17972371569384,4.214759752939106,7.782747974466274
1,S1_small,5.0,0.5,0.5,50.0,OracleMotionAwarePnP,2500,2500,1.0,4.995068389967942,6.4830943583780485,3.9525501505824874,13.20739415828247,4.165652860294132,7.7060480281471095
1,S1_small,5.0,0.5,1.0,0.0,FrozenHomography,2500,2500,1.0,7.1710397590464146,8.089393841507452,6.761983914660387,13.96925178667004,0.0,8.089393841507452
1,S1_small,5.0,0.5,1.0,0.0,DynamicHomography,2500,2500,1.0,1.5120150783752746,1.7470876119820065,1.3497933763655383,3.1697757509217253,0.0,1.7470876119820065
1,S1_small,5.0,0.5,1.0,0.0,FrozenExtrinsicPnP,2500,2500,1.0,11.963572392260668,14.560123946012526,9.787556910719644,28.53305163618745,10.793650414150582,18.124571680074
1,S1_small,5.0,0.5,1.0,0.0,RelocalizedPnP,2500,2500,1.0,10.68387595210076,13.737178062533106,8.490495032916098,28.19357790297185,10.28556607081724,17.161087684610425
1,S1_small,5.0,0.5,1.0,0.0,OracleMotionAwarePnP,2500,2500,1.0,10.54814203657602,13.587981493725424,8.121802785680874,28.025147357457836,10.150621752383344,16.9607889861817
1,S1_small,5.0,0.5,1.0,10.0,FrozenHomography,2500,2500,1.0,13.510239056581565,15.172955413835403,12.88389302003808,25.725678975103612,10.0,18.171917234849964
1,S1_small,5.0,0.5,1.0,10.0,DynamicHomography,2500,2500,1.0,13.23088616030321,13.453782376208585,12.851855403253484,17.674008095073848,10.0,16.76318168565803
1,S1_small,5.0,0.5,1.0,10.0,FrozenExtrinsicPnP,2500,2500,1.0,11.578251235801401,14.103834359806164,9.50746310422798,27.080244861035666,10.058262574189262,17.323013296196056
1,S1_small,5.0,0.5,1.0,10.0,RelocalizedPnP,2500,2500,1.0,10.17704070959933,13.127034954840076,8.079153219061528,26.346227629817665,9.532737346237235,16.223197219350425
1,S1_small,5.0,0.5,1.0,10.0,OracleMotionAwarePnP,2500,2500,1.0,10.07997727123718,13.035551268927602,7.981505795859551,26.090243217622092,9.439596915060175,16.094458263751953
1,S1_small,5.0,0.5,1.0,25.0,FrozenHomography,2500,2500,1.0,34.02219533555194,35.27031185583978,33.19795464739501,50.602340044045306,25.0,43.23187363980646
1,S1_small,5.0,0.5,1.0,25.0,DynamicHomography,2500,2500,1.0,34.42578626216814,34.840606889335376,33.66035345797435,43.672660432528524,25.0,42.88202290490974
1,S1_small,5.0,0.5,1.0,25.0,FrozenExtrinsicPnP,2500,2500,1.0,11.704371525850576,14.404941672735804,9.544100073573862,28.57476065852237,9.947029539749332,17.50559171406572
1,S1_small,5.0,0.5,1.0,25.0,RelocalizedPnP,2500,2500,1.0,10.456329707822043,13.563842049106466,8.279326945949569,27.391362747698814,9.367845158677179,16.484366352700977
1,S1_small,5.0,0.5,1.0,25.0,OracleMotionAwarePnP,2500,2500,1.0,10.416634678736179,13.485602506029599,8.147819916857028,27.247210448301377,9.284940347597269,16.372891992835946
1,S1_small,5.0,0.5,1.0,50.0,FrozenHomography,2500,2500,1.0,74.02751027670462,75.36581921473778,72.31332415635394,99.7755620091492,50.0,90.44338950917607
1,S1_small,5.0,0.5,1.0,50.0,DynamicHomography,2500,2500,1.0,74.46184558281,75.28412625532745,72.55344409175649,93.15820841079201,50.0,90.37532664410173
1,S1_small,5.0,0.5,1.0,50.0,FrozenExtrinsicPnP,2500,2500,1.0,11.175250294559495,13.761495348990353,9.119422435488293,27.083854350065597,8.969300140966036,16.42641468059955
1,S1_small,5.0,0.5,1.0,50.0,RelocalizedPnP,2500,2500,1.0,9.814699943680305,12.871799298432794,7.611054681212899,26.060648741757134,8.268642580032061,15.29881261063924
1,S1_small,5.0,0.5,1.0,50.0,OracleMotionAwarePnP,2500,2500,1.0,9.763639780839469,12.79008954003183,7.597666154461234,25.920211017882377,8.167444979484518,15.175425790894254
2,S2_moderate,15.0,2.0,0.1,0.0,FrozenHomography,2500,2500,1.0,25.675001301351593,28.753287350152615,24.447486118126683,49.35916195557055,0.0,28.753287350152615
2,S2_moderate,15.0,2.0,0.1,0.0,DynamicHomography,2500,2500,1.0,0.1494904912150212,0.17268049069049352,0.13566539852726772,0.30867428884170345,0.0,0.17268049069049352
2,S2_moderate,15.0,2.0,0.1,0.0,FrozenExtrinsicPnP,2500,2500,1.0,17.46459156005092,19.143279778896986,17.516822303328574,30.412768968159025,12.300902117873278,22.75472156732808
2,S2_moderate,15.0,2.0,0.1,0.0,RelocalizedPnP,2500,2500,1.0,1.0508324406964746,1.3589908863960367,0.8321861921250873,2.735582313222161,1.0214950862828978,1.7000907154053841
2,S2_moderate,15.0,2.0,0.1,0.0,OracleMotionAwarePnP,2500,2500,1.0,1.041884380696821,1.348293042924756,0.8060596780160592,2.745374980407897,1.0113155118124209,1.6854237431671943
2,S2_moderate,15.0,2.0,0.1,10.0,FrozenHomography,2500,2500,1.0,28.234281154665283,32.459044286054564,25.43814150963532,60.297042983858866,10.0,33.96453379577072
2,S2_moderate,15.0,2.0,0.1,10.0,DynamicHomography,2500,2500,1.0,13.21138360842974,13.363897800613707,12.961158835694661,16.58486208688549,10.0,16.691128314923706
2,S2_moderate,15.0,2.0,0.1,10.0,FrozenExtrinsicPnP,2500,2500,1.0,17.322560346807503,18.990055211320175,17.413132821199934,30.257124898634743,12.321423587461801,22.637130475187192
2,S2_moderate,15.0,2.0,0.1,10.0,RelocalizedPnP,2500,2500,1.0,1.0643679529662549,1.370271306986547,0.8551154277005264,2.802340048983002,0.9954603054455251,1.693689662974985
2,S2_moderate,15.0,2.0,0.1,10.0,OracleMotionAwarePnP,2500,2500,1.0,1.0535234601518801,1.3577076533455856,0.8433457189487589,2.8077229349967365,0.9842136338002224,1.676915784680738
2,S2_moderate,15.0,2.0,0.1,25.0,FrozenHomography,2500,2500,1.0,40.40228046099077,46.714260452760136,36.13713641555175,86.25238679935985,25.0,52.983224983463494
2,S2_moderate,15.0,2.0,0.1,25.0,DynamicHomography,2500,2500,1.0,34.513581437011574,34.91034654069857,33.797609448388556,43.31035208103102,25.0,42.938703934698175
2,S2_moderate,15.0,2.0,0.1,25.0,FrozenExtrinsicPnP,2500,2500,1.0,17.094762852859557,18.751933755547462,17.172393366520367,29.98513879536786,12.314933065514175,22.434183648631716
2,S2_moderate,15.0,2.0,0.1,25.0,RelocalizedPnP,2500,2500,1.0,1.0469186431103323,1.351142603046229,0.8375278299255897,2.722899706270829,0.934731770974718,1.6429576432264077
2,S2_moderate,15.0,2.0,0.1,25.0,OracleMotionAwarePnP,2500,2500,1.0,1.0391905557601626,1.3414014811123762,0.830128914041522,2.7458969646009477,0.9244509979530148,1.6291002366787628
2,S2_moderate,15.0,2.0,0.1,50.0,FrozenHomography,2500,2500,1.0,76.40226953218924,82.93557699231123,72.85812393894456,136.66882073234157,50.0,96.84167455722553
2,S2_moderate,15.0,2.0,0.1,50.0,DynamicHomography,2500,2500,1.0,74.68398175983145,75.537182158928,73.2428643561824,93.87727095070191,50.0,90.58623454207087
2,S2_moderate,15.0,2.0,0.1,50.0,FrozenExtrinsicPnP,2500,2500,1.0,16.74463789976504,18.38518514786051,16.93610906365327,29.287899198197483,12.314783053546618,22.128463900077424
2,S2_moderate,15.0,2.0,0.1,50.0,RelocalizedPnP,2500,2500,1.0,1.0305707840942513,1.3369926718852585,0.8170104644128281,2.7349375392614466,0.8606944137975466,1.5900768153196827
2,S2_moderate,15.0,2.0,0.1,50.0,OracleMotionAwarePnP,2500,2500,1.0,1.0227737964508496,1.3258293522004125,0.8106162658690241,2.7506305152943447,0.8506202006312059,1.5752390919724024
2,S2_moderate,15.0,2.0,0.5,0.0,FrozenHomography,2500,2500,1.0,23.989966735819074,27.07587215640427,22.941987624429927,46.50414808347818,0.0,27.07587215640427
2,S2_moderate,15.0,2.0,0.5,0.0,DynamicHomography,2500,2500,1.0,0.7746480795283657,0.8940732087876887,0.7078943730662801,1.5956353733908508,0.0,0.8940732087876887
2,S2_moderate,15.0,2.0,0.5,0.0,FrozenExtrinsicPnP,2500,2500,1.0,17.454242557176443,19.45273418447653,17.220203020661117,32.123036631181286,13.116605523363296,23.46176054151577
2,S2_moderate,15.0,2.0,0.5,0.0,RelocalizedPnP,2500,2500,1.0,5.337190908686444,6.877372508043187,4.294640773166757,13.813839048614822,5.157035405388361,8.596119286446491
2,S2_moderate,15.0,2.0,0.5,0.0,OracleMotionAwarePnP,2500,2500,1.0,5.272428615492769,6.7858575778790335,4.197362236009785,13.626481931302973,5.091301622302533,8.483467173067783
2,S2_moderate,15.0,2.0,0.5,10.0,FrozenHomography,2500,2500,1.0,26.32384719462816,30.29003743752909,24.240861301186442,55.0036634565924,10.0,31.898062134977945
2,S2_moderate,15.0,2.0,0.5,10.0,DynamicHomography,2500,2500,1.0,13.198765852676338,13.37339678687071,12.939848242308706,16.97109872736146,10.0,16.698734731083185
2,S2_moderate,15.0,2.0,0.5,10.0,FrozenExtrinsicPnP,2500,2500,1.0,17.260063559495034,19.17426804378608,16.956219960185948,31.549855890214566,13.03013953027465,23.182689472823945
2,S2_moderate,15.0,2.0,0.5,10.0,RelocalizedPnP,2500,2500,1.0,5.216971004334951,6.734539863896581,4.112064015011563,13.644630816917083,4.893313616472175,8.324574783588899
2,S2_moderate,15.0,2.0,0.5,10.0,OracleMotionAwarePnP,2500,2500,1.0,5.167646058003631,6.658770059285901,4.066947825696838,13.531117048494053,4.832322955670224,8.227427535404964
